genome	S_alg	k	d	M_alg	M_compr_alg	kmer_count	l	o	z	r	S_xz_bytes	M_compr_bytes	enc1_compr_bytes	enc2_xz_bytes	pref
spneumoniae-pangenome	local	10	1	runsapprox	rrr	496846	594226	571873	22353	13654	110612	15899	126511	124092	spneumoniae-pangenome.S_local.k_10.d_1.M_runsapprox.C_rrr
spneumoniae-pangenome	local	10	1	runsapprox	xz	496846	594226	571873	22353	13654	110612	17104	127716	124092	spneumoniae-pangenome.S_local.k_10.d_1.M_runsapprox.C_xz
spneumoniae-pangenome	local	10	1	zeros	EliasFano	496846	594226	496846	97380	17936	110612	27248	137860	134620	spneumoniae-pangenome.S_local.k_10.d_1.M_zeros.C_EliasFano
spneumoniae-pangenome	local	10	1	zeros	bzip	496846	594226	496846	97380	17936	110612	20510	131122	134620	spneumoniae-pangenome.S_local.k_10.d_1.M_zeros.C_bzip
spneumoniae-pangenome	local	10	1	zeros	rrr	496846	594226	496846	97380	17936	110612	32547	143159	134620	spneumoniae-pangenome.S_local.k_10.d_1.M_zeros.C_rrr
spneumoniae-pangenome	local	10	1	zeros	xz	496846	594226	496846	97380	17936	110612	22504	133116	134620	spneumoniae-pangenome.S_local.k_10.d_1.M_zeros.C_xz
spneumoniae-pangenome	local	10	2	default	EliasFano	496846	550987	496846	54141	18085	94060	26696	120756	114776	spneumoniae-pangenome.S_local.k_10.d_2.M_default.C_EliasFano
spneumoniae-pangenome	local	10	2	default	bzip	496846	550987	496846	54141	18085	94060	16085	110145	114776	spneumoniae-pangenome.S_local.k_10.d_2.M_default.C_bzip
spneumoniae-pangenome	local	10	2	default	rrr	496846	550987	496846	54141	18085	94060	21051	115111	114776	spneumoniae-pangenome.S_local.k_10.d_2.M_default.C_rrr
spneumoniae-pangenome	local	10	2	default	xz	496846	550987	496846	54141	18085	94060	19420	113480	114776	spneumoniae-pangenome.S_local.k_10.d_2.M_default.C_xz
spneumoniae-pangenome	local	10	2	ones	EliasFano	496846	550987	537170	13817	10177	94060	17160	111220	104648	spneumoniae-pangenome.S_local.k_10.d_2.M_ones.C_EliasFano
spneumoniae-pangenome	local	10	2	ones	bzip	496846	550987	537170	13817	10177	94060	11582	105642	104648	spneumoniae-pangenome.S_local.k_10.d_2.M_ones.C_bzip
spneumoniae-pangenome	local	10	2	ones	rrr	496846	550987	537170	13817	10177	94060	11563	105623	104648	spneumoniae-pangenome.S_local.k_10.d_2.M_ones.C_rrr
spneumoniae-pangenome	local	10	2	ones	xz	496846	550987	537170	13817	10177	94060	14604	108664	104648	spneumoniae-pangenome.S_local.k_10.d_2.M_ones.C_xz
spneumoniae-pangenome	local	10	2	runs	EliasFano	496846	550987	533035	17952	8350	94068	14872	108940	104512	spneumoniae-pangenome.S_local.k_10.d_2.M_runs.C_EliasFano
spneumoniae-pangenome	local	10	2	runs	bzip	496846	550987	533035	17952	8350	94068	10874	104942	104512	spneumoniae-pangenome.S_local.k_10.d_2.M_runs.C_bzip
spneumoniae-pangenome	local	10	2	runs	rrr	496846	550987	533035	17952	8350	94068	12915	106983	104512	spneumoniae-pangenome.S_local.k_10.d_2.M_runs.C_rrr
spneumoniae-pangenome	local	10	2	runs	xz	496846	550987	533035	17952	8350	94068	14256	108324	104512	spneumoniae-pangenome.S_local.k_10.d_2.M_runs.C_xz
spneumoniae-pangenome	local	10	2	runsapprox	EliasFano	496846	550987	537170	13817	10177	94068	17160	111228	104656	spneumoniae-pangenome.S_local.k_10.d_2.M_runsapprox.C_EliasFano
spneumoniae-pangenome	local	10	2	runsapprox	bzip	496846	550987	537170	13817	10177	94068	11582	105650	104656	spneumoniae-pangenome.S_local.k_10.d_2.M_runsapprox.C_bzip
spneumoniae-pangenome	local	10	2	runsapprox	rrr	496846	550987	537170	13817	10177	94068	11563	105631	104656	spneumoniae-pangenome.S_local.k_10.d_2.M_runsapprox.C_rrr
spneumoniae-pangenome	local	10	2	runsapprox	xz	496846	550987	537170	13817	10177	94068	14612	108680	104656	spneumoniae-pangenome.S_local.k_10.d_2.M_runsapprox.C_xz
spneumoniae-pangenome	local	10	2	zeros	EliasFano	496846	550987	496846	54141	18578	94060	27184	121244	114992	spneumoniae-pangenome.S_local.k_10.d_2.M_zeros.C_EliasFano
spneumoniae-pangenome	local	10	2	zeros	bzip	496846	550987	496846	54141	18578	94060	17803	111863	114992	spneumoniae-pangenome.S_local.k_10.d_2.M_zeros.C_bzip
spneumoniae-pangenome	local	10	2	zeros	rrr	496846	550987	496846	54141	18578	94060	20939	114999	114992	spneumoniae-pangenome.S_local.k_10.d_2.M_zeros.C_rrr
spneumoniae-pangenome	local	10	2	zeros	xz	496846	550987	496846	54141	18578	94060	20620	114680	114992	spneumoniae-pangenome.S_local.k_10.d_2.M_zeros.C_xz
spneumoniae-pangenome	local	10	3	default	EliasFano	496846	543501	496846	46655	22958	92292	31376	123668	116352	spneumoniae-pangenome.S_local.k_10.d_3.M_default.C_EliasFano
spneumoniae-pangenome	local	10	3	default	bzip	496846	543501	496846	46655	22958	92292	20056	112348	116352	spneumoniae-pangenome.S_local.k_10.d_3.M_default.C_bzip
spneumoniae-pangenome	local	10	3	default	rrr	496846	543501	496846	46655	22958	92292	20331	112623	116352	spneumoniae-pangenome.S_local.k_10.d_3.M_default.C_rrr
spneumoniae-pangenome	local	10	3	default	xz	496846	543501	496846	46655	22958	92292	22940	115232	116352	spneumoniae-pangenome.S_local.k_10.d_3.M_default.C_xz
spneumoniae-pangenome	local	10	3	ones	EliasFano	496846	543501	532553	10948	8755	92292	15320	107612	101548	spneumoniae-pangenome.S_local.k_10.d_3.M_ones.C_EliasFano
spneumoniae-pangenome	local	10	3	ones	bzip	496846	543501	532553	10948	8755	92292	9926	102218	101548	spneumoniae-pangenome.S_local.k_10.d_3.M_ones.C_bzip
spneumoniae-pangenome	local	10	3	ones	rrr	496846	543501	532553	10948	8755	92292	9923	102215	101548	spneumoniae-pangenome.S_local.k_10.d_3.M_ones.C_rrr
spneumoniae-pangenome	local	10	3	ones	xz	496846	543501	532553	10948	8755	92292	12664	104956	101548	spneumoniae-pangenome.S_local.k_10.d_3.M_ones.C_xz
spneumoniae-pangenome	local	10	3	runs	EliasFano	496846	543501	530860	12641	7953	92300	14168	106468	101620	spneumoniae-pangenome.S_local.k_10.d_3.M_runs.C_EliasFano
spneumoniae-pangenome	local	10	3	runs	bzip	496846	543501	530860	12641	7953	92300	9763	102063	101620	spneumoniae-pangenome.S_local.k_10.d_3.M_runs.C_bzip
spneumoniae-pangenome	local	10	3	runs	rrr	496846	543501	530860	12641	7953	92300	10451	102751	101620	spneumoniae-pangenome.S_local.k_10.d_3.M_runs.C_rrr
spneumoniae-pangenome	local	10	3	runs	xz	496846	543501	530860	12641	7953	92300	12560	104860	101620	spneumoniae-pangenome.S_local.k_10.d_3.M_runs.C_xz
spneumoniae-pangenome	local	10	3	runsapprox	EliasFano	496846	543501	532553	10948	8755	92300	15320	107620	101556	spneumoniae-pangenome.S_local.k_10.d_3.M_runsapprox.C_EliasFano
spneumoniae-pangenome	local	10	3	runsapprox	bzip	496846	543501	532553	10948	8755	92300	9926	102226	101556	spneumoniae-pangenome.S_local.k_10.d_3.M_runsapprox.C_bzip
spneumoniae-pangenome	local	10	3	runsapprox	rrr	496846	543501	532553	10948	8755	92300	9923	102223	101556	spneumoniae-pangenome.S_local.k_10.d_3.M_runsapprox.C_rrr
spneumoniae-pangenome	local	10	3	runsapprox	xz	496846	543501	532553	10948	8755	92300	12672	104972	101556	spneumoniae-pangenome.S_local.k_10.d_3.M_runsapprox.C_xz
spneumoniae-pangenome	local	10	3	zeros	EliasFano	496846	543501	496846	46655	22884	92292	31304	123596	116364	spneumoniae-pangenome.S_local.k_10.d_3.M_zeros.C_EliasFano
spneumoniae-pangenome	local	10	3	zeros	bzip	496846	543501	496846	46655	22884	92292	20356	112648	116364	spneumoniae-pangenome.S_local.k_10.d_3.M_zeros.C_bzip
spneumoniae-pangenome	local	10	3	zeros	rrr	496846	543501	496846	46655	22884	92292	20315	112607	116364	spneumoniae-pangenome.S_local.k_10.d_3.M_zeros.C_rrr
spneumoniae-pangenome	local	10	3	zeros	xz	496846	543501	496846	46655	22884	92292	23072	115364	116364	spneumoniae-pangenome.S_local.k_10.d_3.M_zeros.C_xz
spneumoniae-pangenome	local	10	4	default	EliasFano	496846	543538	496846	46692	27261	92648	35608	128256	119180	spneumoniae-pangenome.S_local.k_10.d_4.M_default.C_EliasFano
spneumoniae-pangenome	local	10	4	default	bzip	496846	543538	496846	46692	27261	92648	22838	115486	119180	spneumoniae-pangenome.S_local.k_10.d_4.M_default.C_bzip
spneumoniae-pangenome	local	10	4	default	rrr	496846	543538	496846	46692	27261	92648	21971	114619	119180	spneumoniae-pangenome.S_local.k_10.d_4.M_default.C_rrr
spneumoniae-pangenome	local	10	4	default	xz	496846	543538	496846	46692	27261	92648	25140	117788	119180	spneumoniae-pangenome.S_local.k_10.d_4.M_default.C_xz
spneumoniae-pangenome	local	10	4	ones	EliasFano	496846	543538	533639	9899	8106	92648	14400	107048	101340	spneumoniae-pangenome.S_local.k_10.d_4.M_ones.C_EliasFano
spneumoniae-pangenome	local	10	4	ones	bzip	496846	543538	533639	9899	8106	92648	9164	101812	101340	spneumoniae-pangenome.S_local.k_10.d_4.M_ones.C_bzip
spneumoniae-pangenome	local	10	4	ones	rrr	496846	543538	533639	9899	8106	92648	9163	101811	101340	spneumoniae-pangenome.S_local.k_10.d_4.M_ones.C_rrr
spneumoniae-pangenome	local	10	4	ones	xz	496846	543538	533639	9899	8106	92648	11696	104344	101340	spneumoniae-pangenome.S_local.k_10.d_4.M_ones.C_xz
spneumoniae-pangenome	local	10	4	runs	EliasFano	496846	543538	532662	10876	7600	92656	13640	106296	101340	spneumoniae-pangenome.S_local.k_10.d_4.M_runs.C_EliasFano
spneumoniae-pangenome	local	10	4	runs	bzip	496846	543538	532662	10876	7600	92656	9140	101796	101340	spneumoniae-pangenome.S_local.k_10.d_4.M_runs.C_bzip
spneumoniae-pangenome	local	10	4	runs	rrr	496846	543538	532662	10876	7600	92656	9451	102107	101340	spneumoniae-pangenome.S_local.k_10.d_4.M_runs.C_rrr
spneumoniae-pangenome	local	10	4	runs	xz	496846	543538	532662	10876	7600	92656	11656	104312	101340	spneumoniae-pangenome.S_local.k_10.d_4.M_runs.C_xz
spneumoniae-pangenome	local	10	4	runsapprox	EliasFano	496846	543538	533639	9899	8106	92656	14400	107056	101348	spneumoniae-pangenome.S_local.k_10.d_4.M_runsapprox.C_EliasFano
spneumoniae-pangenome	local	10	4	runsapprox	bzip	496846	543538	533639	9899	8106	92656	9164	101820	101348	spneumoniae-pangenome.S_local.k_10.d_4.M_runsapprox.C_bzip
spneumoniae-pangenome	local	10	4	runsapprox	rrr	496846	543538	533639	9899	8106	92656	9163	101819	101348	spneumoniae-pangenome.S_local.k_10.d_4.M_runsapprox.C_rrr
spneumoniae-pangenome	local	10	4	runsapprox	xz	496846	543538	533639	9899	8106	92656	11704	104360	101348	spneumoniae-pangenome.S_local.k_10.d_4.M_runsapprox.C_xz
spneumoniae-pangenome	local	10	4	zeros	EliasFano	496846	543538	496846	46692	27212	92648	35560	128208	119172	spneumoniae-pangenome.S_local.k_10.d_4.M_zeros.C_EliasFano
spneumoniae-pangenome	local	10	4	zeros	bzip	496846	543538	496846	46692	27212	92648	22943	115591	119172	spneumoniae-pangenome.S_local.k_10.d_4.M_zeros.C_bzip
spneumoniae-pangenome	local	10	4	zeros	rrr	496846	543538	496846	46692	27212	92648	21971	114619	119172	spneumoniae-pangenome.S_local.k_10.d_4.M_zeros.C_rrr
spneumoniae-pangenome	local	10	4	zeros	xz	496846	543538	496846	46692	27212	92648	25192	117840	119172	spneumoniae-pangenome.S_local.k_10.d_4.M_zeros.C_xz
spneumoniae-pangenome	local	10	5	default	EliasFano	496846	541049	496846	44203	27259	92172	35568	127740	118304	spneumoniae-pangenome.S_local.k_10.d_5.M_default.C_EliasFano
spneumoniae-pangenome	local	10	5	default	bzip	496846	541049	496846	44203	27259	92172	23059	115231	118304	spneumoniae-pangenome.S_local.k_10.d_5.M_default.C_bzip
spneumoniae-pangenome	local	10	5	default	rrr	496846	541049	496846	44203	27259	92172	21723	113895	118304	spneumoniae-pangenome.S_local.k_10.d_5.M_default.C_rrr
spneumoniae-pangenome	local	10	5	default	xz	496846	541049	496846	44203	27259	92172	25124	117296	118304	spneumoniae-pangenome.S_local.k_10.d_5.M_default.C_xz
spneumoniae-pangenome	local	10	5	ones	EliasFano	496846	541049	531510	9539	7929	92172	14120	106292	100560	spneumoniae-pangenome.S_local.k_10.d_5.M_ones.C_EliasFano
spneumoniae-pangenome	local	10	5	ones	bzip	496846	541049	531510	9539	7929	92172	8913	101085	100560	spneumoniae-pangenome.S_local.k_10.d_5.M_ones.C_bzip
spneumoniae-pangenome	local	10	5	ones	rrr	496846	541049	531510	9539	7929	92172	8963	101135	100560	spneumoniae-pangenome.S_local.k_10.d_5.M_ones.C_rrr
spneumoniae-pangenome	local	10	5	ones	xz	496846	541049	531510	9539	7929	92172	11524	103696	100560	spneumoniae-pangenome.S_local.k_10.d_5.M_ones.C_xz
spneumoniae-pangenome	local	10	5	runs	EliasFano	496846	541049	530943	10106	7616	92180	13656	105836	100588	spneumoniae-pangenome.S_local.k_10.d_5.M_runs.C_EliasFano
spneumoniae-pangenome	local	10	5	runs	bzip	496846	541049	530943	10106	7616	92180	8968	101148	100588	spneumoniae-pangenome.S_local.k_10.d_5.M_runs.C_bzip
spneumoniae-pangenome	local	10	5	runs	rrr	496846	541049	530943	10106	7616	92180	9131	101311	100588	spneumoniae-pangenome.S_local.k_10.d_5.M_runs.C_rrr
spneumoniae-pangenome	local	10	5	runs	xz	496846	541049	530943	10106	7616	92180	11516	103696	100588	spneumoniae-pangenome.S_local.k_10.d_5.M_runs.C_xz
spneumoniae-pangenome	local	10	5	runsapprox	EliasFano	496846	541049	531510	9539	7929	92180	14120	106300	100568	spneumoniae-pangenome.S_local.k_10.d_5.M_runsapprox.C_EliasFano
spneumoniae-pangenome	local	10	5	runsapprox	bzip	496846	541049	531510	9539	7929	92180	8913	101093	100568	spneumoniae-pangenome.S_local.k_10.d_5.M_runsapprox.C_bzip
spneumoniae-pangenome	local	10	5	runsapprox	rrr	496846	541049	531510	9539	7929	92180	8963	101143	100568	spneumoniae-pangenome.S_local.k_10.d_5.M_runsapprox.C_rrr
spneumoniae-pangenome	local	10	5	runsapprox	xz	496846	541049	531510	9539	7929	92180	11532	103712	100568	spneumoniae-pangenome.S_local.k_10.d_5.M_runsapprox.C_xz
spneumoniae-pangenome	local	10	5	zeros	EliasFano	496846	541049	496846	44203	27205	92172	35512	127684	118392	spneumoniae-pangenome.S_local.k_10.d_5.M_zeros.C_EliasFano
spneumoniae-pangenome	local	10	5	zeros	bzip	496846	541049	496846	44203	27205	92172	23067	115239	118392	spneumoniae-pangenome.S_local.k_10.d_5.M_zeros.C_bzip
spneumoniae-pangenome	local	10	5	zeros	rrr	496846	541049	496846	44203	27205	92172	21731	113903	118392	spneumoniae-pangenome.S_local.k_10.d_5.M_zeros.C_rrr
spneumoniae-pangenome	local	10	5	zeros	xz	496846	541049	496846	44203	27205	92172	25212	117384	118392	spneumoniae-pangenome.S_local.k_10.d_5.M_zeros.C_xz
spneumoniae-pangenome	global	11	na	default	EliasFano	1545282	1737919	1545282	192637	98438	474472	125792	600264	578740	spneumoniae-pangenome.S_global.k_11.d_na.M_default.C_EliasFano
spneumoniae-pangenome	global	11	na	default	bzip	1545282	1737919	1545282	192637	98438	474472	109428	583900	578740	spneumoniae-pangenome.S_global.k_11.d_na.M_default.C_bzip
spneumoniae-pangenome	global	11	na	default	rrr	1545282	1737919	1545282	192637	98438	474472	112651	587123	578740	spneumoniae-pangenome.S_global.k_11.d_na.M_default.C_rrr
spneumoniae-pangenome	global	11	na	default	xz	1545282	1737919	1545282	192637	98438	474472	115160	589632	578740	spneumoniae-pangenome.S_global.k_11.d_na.M_default.C_xz
spneumoniae-pangenome	global	11	na	ones	EliasFano	1545282	1737919	1642378	95541	67637	474472	94864	569336	544680	spneumoniae-pangenome.S_global.k_11.d_na.M_ones.C_EliasFano
spneumoniae-pangenome	global	11	na	ones	bzip	1545282	1737919	1642378	95541	67637	474472	72189	546661	544680	spneumoniae-pangenome.S_global.k_11.d_na.M_ones.C_bzip
spneumoniae-pangenome	global	11	na	ones	rrr	1545282	1737919	1642378	95541	67637	474472	71139	545611	544680	spneumoniae-pangenome.S_global.k_11.d_na.M_ones.C_rrr
spneumoniae-pangenome	global	11	na	ones	xz	1545282	1737919	1642378	95541	67637	474472	84984	559456	544680	spneumoniae-pangenome.S_global.k_11.d_na.M_ones.C_xz
spneumoniae-pangenome	global	11	na	runs	EliasFano	1545282	1737919	1634713	103206	63257	474480	90544	565024	543916	spneumoniae-pangenome.S_global.k_11.d_na.M_runs.C_EliasFano
spneumoniae-pangenome	global	11	na	runs	bzip	1545282	1737919	1634713	103206	63257	474480	70768	545248	543916	spneumoniae-pangenome.S_global.k_11.d_na.M_runs.C_bzip
spneumoniae-pangenome	global	11	na	runs	rrr	1545282	1737919	1634713	103206	63257	474480	74635	549115	543916	spneumoniae-pangenome.S_global.k_11.d_na.M_runs.C_rrr
spneumoniae-pangenome	global	11	na	runs	xz	1545282	1737919	1634713	103206	63257	474480	83816	558296	543916	spneumoniae-pangenome.S_global.k_11.d_na.M_runs.C_xz
spneumoniae-pangenome	global	11	na	runsapprox	EliasFano	1545282	1737919	1642378	95541	67637	474480	94864	569344	544688	spneumoniae-pangenome.S_global.k_11.d_na.M_runsapprox.C_EliasFano
spneumoniae-pangenome	global	11	na	runsapprox	bzip	1545282	1737919	1642378	95541	67637	474480	72189	546669	544688	spneumoniae-pangenome.S_global.k_11.d_na.M_runsapprox.C_bzip
spneumoniae-pangenome	global	11	na	runsapprox	rrr	1545282	1737919	1642378	95541	67637	474480	71139	545619	544688	spneumoniae-pangenome.S_global.k_11.d_na.M_runsapprox.C_rrr
spneumoniae-pangenome	global	11	na	runsapprox	xz	1545282	1737919	1642378	95541	67637	474480	84992	559472	544688	spneumoniae-pangenome.S_global.k_11.d_na.M_runsapprox.C_xz
spneumoniae-pangenome	global	11	na	zeros	EliasFano	1545282	1737919	1545282	192637	124955	474472	144472	618944	589560	spneumoniae-pangenome.S_global.k_11.d_na.M_zeros.C_EliasFano
spneumoniae-pangenome	global	11	na	zeros	bzip	1545282	1737919	1545282	192637	124955	474472	121416	595888	589560	spneumoniae-pangenome.S_global.k_11.d_na.M_zeros.C_bzip
spneumoniae-pangenome	global	11	na	zeros	rrr	1545282	1737919	1545282	192637	124955	474472	111523	585995	589560	spneumoniae-pangenome.S_global.k_11.d_na.M_zeros.C_rrr
spneumoniae-pangenome	global	11	na	zeros	xz	1545282	1737919	1545282	192637	124955	474472	123140	597612	589560	spneumoniae-pangenome.S_global.k_11.d_na.M_zeros.C_xz
spneumoniae-pangenome	local	11	1	default	EliasFano	1545282	2530322	1545282	985040	98504	620696	138144	758840	734740	spneumoniae-pangenome.S_local.k_11.d_1.M_default.C_EliasFano
spneumoniae-pangenome	local	11	1	default	bzip	1545282	2530322	1545282	985040	98504	620696	61778	682474	734740	spneumoniae-pangenome.S_local.k_11.d_1.M_default.C_bzip
spneumoniae-pangenome	local	11	1	default	rrr	1545282	2530322	1545282	985040	98504	620696	237739	858435	734740	spneumoniae-pangenome.S_local.k_11.d_1.M_default.C_rrr
spneumoniae-pangenome	local	11	1	default	xz	1545282	2530322	1545282	985040	98504	620696	82644	703340	734740	spneumoniae-pangenome.S_local.k_11.d_1.M_default.C_xz
spneumoniae-pangenome	local	11	1	ones	EliasFano	1545282	2530322	2203783	326539	170437	620696	202256	822952	781668	spneumoniae-pangenome.S_local.k_11.d_1.M_ones.C_EliasFano
spneumoniae-pangenome	local	11	1	ones	bzip	1545282	2530322	2203783	326539	170437	620696	172447	793143	781668	spneumoniae-pangenome.S_local.k_11.d_1.M_ones.C_bzip
spneumoniae-pangenome	local	11	1	ones	rrr	1545282	2530322	2203783	326539	170437	620696	162819	783515	781668	spneumoniae-pangenome.S_local.k_11.d_1.M_ones.C_rrr
spneumoniae-pangenome	local	11	1	ones	xz	1545282	2530322	2203783	326539	170437	620696	166180	786876	781668	spneumoniae-pangenome.S_local.k_11.d_1.M_ones.C_xz
spneumoniae-pangenome	local	11	1	runs	EliasFano	1545282	2530322	1974477	555845	83046	620704	122904	743608	744488	spneumoniae-pangenome.S_local.k_11.d_1.M_runs.C_EliasFano
spneumoniae-pangenome	local	11	1	runs	bzip	1545282	2530322	1974477	555845	83046	620704	112750	733454	744488	spneumoniae-pangenome.S_local.k_11.d_1.M_runs.C_bzip
spneumoniae-pangenome	local	11	1	runs	rrr	1545282	2530322	1974477	555845	83046	620704	202923	823627	744488	spneumoniae-pangenome.S_local.k_11.d_1.M_runs.C_rrr
spneumoniae-pangenome	local	11	1	runs	xz	1545282	2530322	1974477	555845	83046	620704	122388	743092	744488	spneumoniae-pangenome.S_local.k_11.d_1.M_runs.C_xz
spneumoniae-pangenome	local	11	1	runsapprox	EliasFano	1545282	2530322	2203783	326539	170437	620704	202256	822960	781676	spneumoniae-pangenome.S_local.k_11.d_1.M_runsapprox.C_EliasFano
spneumoniae-pangenome	local	11	1	runsapprox	bzip	1545282	2530322	2203783	326539	170437	620704	172447	793151	781676	spneumoniae-pangenome.S_local.k_11.d_1.M_runsapprox.C_bzip
spneumoniae-pangenome	local	11	1	runsapprox	rrr	1545282	2530322	2203783	326539	170437	620704	162819	783523	781676	spneumoniae-pangenome.S_local.k_11.d_1.M_runsapprox.C_rrr
spneumoniae-pangenome	local	11	1	runsapprox	xz	1545282	2530322	2203783	326539	170437	620704	166188	786892	781676	spneumoniae-pangenome.S_local.k_11.d_1.M_runsapprox.C_xz
spneumoniae-pangenome	local	11	1	zeros	EliasFano	1545282	2530322	1545282	985040	161105	620696	195680	816376	799096	spneumoniae-pangenome.S_local.k_11.d_1.M_zeros.C_EliasFano
spneumoniae-pangenome	local	11	1	zeros	bzip	1545282	2530322	1545282	985040	161105	620696	157917	778613	799096	spneumoniae-pangenome.S_local.k_11.d_1.M_zeros.C_bzip
spneumoniae-pangenome	local	11	1	zeros	rrr	1545282	2530322	1545282	985040	161105	620696	227843	848539	799096	spneumoniae-pangenome.S_local.k_11.d_1.M_zeros.C_rrr
spneumoniae-pangenome	local	11	1	zeros	xz	1545282	2530322	1545282	985040	161105	620696	160756	781452	799096	spneumoniae-pangenome.S_local.k_11.d_1.M_zeros.C_xz
spneumoniae-pangenome	local	11	2	default	EliasFano	1545282	2061038	1545282	515756	153866	495460	175336	670796	618612	spneumoniae-pangenome.S_local.k_11.d_2.M_default.C_EliasFano
