pref	genome	S_alg	k	d	M_alg	real(s)	sys(s)	user(s)	percent_CPU	max_RAM(kb)	FS_inputs	FS_outputs	elapsed_time_alt(s)
spneumoniae-pangenome.S_local.k_14.d_3.M_ones	spneumoniae-pangenome	local	14	3	ones	6.60	0.03	6.52	99%	72244	0	0	6.610449
spneumoniae-pangenome.S_local.k_14.d_3.M_runs	spneumoniae-pangenome	local	14	3	runs	9.45	0.45	8.98	99%	608596	0	0	9.461417
spneumoniae-pangenome.S_local.k_14.d_3.M_runsapprox	spneumoniae-pangenome	local	14	3	runsapprox	7.97	0.18	7.77	99%	608036	0	0	7.97552
spneumoniae-pangenome.S_local.k_14.d_3.M_zeros	spneumoniae-pangenome	local	14	3	zeros	4.92	0.02	4.88	99%	72244	0	0	4.92372
spneumoniae-pangenome.S_local.k_14.d_4.M_default	spneumoniae-pangenome	local	14	4	default	0.08	0.00	0.05	80%	10076	5840	0	0.112409
spneumoniae-pangenome.S_local.k_14.d_4.M_ones	spneumoniae-pangenome	local	14	4	ones	5.04	0.02	4.97	99%	72244	0	0	5.049675
spneumoniae-pangenome.S_local.k_14.d_4.M_runs	spneumoniae-pangenome	local	14	4	runs	8.10	0.20	7.88	99%	607996	0	0	8.112239
spneumoniae-pangenome.S_local.k_14.d_4.M_runsapprox	spneumoniae-pangenome	local	14	4	runsapprox	7.43	0.19	7.23	99%	607616	0	0	7.443416
spneumoniae-pangenome.S_local.k_14.d_4.M_zeros	spneumoniae-pangenome	local	14	4	zeros	5.22	0.05	5.08	98%	72244	0	0	5.230409
spneumoniae-pangenome.S_local.k_14.d_5.M_default	spneumoniae-pangenome	local	14	5	default	0.05	0.01	0.03	73%	9812	5704	0	0.078984
spneumoniae-pangenome.S_local.k_14.d_5.M_ones	spneumoniae-pangenome	local	14	5	ones	4.91	0.03	4.86	99%	72256	0	0	4.919731
spneumoniae-pangenome.S_local.k_14.d_5.M_runs	spneumoniae-pangenome	local	14	5	runs	7.80	0.16	7.62	99%	607124	0	0	7.810617
spneumoniae-pangenome.S_local.k_14.d_5.M_runsapprox	spneumoniae-pangenome	local	14	5	runsapprox	7.38	0.19	7.17	99%	607084	0	0	7.385419
spneumoniae-pangenome.S_local.k_14.d_5.M_zeros	spneumoniae-pangenome	local	14	5	zeros	4.44	0.02	4.41	99%	72256	0	0	4.449064
spneumoniae-pangenome.S_global.k_15.d_na.M_default	spneumoniae-pangenome	global	15	na	default	0.06	0.01	0.03	75%	9284	4984	0	0.090653
spneumoniae-pangenome.S_global.k_15.d_na.M_ones	spneumoniae-pangenome	global	15	na	ones	5.31	0.07	5.23	99%	141052	0	0	5.32218
spneumoniae-pangenome.S_global.k_15.d_na.M_runs	spneumoniae-pangenome	global	15	na	runs	6.41	0.22	6.17	99%	830988	0	0	6.415621
spneumoniae-pangenome.S_global.k_15.d_na.M_runsapprox	spneumoniae-pangenome	global	15	na	runsapprox	6.28	0.22	6.04	99%	830988	0	0	6.285627
spneumoniae-pangenome.S_global.k_15.d_na.M_zeros	spneumoniae-pangenome	global	15	na	zeros	4.35	0.04	4.29	99%	141052	0	0	4.360598
spneumoniae-pangenome.S_local.k_15.d_1.M_default	spneumoniae-pangenome	local	15	1	default	0.08	0.01	0.04	74%	13120	6456	0	0.110211
spneumoniae-pangenome.S_local.k_15.d_1.M_ones	spneumoniae-pangenome	local	15	1	ones	5.60	0.04	5.54	99%	141064	0	0	5.603697
spneumoniae-pangenome.S_local.k_15.d_1.M_runs	spneumoniae-pangenome	local	15	1	runs	8.64	0.21	8.42	99%	835552	0	0	8.648451
spneumoniae-pangenome.S_local.k_15.d_1.M_runsapprox	spneumoniae-pangenome	local	15	1	runsapprox	8.89	0.27	8.61	99%	835428	0	0	8.89767
spneumoniae-pangenome.S_local.k_15.d_1.M_zeros	spneumoniae-pangenome	local	15	1	zeros	5.30	0.03	5.26	99%	141064	0	0	5.312083
spneumoniae-pangenome.S_local.k_15.d_2.M_default	spneumoniae-pangenome	local	15	2	default	0.08	0.01	0.03	72%	11072	6008	0	0.110814
spneumoniae-pangenome.S_local.k_15.d_2.M_ones	spneumoniae-pangenome	local	15	2	ones	6.01	0.07	5.88	99%	141052	0	0	6.018275
spneumoniae-pangenome.S_local.k_15.d_2.M_runs	spneumoniae-pangenome	local	15	2	runs	8.69	0.54	8.13	99%	832808	0	0	8.700337
spneumoniae-pangenome.S_local.k_15.d_2.M_runsapprox	spneumoniae-pangenome	local	15	2	runsapprox	6.96	0.23	6.71	99%	832836	0	0	6.965279
spneumoniae-pangenome.S_local.k_15.d_2.M_zeros	spneumoniae-pangenome	local	15	2	zeros	5.22	0.06	5.13	99%	141052	0	0	5.229909
spneumoniae-pangenome.S_local.k_15.d_3.M_default	spneumoniae-pangenome	local	15	3	default	0.08	0.00	0.05	73%	10808	5952	0	0.109825
spneumoniae-pangenome.S_local.k_15.d_3.M_ones	spneumoniae-pangenome	local	15	3	ones	5.55	0.13	5.39	99%	141052	0	0	5.552986
spneumoniae-pangenome.S_local.k_15.d_3.M_runs	spneumoniae-pangenome	local	15	3	runs	8.31	0.27	8.02	99%	833180	0	0	8.314025
spneumoniae-pangenome.S_local.k_15.d_3.M_runsapprox	spneumoniae-pangenome	local	15	3	runsapprox	7.75	0.25	7.49	99%	833092	0	0	7.757021
spneumoniae-pangenome.S_local.k_15.d_3.M_zeros	spneumoniae-pangenome	local	15	3	zeros	6.08	0.10	5.90	98%	141052	0	0	6.092762
spneumoniae-pangenome.S_local.k_15.d_4.M_default	spneumoniae-pangenome	local	15	4	default	0.07	0.00	0.05	73%	10808	6008	0	0.107748
spneumoniae-pangenome.S_local.k_15.d_4.M_ones	spneumoniae-pangenome	local	15	4	ones	6.19	0.06	6.10	99%	141052	0	0	6.201883
spneumoniae-pangenome.S_local.k_15.d_4.M_runs	spneumoniae-pangenome	local	15	4	runs	7.44	0.21	7.21	99%	834604	0	0	7.447375
spneumoniae-pangenome.S_local.k_15.d_4.M_runsapprox	spneumoniae-pangenome	local	15	4	runsapprox	6.88	0.21	6.66	99%	834604	0	0	6.891269
spneumoniae-pangenome.S_local.k_15.d_4.M_zeros	spneumoniae-pangenome	local	15	4	zeros	5.55	0.14	5.39	99%	141052	0	0	5.559433
spneumoniae-pangenome.S_local.k_15.d_5.M_default	spneumoniae-pangenome	local	15	5	default	0.07	0.00	0.05	77%	10544	6040	0	0.106456
spneumoniae-pangenome.S_local.k_15.d_5.M_ones	spneumoniae-pangenome	local	15	5	ones	5.06	0.02	5.02	99%	141052	0	0	5.072606
spneumoniae-pangenome.S_local.k_15.d_5.M_runs	spneumoniae-pangenome	local	15	5	runs	7.23	0.23	6.99	99%	835888	0	0	7.239528
spneumoniae-pangenome.S_local.k_15.d_5.M_runsapprox	spneumoniae-pangenome	local	15	5	runsapprox	6.89	0.21	6.67	99%	835888	0	0	6.897536
spneumoniae-pangenome.S_local.k_15.d_5.M_zeros	spneumoniae-pangenome	local	15	5	zeros	5.51	0.04	5.44	99%	141052	0	0	5.522136
spneumoniae-pangenome.S_global.k_16.d_na.M_default	spneumoniae-pangenome	global	16	na	default	0.06	0.00	0.05	75%	9812	5128	0	0.093167
spneumoniae-pangenome.S_global.k_16.d_na.M_ones	spneumoniae-pangenome	global	16	na	ones	5.04	0.04	4.95	99%	141052	0	0	5.056923
spneumoniae-pangenome.S_global.k_16.d_na.M_runs	spneumoniae-pangenome	global	16	na	runs	6.50	0.21	6.27	99%	850096	0	0	6.506707
spneumoniae-pangenome.S_global.k_16.d_na.M_runsapprox	spneumoniae-pangenome	global	16	na	runsapprox	6.47	0.25	6.21	99%	850096	0	0	6.478524
spneumoniae-pangenome.S_global.k_16.d_na.M_zeros	spneumoniae-pangenome	global	16	na	zeros	5.06	0.08	4.88	98%	141044	0	0	5.068654
spneumoniae-pangenome.S_local.k_16.d_1.M_default	spneumoniae-pangenome	local	16	1	default	0.08	0.01	0.05	71%	13120	6280	0	0.117982
spneumoniae-pangenome.S_local.k_16.d_1.M_ones	spneumoniae-pangenome	local	16	1	ones	6.94	0.05	6.86	99%	141052	0	0	6.947887
spneumoniae-pangenome.S_local.k_16.d_1.M_runs	spneumoniae-pangenome	local	16	1	runs	7.92	0.31	7.59	99%	849072	0	0	7.932431
spneumoniae-pangenome.S_local.k_16.d_1.M_runsapprox	spneumoniae-pangenome	local	16	1	runsapprox	7.28	0.20	7.07	99%	849072	0	0	7.291421
spneumoniae-pangenome.S_local.k_16.d_1.M_zeros	spneumoniae-pangenome	local	16	1	zeros	6.69	0.09	6.56	99%	141052	0	0	6.700702
spneumoniae-pangenome.S_local.k_16.d_2.M_default	spneumoniae-pangenome	local	16	2	default	0.09	0.01	0.05	76%	13120	6032	0	0.126412
spneumoniae-pangenome.S_local.k_16.d_2.M_ones	spneumoniae-pangenome	local	16	2	ones	5.77	0.04	5.70	99%	141052	0	0	5.775889
spneumoniae-pangenome.S_local.k_16.d_2.M_runs	spneumoniae-pangenome	local	16	2	runs	7.51	0.29	7.20	99%	848544	0	0	7.521329
spneumoniae-pangenome.S_local.k_16.d_2.M_runsapprox	spneumoniae-pangenome	local	16	2	runsapprox	7.22	0.17	7.04	99%	848544	0	0	7.229424
spneumoniae-pangenome.S_local.k_16.d_2.M_zeros	spneumoniae-pangenome	local	16	2	zeros	5.84	0.06	5.74	99%	141052	0	0	5.846935
spneumoniae-pangenome.S_local.k_16.d_3.M_default	spneumoniae-pangenome	local	16	3	default	0.08	0.00	0.06	77%	11072	5928	0	0.12386
spneumoniae-pangenome.S_local.k_16.d_3.M_ones	spneumoniae-pangenome	local	16	3	ones	5.44	0.11	5.32	99%	141052	0	0	5.453858
spneumoniae-pangenome.S_local.k_16.d_3.M_runs	spneumoniae-pangenome	local	16	3	runs	7.18	0.16	7.00	99%	849496	0	0	7.18546
spneumoniae-pangenome.S_local.k_16.d_3.M_runsapprox	spneumoniae-pangenome	local	16	3	runsapprox	7.36	0.24	7.11	99%	849496	0	0	7.374059
spneumoniae-pangenome.S_local.k_16.d_3.M_zeros	spneumoniae-pangenome	local	16	3	zeros	5.28	0.04	5.21	99%	141052	0	0	5.284069
spneumoniae-pangenome.S_local.k_16.d_4.M_default	spneumoniae-pangenome	local	16	4	default	0.06	0.01	0.03	76%	11072	5992	0	0.087141
spneumoniae-pangenome.S_local.k_16.d_4.M_ones	spneumoniae-pangenome	local	16	4	ones	5.45	0.07	5.36	99%	141064	0	0	5.458771
spneumoniae-pangenome.S_local.k_16.d_4.M_runs	spneumoniae-pangenome	local	16	4	runs	8.53	0.24	8.28	99%	850424	0	0	8.542366
spneumoniae-pangenome.S_local.k_16.d_4.M_runsapprox	spneumoniae-pangenome	local	16	4	runsapprox	8.21	0.30	7.90	99%	850512	0	0	8.222916
spneumoniae-pangenome.S_local.k_16.d_4.M_zeros	spneumoniae-pangenome	local	16	4	zeros	5.17	0.07	5.09	99%	141064	0	0	5.178026
spneumoniae-pangenome.S_local.k_16.d_5.M_default	spneumoniae-pangenome	local	16	5	default	0.09	0.01	0.05	73%	11072	6144	0	0.133775
spneumoniae-pangenome.S_local.k_16.d_5.M_ones	spneumoniae-pangenome	local	16	5	ones	4.85	0.04	4.80	99%	141064	0	0	4.856137
spneumoniae-pangenome.S_local.k_16.d_5.M_runs	spneumoniae-pangenome	local	16	5	runs	7.25	0.21	7.02	99%	852264	0	0	7.262212
spneumoniae-pangenome.S_local.k_16.d_5.M_runsapprox	spneumoniae-pangenome	local	16	5	runsapprox	7.06	0.23	6.82	99%	852264	0	0	7.068624
spneumoniae-pangenome.S_local.k_16.d_5.M_zeros	spneumoniae-pangenome	local	16	5	zeros	5.59	0.09	5.48	99%	141064	0	0	5.598427
spneumoniae-pangenome.S_global.k_17.d_na.M_default	spneumoniae-pangenome	global	17	na	default	0.05	0.00	0.03	75%	10076	5272	0	0.082286
spneumoniae-pangenome.S_global.k_17.d_na.M_ones	spneumoniae-pangenome	global	17	na	ones	5.31	0.07	5.21	99%	141052	0	0	5.317429
spneumoniae-pangenome.S_global.k_17.d_na.M_runs	spneumoniae-pangenome	global	17	na	runs	6.91	0.19	6.70	99%	862476	0	0	6.915686
spneumoniae-pangenome.S_global.k_17.d_na.M_runsapprox	spneumoniae-pangenome	global	17	na	runsapprox	6.78	0.24	6.52	99%	862476	0	0	6.784934
spneumoniae-pangenome.S_global.k_17.d_na.M_zeros	spneumoniae-pangenome	global	17	na	zeros	6.92	0.10	6.65	97%	141052	0	0	6.931343
spneumoniae-pangenome.S_local.k_17.d_1.M_default	spneumoniae-pangenome	local	17	1	default	0.08	0.00	0.05	75%	13120	6280	0	0.114969
spneumoniae-pangenome.S_local.k_17.d_1.M_ones	spneumoniae-pangenome	local	17	1	ones	6.47	0.09	6.35	99%	141052	0	0	6.478847
spneumoniae-pangenome.S_local.k_17.d_1.M_runs	spneumoniae-pangenome	local	17	1	runs	7.39	0.20	7.17	99%	860248	0	0	7.396435
spneumoniae-pangenome.S_local.k_17.d_1.M_runsapprox	spneumoniae-pangenome	local	17	1	runsapprox	8.12	0.19	7.91	99%	860248	0	0	8.130189
spneumoniae-pangenome.S_local.k_17.d_1.M_zeros	spneumoniae-pangenome	local	17	1	zeros	6.15	0.12	6.02	99%	141052	0	0	6.160952
spneumoniae-pangenome.S_local.k_17.d_2.M_default	spneumoniae-pangenome	local	17	2	default	0.06	0.00	0.04	71%	13120	6064	0	0.091216
spneumoniae-pangenome.S_local.k_17.d_2.M_ones	spneumoniae-pangenome	local	17	2	ones	6.25	0.06	6.16	99%	141052	0	0	6.260874
spneumoniae-pangenome.S_local.k_17.d_2.M_runs	spneumoniae-pangenome	local	17	2	runs	7.50	0.21	7.27	99%	859868	0	0	7.509088
spneumoniae-pangenome.S_local.k_17.d_2.M_runsapprox	spneumoniae-pangenome	local	17	2	runsapprox	8.79	0.41	8.36	99%	860008	0	0	8.794892
spneumoniae-pangenome.S_local.k_17.d_2.M_zeros	spneumoniae-pangenome	local	17	2	zeros	6.61	0.10	6.44	99%	141052	0	0	6.617095
spneumoniae-pangenome.S_local.k_17.d_3.M_default	spneumoniae-pangenome	local	17	3	default	0.06	0.00	0.05	75%	13120	6000	0	0.097503
spneumoniae-pangenome.S_local.k_17.d_3.M_ones	spneumoniae-pangenome	local	17	3	ones	6.51	0.07	6.39	99%	141052	0	0	6.519112
spneumoniae-pangenome.S_local.k_17.d_3.M_runs	spneumoniae-pangenome	local	17	3	runs	8.08	0.20	7.86	99%	860508	0	0	8.09081
spneumoniae-pangenome.S_local.k_17.d_3.M_runsapprox	spneumoniae-pangenome	local	17	3	runsapprox	6.85	0.17	6.67	99%	860508	0	0	6.861111
spneumoniae-pangenome.S_local.k_17.d_3.M_zeros	spneumoniae-pangenome	local	17	3	zeros	6.77	0.08	6.48	96%	141052	0	0	6.775548
spneumoniae-pangenome.S_local.k_17.d_4.M_default	spneumoniae-pangenome	local	17	4	default	0.07	0.01	0.03	72%	13120	6008	0	0.105272
spneumoniae-pangenome.S_local.k_17.d_4.M_ones	spneumoniae-pangenome	local	17	4	ones	5.34	0.03	5.29	99%	141064	0	0	5.349143
spneumoniae-pangenome.S_local.k_17.d_4.M_runs	spneumoniae-pangenome	local	17	4	runs	7.55	0.23	7.30	99%	860996	0	0	7.553986
spneumoniae-pangenome.S_local.k_17.d_4.M_runsapprox	spneumoniae-pangenome	local	17	4	runsapprox	7.48	0.25	7.22	99%	860996	0	0	7.493425
spneumoniae-pangenome.S_local.k_17.d_4.M_zeros	spneumoniae-pangenome	local	17	4	zeros	4.59	0.04	4.54	99%	141064	0	0	4.602456
spneumoniae-pangenome.S_local.k_17.d_5.M_default	spneumoniae-pangenome	local	17	5	default	0.07	0.01	0.04	76%	13120	6080	0	0.10951
spneumoniae-pangenome.S_local.k_17.d_5.M_ones	spneumoniae-pangenome	local	17	5	ones	4.71	0.03	4.67	99%	141052	0	0	4.719093
spneumoniae-pangenome.S_local.k_17.d_5.M_runs	spneumoniae-pangenome	local	17	5	runs	7.73	0.21	7.50	99%	862716	0	0	7.741951
spneumoniae-pangenome.S_local.k_17.d_5.M_runsapprox	spneumoniae-pangenome	local	17	5	runsapprox	7.98	0.51	7.45	99%	862716	0	0	7.984483
spneumoniae-pangenome.S_local.k_17.d_5.M_zeros	spneumoniae-pangenome	local	17	5	zeros	6.05	0.03	6.01	99%	141052	0	0	6.062478
spneumoniae-pangenome.S_global.k_18.d_na.M_default	spneumoniae-pangenome	global	18	na	default	0.08	0.01	0.04	75%	10284	5416	0	0.111915
spneumoniae-pangenome.S_global.k_18.d_na.M_ones	spneumoniae-pangenome	global	18	na	ones	5.55	0.05	5.38	97%	141052	0	0	5.55997
spneumoniae-pangenome.S_global.k_18.d_na.M_runs	spneumoniae-pangenome	global	18	na	runs	6.89	0.20	6.67	99%	874644	0	0	6.894332
spneumoniae-pangenome.S_global.k_18.d_na.M_runsapprox	spneumoniae-pangenome	global	18	na	runsapprox	6.78	0.23	6.54	99%	874644	0	0	6.786651
spneumoniae-pangenome.S_global.k_18.d_na.M_zeros	spneumoniae-pangenome	global	18	na	zeros	5.25	0.04	5.17	99%	141052	0	0	5.26084
spneumoniae-pangenome.S_local.k_18.d_1.M_default	spneumoniae-pangenome	local	18	1	default	0.07	0.00	0.04	71%	13120	6296	0	0.095127
spneumoniae-pangenome.S_local.k_18.d_1.M_ones	spneumoniae-pangenome	local	18	1	ones	6.27	0.06	6.16	99%	141052	0	0	6.279327
spneumoniae-pangenome.S_local.k_18.d_1.M_runs	spneumoniae-pangenome	local	18	1	runs	7.73	0.19	7.52	99%	870980	0	0	7.740131
spneumoniae-pangenome.S_local.k_18.d_1.M_runsapprox	spneumoniae-pangenome	local	18	1	runsapprox	7.89	0.21	7.66	99%	870980	0	0	7.896323
spneumoniae-pangenome.S_local.k_18.d_1.M_zeros	spneumoniae-pangenome	local	18	1	zeros	6.74	0.04	6.64	99%	141052	0	0	6.748881
spneumoniae-pangenome.S_local.k_18.d_2.M_default	spneumoniae-pangenome	local	18	2	default	0.08	0.00	0.05	75%	13120	6184	0	0.111988
spneumoniae-pangenome.S_local.k_18.d_2.M_ones	spneumoniae-pangenome	local	18	2	ones	6.12	0.11	5.97	99%	141052	0	0	6.132059
spneumoniae-pangenome.S_local.k_18.d_2.M_runs	spneumoniae-pangenome	local	18	2	runs	7.71	0.21	7.49	99%	871076	0	0	7.723981
spneumoniae-pangenome.S_local.k_18.d_2.M_runsapprox	spneumoniae-pangenome	local	18	2	runsapprox	8.02	0.23	7.77	99%	871076	0	0	8.024855
spneumoniae-pangenome.S_local.k_18.d_2.M_zeros	spneumoniae-pangenome	local	18	2	zeros	5.92	0.05	5.84	99%	141052	0	0	5.924213
spneumoniae-pangenome.S_local.k_18.d_3.M_default	spneumoniae-pangenome	local	18	3	default	0.08	0.00	0.06	72%	13120	6128	0	0.116045
spneumoniae-pangenome.S_local.k_18.d_3.M_ones	spneumoniae-pangenome	local	18	3	ones	7.56	0.15	7.34	99%	141052	0	0	7.572919
spneumoniae-pangenome.S_local.k_18.d_3.M_runs	spneumoniae-pangenome	local	18	3	runs	7.50	0.19	7.30	99%	871384	0	0	7.509896
spneumoniae-pangenome.S_local.k_18.d_3.M_runsapprox	spneumoniae-pangenome	local	18	3	runsapprox	7.46	0.23	7.21	99%	871384	0	0	7.464878
spneumoniae-pangenome.S_local.k_18.d_3.M_zeros	spneumoniae-pangenome	local	18	3	zeros	5.84	0.05	5.77	99%	141052	0	0	5.847556
spneumoniae-pangenome.S_local.k_18.d_4.M_default	spneumoniae-pangenome	local	18	4	default	0.06	0.00	0.04	72%	13120	6056	0	0.097889
spneumoniae-pangenome.S_local.k_18.d_4.M_ones	spneumoniae-pangenome	local	18	4	ones	5.26	0.06	5.19	99%	141064	0	0	5.270872
spneumoniae-pangenome.S_local.k_18.d_4.M_runs	spneumoniae-pangenome	local	18	4	runs	8.05	0.19	7.84	99%	872180	0	0	8.05845
spneumoniae-pangenome.S_local.k_18.d_4.M_runsapprox	spneumoniae-pangenome	local	18	4	runsapprox	7.58	0.22	7.35	99%	872264	0	0	7.589003
spneumoniae-pangenome.S_local.k_18.d_4.M_zeros	spneumoniae-pangenome	local	18	4	zeros	5.75	0.11	5.63	99%	141056	0	0	5.761358
spneumoniae-pangenome.S_local.k_18.d_5.M_default	spneumoniae-pangenome	local	18	5	default	0.07	0.00	0.05	76%	13120	6072	0	0.104875
spneumoniae-pangenome.S_local.k_18.d_5.M_ones	spneumoniae-pangenome	local	18	5	ones	6.59	0.11	6.31	97%	141052	0	0	6.599155
spneumoniae-pangenome.S_local.k_18.d_5.M_runs	spneumoniae-pangenome	local	18	5	runs	7.60	0.20	7.39	99%	872960	0	0	7.608836
spneumoniae-pangenome.S_local.k_18.d_5.M_runsapprox	spneumoniae-pangenome	local	18	5	runsapprox	7.83	0.22	7.59	99%	872960	0	0	7.8363
spneumoniae-pangenome.S_local.k_18.d_5.M_zeros	spneumoniae-pangenome	local	18	5	zeros	5.08	0.04	5.02	99%	141048	0	0	5.092741
spneumoniae-pangenome.S_global.k_19.d_na.M_default	spneumoniae-pangenome	global	19	na	default	0.08	0.01	0.04	79%	10544	5624	0	0.115416
spneumoniae-pangenome.S_global.k_19.d_na.M_ones	spneumoniae-pangenome	global	19	na	ones	5.24	0.04	5.18	99%	141052	0	0	5.249916
spneumoniae-pangenome.S_global.k_19.d_na.M_runs	spneumoniae-pangenome	global	19	na	runs	7.09	0.22	6.86	99%	889172	0	0	7.100351
spneumoniae-pangenome.S_global.k_19.d_na.M_runsapprox	spneumoniae-pangenome	global	19	na	runsapprox	7.79	0.30	7.48	99%	889192	0	0	7.800833
spneumoniae-pangenome.S_global.k_19.d_na.M_zeros	spneumoniae-pangenome	global	19	na	zeros	6.36	0.11	6.21	99%	141052	0	0	6.369246
spneumoniae-pangenome.S_local.k_19.d_1.M_default	spneumoniae-pangenome	local	19	1	default	0.07	0.01	0.04	67%	13120	6536	0	0.109047
spneumoniae-pangenome.S_local.k_19.d_1.M_ones	spneumoniae-pangenome	local	19	1	ones	5.22	0.05	5.16	99%	141056	0	0	5.225689
spneumoniae-pangenome.S_local.k_19.d_1.M_runs	spneumoniae-pangenome	local	19	1	runs	8.56	0.27	8.27	99%	884460	0	0	8.563924
spneumoniae-pangenome.S_local.k_19.d_1.M_runsapprox	spneumoniae-pangenome	local	19	1	runsapprox	7.84	0.20	7.63	99%	884492	0	0	7.853093
spneumoniae-pangenome.S_local.k_19.d_1.M_zeros	spneumoniae-pangenome	local	19	1	zeros	4.77	0.03	4.73	99%	141064	0	0	4.78241
spneumoniae-pangenome.S_local.k_19.d_2.M_default	spneumoniae-pangenome	local	19	2	default	0.07	0.00	0.05	73%	13120	6440	0	0.098072
spneumoniae-pangenome.S_local.k_19.d_2.M_ones	spneumoniae-pangenome	local	19	2	ones	5.80	0.03	5.74	99%	141052	0	0	5.810483
spneumoniae-pangenome.S_local.k_19.d_2.M_runs	spneumoniae-pangenome	local	19	2	runs	7.90	0.21	7.68	99%	884312	0	0	7.911235
spneumoniae-pangenome.S_local.k_19.d_2.M_runsapprox	spneumoniae-pangenome	local	19	2	runsapprox	8.96	0.27	8.68	99%	884316	0	0	8.966737
spneumoniae-pangenome.S_local.k_19.d_2.M_zeros	spneumoniae-pangenome	local	19	2	zeros	7.43	0.10	7.31	99%	141052	0	0	7.441164
spneumoniae-pangenome.S_local.k_19.d_3.M_default	spneumoniae-pangenome	local	19	3	default	0.09	0.00	0.06	76%	13120	6312	0	0.123768
spneumoniae-pangenome.S_local.k_19.d_3.M_ones	spneumoniae-pangenome	local	19	3	ones	5.62	0.07	5.54	99%	141064	0	0	5.630563
spneumoniae-pangenome.S_local.k_19.d_3.M_runs	spneumoniae-pangenome	local	19	3	runs	8.30	0.24	8.05	99%	884824	0	0	8.313491
spneumoniae-pangenome.S_local.k_19.d_3.M_runsapprox	spneumoniae-pangenome	local	19	3	runsapprox	7.71	0.23	7.47	99%	884824	0	0	7.720181
spneumoniae-pangenome.S_local.k_19.d_3.M_zeros	spneumoniae-pangenome	local	19	3	zeros	5.77	0.04	5.72	99%	141064	0	0	5.783566
spneumoniae-pangenome.S_local.k_19.d_4.M_default	spneumoniae-pangenome	local	19	4	default	0.08	0.01	0.04	73%	13120	6264	0	0.115534
spneumoniae-pangenome.S_local.k_19.d_4.M_ones	spneumoniae-pangenome	local	19	4	ones	7.72	0.20	7.49	99%	141052	0	0	7.729074
spneumoniae-pangenome.S_local.k_19.d_4.M_runs	spneumoniae-pangenome	local	19	4	runs	7.87	0.23	7.62	99%	885244	0	0	7.877657
spneumoniae-pangenome.S_local.k_19.d_4.M_runsapprox	spneumoniae-pangenome	local	19	4	runsapprox	7.55	0.22	7.31	99%	885244	0	0	7.555107
spneumoniae-pangenome.S_local.k_19.d_4.M_zeros	spneumoniae-pangenome	local	19	4	zeros	6.83	0.10	6.70	99%	141052	0	0	6.843963
spneumoniae-pangenome.S_local.k_19.d_5.M_default	spneumoniae-pangenome	local	19	5	default	0.08	0.01	0.04	70%	13120	6240	0	0.111474
spneumoniae-pangenome.S_local.k_19.d_5.M_ones	spneumoniae-pangenome	local	19	5	ones	6.26	0.09	6.16	99%	141064	0	0	6.265111
spneumoniae-pangenome.S_local.k_19.d_5.M_runs	spneumoniae-pangenome	local	19	5	runs	7.78	0.24	7.53	99%	886028	0	0	7.790461
spneumoniae-pangenome.S_local.k_19.d_5.M_runsapprox	spneumoniae-pangenome	local	19	5	runsapprox	7.76	0.22	7.53	99%	886028	0	0	7.77133
spneumoniae-pangenome.S_local.k_19.d_5.M_zeros	spneumoniae-pangenome	local	19	5	zeros	4.39	0.05	4.33	99%	141056	0	0	4.400755
spneumoniae-pangenome.S_global.k_20.d_na.M_default	spneumoniae-pangenome	global	20	na	default	0.08	0.01	0.05	76%	10808	5784	0	0.121176
spneumoniae-pangenome.S_global.k_20.d_na.M_ones	spneumoniae-pangenome	global	20	na	ones	4.81	0.03	4.76	99%	141052	0	0	4.819326
spneumoniae-pangenome.S_global.k_20.d_na.M_runs	spneumoniae-pangenome	global	20	na	runs	7.91	0.25	7.64	99%	900936	0	0	7.92242
spneumoniae-pangenome.S_global.k_20.d_na.M_runsapprox	spneumoniae-pangenome	global	20	na	runsapprox	8.04	0.32	7.71	99%	900936	0	0	8.054268
spneumoniae-pangenome.S_global.k_20.d_na.M_zeros	spneumoniae-pangenome	global	20	na	zeros	5.50	0.04	5.40	98%	141052	0	0	5.511963
spneumoniae-pangenome.S_local.k_20.d_1.M_default	spneumoniae-pangenome	local	20	1	default	0.08	0.01	0.04	70%	13120	6720	0	0.120112
spneumoniae-pangenome.S_local.k_20.d_1.M_ones	spneumoniae-pangenome	local	20	1	ones	6.29	0.08	6.20	99%	141064	0	0	6.297553
spneumoniae-pangenome.S_local.k_20.d_1.M_runs	spneumoniae-pangenome	local	20	1	runs	8.29	0.24	8.03	99%	895464	0	0	8.294012
spneumoniae-pangenome.S_local.k_20.d_1.M_runsapprox	spneumoniae-pangenome	local	20	1	runsapprox	8.50	0.19	8.29	99%	895476	0	0	8.507857
spneumoniae-pangenome.S_local.k_20.d_1.M_zeros	spneumoniae-pangenome	local	20	1	zeros	5.62	0.05	5.56	99%	141056	0	0	5.629447
spneumoniae-pangenome.S_local.k_20.d_2.M_default	spneumoniae-pangenome	local	20	2	default	0.09	0.01	0.05	71%	13120	6544	0	0.124041
spneumoniae-pangenome.S_local.k_20.d_2.M_ones	spneumoniae-pangenome	local	20	2	ones	7.09	0.12	6.93	99%	141052	0	0	7.095844
spneumoniae-pangenome.S_local.k_20.d_2.M_runs	spneumoniae-pangenome	local	20	2	runs	8.18	0.22	7.95	99%	895352	0	0	8.192893
