pref	genome	S_alg	k	d	M_alg	real(s)	sys(s)	user(s)	percent_CPU	max_RAM(kb)	FS_inputs	FS_outputs	elapsed_time_alt(s)
streptococcus_pneumoniae-large.S_prophasm.k_12.d_na.M_runsapprox	streptococcus_pneumoniae-large	prophasm	12	na	runsapprox	9.45	0.29	9.14	99%	965976	0	0	9.454789
streptococcus_pneumoniae-large.S_prophasm.k_12.d_na.M_zeros	streptococcus_pneumoniae-large	prophasm	12	na	zeros	3.35	0.03	3.31	99%	141088	0	0	3.3574
streptococcus_pneumoniae-large.S_eulertigs.k_13.d_na.M_default	streptococcus_pneumoniae-large	eulertigs	13	na	default	Command exited with non-zero status 120	2.283102	na	na	na	na	na	na
streptococcus_pneumoniae-large.S_eulertigs.k_13.d_na.M_ones	streptococcus_pneumoniae-large	eulertigs	13	na	ones	16.26	0.09	16.15	99%	278176	0	0	16.270139
streptococcus_pneumoniae-large.S_eulertigs.k_13.d_na.M_runs	streptococcus_pneumoniae-large	eulertigs	13	na	runs	4016.94	6.07	4005.58	99%	3099712	0	0	4016.950046
streptococcus_pneumoniae-large.S_eulertigs.k_13.d_na.M_runsapprox	streptococcus_pneumoniae-large	eulertigs	13	na	runsapprox	45.85	0.69	45.11	99%	2532844	0	0	45.862826
streptococcus_pneumoniae-large.S_eulertigs.k_13.d_na.M_zeros	streptococcus_pneumoniae-large	eulertigs	13	na	zeros	17.22	0.13	17.07	99%	278176	0	0	17.229778
streptococcus_pneumoniae-large.S_greedytigs.k_13.d_na.M_default	streptococcus_pneumoniae-large	greedytigs	13	na	default	Command exited with non-zero status 120	0.465374	na	na	na	na	na	na
streptococcus_pneumoniae-large.S_greedytigs.k_13.d_na.M_ones	streptococcus_pneumoniae-large	greedytigs	13	na	ones	9.79	0.05	9.73	99%	278176	0	0	9.800226
streptococcus_pneumoniae-large.S_greedytigs.k_13.d_na.M_runs	streptococcus_pneumoniae-large	greedytigs	13	na	runs	27.95	0.58	27.33	99%	2274652	0	0	27.960413
streptococcus_pneumoniae-large.S_greedytigs.k_13.d_na.M_runsapprox	streptococcus_pneumoniae-large	greedytigs	13	na	runsapprox	28.58	0.54	28.00	99%	2274656	0	0	28.591276
streptococcus_pneumoniae-large.S_greedytigs.k_13.d_na.M_zeros	streptococcus_pneumoniae-large	greedytigs	13	na	zeros	11.64	0.10	11.52	99%	278176	0	0	11.648914
streptococcus_pneumoniae-large.S_prophasm.k_13.d_na.M_default	streptococcus_pneumoniae-large	prophasm	13	na	default	Command exited with non-zero status 120	2.285816	na	na	na	na	na	na
streptococcus_pneumoniae-large.S_prophasm.k_13.d_na.M_ones	streptococcus_pneumoniae-large	prophasm	13	na	ones	17.14	0.09	17.02	99%	278176	0	0	17.151099
streptococcus_pneumoniae-large.S_prophasm.k_13.d_na.M_runs	streptococcus_pneumoniae-large	prophasm	13	na	runs	5749.56	6.27	5733.27	99%	3155132	0	0	5749.57066
streptococcus_pneumoniae-large.S_prophasm.k_13.d_na.M_runsapprox	streptococcus_pneumoniae-large	prophasm	13	na	runsapprox	44.98	0.78	44.14	99%	2534052	0	0	44.987764
streptococcus_pneumoniae-large.S_prophasm.k_13.d_na.M_zeros	streptococcus_pneumoniae-large	prophasm	13	na	zeros	13.51	0.11	13.39	99%	278176	0	0	13.520925
streptococcus_pneumoniae-large.S_eulertigs.k_14.d_na.M_default	streptococcus_pneumoniae-large	eulertigs	14	na	default	Command exited with non-zero status 120	4.179243	na	na	na	na	na	na
streptococcus_pneumoniae-large.S_eulertigs.k_14.d_na.M_ones	streptococcus_pneumoniae-large	eulertigs	14	na	ones	35.75	0.23	35.48	99%	552608	0	0	35.757439
streptococcus_pneumoniae-large.S_eulertigs.k_14.d_na.M_runs	streptococcus_pneumoniae-large	eulertigs	14	na	runs	10325.45	15.16	10297.42	99%	5576760	0	0	10325.458649
streptococcus_pneumoniae-large.S_eulertigs.k_14.d_na.M_runsapprox	streptococcus_pneumoniae-large	eulertigs	14	na	runsapprox	79.76	1.37	78.28	99%	4698320	0	0	79.765346
streptococcus_pneumoniae-large.S_eulertigs.k_14.d_na.M_zeros	streptococcus_pneumoniae-large	eulertigs	14	na	zeros	30.35	0.13	30.19	99%	552612	0	0	30.359284
streptococcus_pneumoniae-large.S_greedytigs.k_14.d_na.M_default	streptococcus_pneumoniae-large	greedytigs	14	na	default	Command exited with non-zero status 120	0.792183	na	na	na	na	na	na
streptococcus_pneumoniae-large.S_greedytigs.k_14.d_na.M_ones	streptococcus_pneumoniae-large	greedytigs	14	na	ones	21.40	0.13	21.24	99%	552608	0	0	21.411268
streptococcus_pneumoniae-large.S_greedytigs.k_14.d_na.M_runs	streptococcus_pneumoniae-large	greedytigs	14	na	runs	54.16	1.13	52.98	99%	4530336	0	0	54.173998
streptococcus_pneumoniae-large.S_greedytigs.k_14.d_na.M_runsapprox	streptococcus_pneumoniae-large	greedytigs	14	na	runsapprox	55.44	1.09	54.29	99%	4530336	0	0	55.452996
streptococcus_pneumoniae-large.S_greedytigs.k_14.d_na.M_zeros	streptococcus_pneumoniae-large	greedytigs	14	na	zeros	20.76	0.11	20.63	99%	552616	0	0	20.764548
streptococcus_pneumoniae-large.S_prophasm.k_14.d_na.M_default	streptococcus_pneumoniae-large	prophasm	14	na	default	Command exited with non-zero status 120	4.204124	na	na	na	na	na	na
streptococcus_pneumoniae-large.S_prophasm.k_14.d_na.M_ones	streptococcus_pneumoniae-large	prophasm	14	na	ones	34.79	0.27	34.48	99%	552612	0	0	34.803147
streptococcus_pneumoniae-large.S_prophasm.k_14.d_na.M_runs	streptococcus_pneumoniae-large	prophasm	14	na	runs	15523.80	5.89	15495.86	99%	5670952	0	0	15523.803131
streptococcus_pneumoniae-large.S_prophasm.k_14.d_na.M_runsapprox	streptococcus_pneumoniae-large	prophasm	14	na	runsapprox	78.54	1.23	77.20	99%	4540568	0	0	78.551712
streptococcus_pneumoniae-large.S_prophasm.k_14.d_na.M_zeros	streptococcus_pneumoniae-large	prophasm	14	na	zeros	33.12	0.21	32.87	99%	552612	0	0	33.127137
streptococcus_pneumoniae-large.S_eulertigs.k_15.d_na.M_default	streptococcus_pneumoniae-large	eulertigs	15	na	default	4.41	0.41	6.97	167%	392156	480	0	4.576317
streptococcus_pneumoniae-large.S_eulertigs.k_15.d_na.M_ones	streptococcus_pneumoniae-large	eulertigs	15	na	ones	36.58	0.18	36.35	99%	552608	136	0	36.585626
streptococcus_pneumoniae-large.S_eulertigs.k_15.d_na.M_runs	streptococcus_pneumoniae-large	eulertigs	15	na	runs	2947.92	5.66	2938.48	99%	5669940	105704	0	2947.924777
streptococcus_pneumoniae-large.S_eulertigs.k_15.d_na.M_runsapprox	streptococcus_pneumoniae-large	eulertigs	15	na	runsapprox	104.31	1.63	102.53	99%	5021292	71944	0	104.316534
streptococcus_pneumoniae-large.S_eulertigs.k_15.d_na.M_zeros	streptococcus_pneumoniae-large	eulertigs	15	na	zeros	41.63	0.19	41.39	99%	552616	0	0	41.64095
streptococcus_pneumoniae-large.S_greedytigs.k_15.d_na.M_default	streptococcus_pneumoniae-large	greedytigs	15	na	default	Command exited with non-zero status 120	1.036663	na	na	na	na	na	na
streptococcus_pneumoniae-large.S_greedytigs.k_15.d_na.M_ones	streptococcus_pneumoniae-large	greedytigs	15	na	ones	25.91	0.13	25.75	99%	552612	0	0	25.919656
streptococcus_pneumoniae-large.S_greedytigs.k_15.d_na.M_runs	streptococcus_pneumoniae-large	greedytigs	15	na	runs	73.89	1.40	72.40	99%	4989508	0	0	73.897098
streptococcus_pneumoniae-large.S_greedytigs.k_15.d_na.M_runsapprox	streptococcus_pneumoniae-large	greedytigs	15	na	runsapprox	73.39	1.43	71.85	99%	4989644	0	0	73.397888
streptococcus_pneumoniae-large.S_greedytigs.k_15.d_na.M_zeros	streptococcus_pneumoniae-large	greedytigs	15	na	zeros	28.47	0.23	28.20	99%	552772	0	0	28.482176
streptococcus_pneumoniae-large.S_prophasm.k_15.d_na.M_default	streptococcus_pneumoniae-large	prophasm	15	na	default	Command exited with non-zero status 120	4.087133	na	na	na	na	na	na
streptococcus_pneumoniae-large.S_prophasm.k_15.d_na.M_ones	streptococcus_pneumoniae-large	prophasm	15	na	ones	38.62	0.18	38.39	99%	552616	0	0	38.626857
streptococcus_pneumoniae-large.S_prophasm.k_15.d_na.M_runs	streptococcus_pneumoniae-large	prophasm	15	na	runs	4631.95	4.40	4621.75	99%	5738520	0	0	4631.962545
streptococcus_pneumoniae-large.S_prophasm.k_15.d_na.M_runsapprox	streptococcus_pneumoniae-large	prophasm	15	na	runsapprox	98.21	1.37	96.69	99%	5034604	0	0	98.216351
streptococcus_pneumoniae-large.S_prophasm.k_15.d_na.M_zeros	streptococcus_pneumoniae-large	prophasm	15	na	zeros	36.82	0.18	36.60	99%	552616	0	0	36.834289
streptococcus_pneumoniae-large.S_eulertigs.k_16.d_na.M_default	streptococcus_pneumoniae-large	eulertigs	16	na	default	Command exited with non-zero status 120	2.9279	na	na	na	na	na	na
streptococcus_pneumoniae-large.S_eulertigs.k_16.d_na.M_ones	streptococcus_pneumoniae-large	eulertigs	16	na	ones	33.91	0.17	33.70	99%	1101496	0	0	33.918158
streptococcus_pneumoniae-large.S_eulertigs.k_16.d_na.M_runs	streptococcus_pneumoniae-large	eulertigs	16	na	runs	312.30	1.90	309.87	99%	6912968	0	0	312.310939
streptococcus_pneumoniae-large.S_eulertigs.k_16.d_na.M_runsapprox	streptococcus_pneumoniae-large	eulertigs	16	na	runsapprox	79.01	1.61	77.31	99%	6789344	0	0	79.021892
streptococcus_pneumoniae-large.S_eulertigs.k_16.d_na.M_zeros	streptococcus_pneumoniae-large	eulertigs	16	na	zeros	34.16	0.22	33.90	99%	1101496	0	0	34.168656
streptococcus_pneumoniae-large.S_greedytigs.k_16.d_na.M_default	streptococcus_pneumoniae-large	greedytigs	16	na	default	Command exited with non-zero status 120	1.493178	na	na	na	na	na	na
streptococcus_pneumoniae-large.S_greedytigs.k_16.d_na.M_ones	streptococcus_pneumoniae-large	greedytigs	16	na	ones	28.58	0.28	28.26	99%	1101496	0	0	28.586244
streptococcus_pneumoniae-large.S_greedytigs.k_16.d_na.M_runs	streptococcus_pneumoniae-large	greedytigs	16	na	runs	75.01	1.51	73.40	99%	6897168	0	0	75.019809
streptococcus_pneumoniae-large.S_greedytigs.k_16.d_na.M_runsapprox	streptococcus_pneumoniae-large	greedytigs	16	na	runsapprox	68.02	1.68	66.25	99%	6897168	0	0	68.025603
streptococcus_pneumoniae-large.S_greedytigs.k_16.d_na.M_zeros	streptococcus_pneumoniae-large	greedytigs	16	na	zeros	27.62	0.19	27.40	99%	1101496	0	0	27.625656
streptococcus_pneumoniae-large.S_prophasm.k_16.d_na.M_default	streptococcus_pneumoniae-large	prophasm	16	na	default	Command exited with non-zero status 120	3.038713	na	na	na	na	na	na
streptococcus_pneumoniae-large.S_prophasm.k_16.d_na.M_ones	streptococcus_pneumoniae-large	prophasm	16	na	ones	34.68	0.29	34.35	99%	1101496	0	0	34.688397
streptococcus_pneumoniae-large.S_prophasm.k_16.d_na.M_runs	streptococcus_pneumoniae-large	prophasm	16	na	runs	446.96	2.11	444.08	99%	6934660	0	0	446.967627
streptococcus_pneumoniae-large.S_prophasm.k_16.d_na.M_runsapprox	streptococcus_pneumoniae-large	prophasm	16	na	runsapprox	78.29	1.42	76.76	99%	6792820	0	0	78.296368
streptococcus_pneumoniae-large.S_prophasm.k_16.d_na.M_zeros	streptococcus_pneumoniae-large	prophasm	16	na	zeros	35.03	0.20	34.80	99%	1101496	0	0	35.038399
streptococcus_pneumoniae-large.S_eulertigs.k_17.d_na.M_default	streptococcus_pneumoniae-large	eulertigs	17	na	default	Command exited with non-zero status 120	2.15027	na	na	na	na	na	na
streptococcus_pneumoniae-large.S_eulertigs.k_17.d_na.M_ones	streptococcus_pneumoniae-large	eulertigs	17	na	ones	32.00	0.23	31.72	99%	1101492	0	0	32.005429
streptococcus_pneumoniae-large.S_eulertigs.k_17.d_na.M_runs	streptococcus_pneumoniae-large	eulertigs	17	na	runs	82.80	1.62	81.07	99%	6870816	0	0	82.812082
streptococcus_pneumoniae-large.S_eulertigs.k_17.d_na.M_runsapprox	streptococcus_pneumoniae-large	eulertigs	17	na	runsapprox	75.88	1.55	74.25	99%	6870844	0	0	75.892796
streptococcus_pneumoniae-large.S_eulertigs.k_17.d_na.M_zeros	streptococcus_pneumoniae-large	eulertigs	17	na	zeros	34.24	0.20	34.01	99%	1101496	0	0	34.248108
streptococcus_pneumoniae-large.S_greedytigs.k_17.d_na.M_default	streptococcus_pneumoniae-large	greedytigs	17	na	default	Command exited with non-zero status 120	1.252259	na	na	na	na	na	na
streptococcus_pneumoniae-large.S_greedytigs.k_17.d_na.M_ones	streptococcus_pneumoniae-large	greedytigs	17	na	ones	30.49	0.25	30.20	99%	1101496	0	0	30.494317
streptococcus_pneumoniae-large.S_greedytigs.k_17.d_na.M_runs	streptococcus_pneumoniae-large	greedytigs	17	na	runs	70.40	1.49	68.82	99%	6992556	0	0	70.408207
streptococcus_pneumoniae-large.S_greedytigs.k_17.d_na.M_runsapprox	streptococcus_pneumoniae-large	greedytigs	17	na	runsapprox	69.62	1.63	67.92	99%	6992540	0	0	69.632099
streptococcus_pneumoniae-large.S_greedytigs.k_17.d_na.M_zeros	streptococcus_pneumoniae-large	greedytigs	17	na	zeros	27.77	0.24	27.50	99%	1101496	0	0	27.780661
streptococcus_pneumoniae-large.S_prophasm.k_17.d_na.M_default	streptococcus_pneumoniae-large	prophasm	17	na	default	Command exited with non-zero status 120	2.276935	na	na	na	na	na	na
streptococcus_pneumoniae-large.S_prophasm.k_17.d_na.M_ones	streptococcus_pneumoniae-large	prophasm	17	na	ones	33.65	0.20	33.41	99%	1101496	0	0	33.657453
streptococcus_pneumoniae-large.S_prophasm.k_17.d_na.M_runs	streptococcus_pneumoniae-large	prophasm	17	na	runs	88.30	1.67	86.52	99%	6873136	0	0	88.3133
streptococcus_pneumoniae-large.S_prophasm.k_17.d_na.M_runsapprox	streptococcus_pneumoniae-large	prophasm	17	na	runsapprox	75.94	1.44	74.40	99%	6873148	0	0	75.952417
streptococcus_pneumoniae-large.S_prophasm.k_17.d_na.M_zeros	streptococcus_pneumoniae-large	prophasm	17	na	zeros	33.99	0.23	33.73	99%	1101496	0	0	33.998006
streptococcus_pneumoniae-large.S_eulertigs.k_18.d_na.M_default	streptococcus_pneumoniae-large	eulertigs	18	na	default	Command exited with non-zero status 120	1.726023	na	na	na	na	na	na
streptococcus_pneumoniae-large.S_eulertigs.k_18.d_na.M_ones	streptococcus_pneumoniae-large	eulertigs	18	na	ones	35.51	0.36	35.10	99%	1101496	0	0	35.518499
streptococcus_pneumoniae-large.S_eulertigs.k_18.d_na.M_runs	streptococcus_pneumoniae-large	eulertigs	18	na	runs	80.03	2.42	77.52	99%	6938668	0	0	80.043735
streptococcus_pneumoniae-large.S_eulertigs.k_18.d_na.M_runsapprox	streptococcus_pneumoniae-large	eulertigs	18	na	runsapprox	73.69	1.73	71.89	99%	6938856	0	0	73.699123
streptococcus_pneumoniae-large.S_eulertigs.k_18.d_na.M_zeros	streptococcus_pneumoniae-large	eulertigs	18	na	zeros	29.85	0.18	29.63	99%	1101496	0	0	29.856656
streptococcus_pneumoniae-large.S_greedytigs.k_18.d_na.M_default	streptococcus_pneumoniae-large	greedytigs	18	na	default	Command exited with non-zero status 120	1.235662	na	na	na	na	na	na
streptococcus_pneumoniae-large.S_greedytigs.k_18.d_na.M_ones	streptococcus_pneumoniae-large	greedytigs	18	na	ones	27.82	0.19	27.59	99%	1101496	0	0	27.826291
streptococcus_pneumoniae-large.S_greedytigs.k_18.d_na.M_runs	streptococcus_pneumoniae-large	greedytigs	18	na	runs	67.96	1.64	66.24	99%	7043696	0	0	67.964603
streptococcus_pneumoniae-large.S_greedytigs.k_18.d_na.M_runsapprox	streptococcus_pneumoniae-large	greedytigs	18	na	runsapprox	68.04	1.65	66.32	99%	7043556	0	0	68.048022
streptococcus_pneumoniae-large.S_greedytigs.k_18.d_na.M_zeros	streptococcus_pneumoniae-large	greedytigs	18	na	zeros	31.37	0.23	31.11	99%	1101496	0	0	31.374303
streptococcus_pneumoniae-large.S_matchtigs.k_18.d_na.M_default	streptococcus_pneumoniae-large	matchtigs	18	na	default	Command exited with non-zero status 120	1.480264	na	na	na	na	na	na
streptococcus_pneumoniae-large.S_matchtigs.k_18.d_na.M_ones	streptococcus_pneumoniae-large	matchtigs	18	na	ones	28.35	0.25	28.07	99%	1101492	0	0	28.362024
streptococcus_pneumoniae-large.S_matchtigs.k_18.d_na.M_runs	streptococcus_pneumoniae-large	matchtigs	18	na	runs	66.01	1.62	64.32	99%	7006592	0	0	66.023086
streptococcus_pneumoniae-large.S_matchtigs.k_18.d_na.M_runsapprox	streptococcus_pneumoniae-large	matchtigs	18	na	runsapprox	67.88	1.52	66.27	99%	7006592	0	0	67.888594
streptococcus_pneumoniae-large.S_matchtigs.k_18.d_na.M_zeros	streptococcus_pneumoniae-large	matchtigs	18	na	zeros	28.95	0.30	28.62	99%	1101468	0	0	28.964062
streptococcus_pneumoniae-large.S_prophasm.k_18.d_na.M_default	streptococcus_pneumoniae-large	prophasm	18	na	default	Command exited with non-zero status 120	1.901801	na	na	na	na	na	na
streptococcus_pneumoniae-large.S_prophasm.k_18.d_na.M_ones	streptococcus_pneumoniae-large	prophasm	18	na	ones	31.50	0.19	31.27	99%	1101496	0	0	31.510826
streptococcus_pneumoniae-large.S_prophasm.k_18.d_na.M_runs	streptococcus_pneumoniae-large	prophasm	18	na	runs	72.82	1.36	71.36	99%	6939596	0	0	72.830183
streptococcus_pneumoniae-large.S_prophasm.k_18.d_na.M_runsapprox	streptococcus_pneumoniae-large	prophasm	18	na	runsapprox	82.44	2.06	80.28	99%	6939516	0	0	82.44863
streptococcus_pneumoniae-large.S_prophasm.k_18.d_na.M_zeros	streptococcus_pneumoniae-large	prophasm	18	na	zeros	30.20	0.23	29.94	99%	1101496	0	0	30.207771
streptococcus_pneumoniae-large.S_eulertigs.k_19.d_na.M_default	streptococcus_pneumoniae-large	eulertigs	19	na	default	Command exited with non-zero status 120	1.662697	na	na	na	na	na	na
streptococcus_pneumoniae-large.S_eulertigs.k_19.d_na.M_ones	streptococcus_pneumoniae-large	eulertigs	19	na	ones	30.43	0.21	30.18	99%	1101492	0	0	30.439918
streptococcus_pneumoniae-large.S_eulertigs.k_19.d_na.M_runs	streptococcus_pneumoniae-large	eulertigs	19	na	runs	78.37	1.74	76.55	99%	7000736	0	0	78.380818
streptococcus_pneumoniae-large.S_eulertigs.k_19.d_na.M_runsapprox	streptococcus_pneumoniae-large	eulertigs	19	na	runsapprox	70.57	1.49	68.99	99%	7000612	0	0	70.57409
streptococcus_pneumoniae-large.S_eulertigs.k_19.d_na.M_zeros	streptococcus_pneumoniae-large	eulertigs	19	na	zeros	30.12	0.16	29.92	99%	1101492	0	0	30.12425
streptococcus_pneumoniae-large.S_greedytigs.k_19.d_na.M_default	streptococcus_pneumoniae-large	greedytigs	19	na	default	Command exited with non-zero status 120	1.274073	na	na	na	na	na	na
streptococcus_pneumoniae-large.S_greedytigs.k_19.d_na.M_ones	streptococcus_pneumoniae-large	greedytigs	19	na	ones	28.96	0.21	28.72	99%	1101492	0	0	28.96868
streptococcus_pneumoniae-large.S_greedytigs.k_19.d_na.M_runs	streptococcus_pneumoniae-large	greedytigs	19	na	runs	71.16	1.61	69.47	99%	7112932	0	0	71.165622
streptococcus_pneumoniae-large.S_greedytigs.k_19.d_na.M_runsapprox	streptococcus_pneumoniae-large	greedytigs	19	na	runsapprox	73.28	1.64	71.56	99%	7112932	0	0	73.288011
streptococcus_pneumoniae-large.S_greedytigs.k_19.d_na.M_zeros	streptococcus_pneumoniae-large	greedytigs	19	na	zeros	28.48	0.28	28.16	99%	1101492	0	0	28.485346
streptococcus_pneumoniae-large.S_prophasm.k_19.d_na.M_default	streptococcus_pneumoniae-large	prophasm	19	na	default	Command exited with non-zero status 120	1.888688	na	na	na	na	na	na
streptococcus_pneumoniae-large.S_prophasm.k_19.d_na.M_ones	streptococcus_pneumoniae-large	prophasm	19	na	ones	32.01	0.19	31.79	99%	1101496	0	0	32.022723
streptococcus_pneumoniae-large.S_prophasm.k_19.d_na.M_runs	streptococcus_pneumoniae-large	prophasm	19	na	runs	76.50	1.51	74.90	99%	7000908	0	0	76.510564
streptococcus_pneumoniae-large.S_prophasm.k_19.d_na.M_runsapprox	streptococcus_pneumoniae-large	prophasm	19	na	runsapprox	77.93	1.53	76.29	99%	7000892	0	0	77.943653
streptococcus_pneumoniae-large.S_prophasm.k_19.d_na.M_zeros	streptococcus_pneumoniae-large	prophasm	19	na	zeros	32.66	0.22	32.41	99%	1101492	0	0	32.665594
streptococcus_pneumoniae-large.S_eulertigs.k_20.d_na.M_default	streptococcus_pneumoniae-large	eulertigs	20	na	default	Command exited with non-zero status 120	1.647894	na	na	na	na	na	na
streptococcus_pneumoniae-large.S_eulertigs.k_20.d_na.M_ones	streptococcus_pneumoniae-large	eulertigs	20	na	ones	30.81	0.19	30.58	99%	1101496	0	0	30.818643
streptococcus_pneumoniae-large.S_eulertigs.k_20.d_na.M_runs	streptococcus_pneumoniae-large	eulertigs	20	na	runs	72.49	1.49	70.90	99%	7055016	0	0	72.498698
streptococcus_pneumoniae-large.S_eulertigs.k_20.d_na.M_runsapprox	streptococcus_pneumoniae-large	eulertigs	20	na	runsapprox	71.61	1.59	69.94	99%	7055192	0	0	71.624044
streptococcus_pneumoniae-large.S_eulertigs.k_20.d_na.M_zeros	streptococcus_pneumoniae-large	eulertigs	20	na	zeros	30.37	0.21	30.12	99%	1101496	0	0	30.375764
streptococcus_pneumoniae-large.S_greedytigs.k_20.d_na.M_default	streptococcus_pneumoniae-large	greedytigs	20	na	default	Command exited with non-zero status 120	1.237929	na	na	na	na	na	na
streptococcus_pneumoniae-large.S_greedytigs.k_20.d_na.M_ones	streptococcus_pneumoniae-large	greedytigs	20	na	ones	29.25	0.16	29.05	99%	1101496	0	0	29.254944
streptococcus_pneumoniae-large.S_greedytigs.k_20.d_na.M_runs	streptococcus_pneumoniae-large	greedytigs	20	na	runs	69.81	1.92	67.82	99%	7170688	0	0	69.822234
streptococcus_pneumoniae-large.S_greedytigs.k_20.d_na.M_runsapprox	streptococcus_pneumoniae-large	greedytigs	20	na	runsapprox	70.38	1.64	68.64	99%	7170608	0	0	70.384373
streptococcus_pneumoniae-large.S_greedytigs.k_20.d_na.M_zeros	streptococcus_pneumoniae-large	greedytigs	20	na	zeros	29.06	0.23	28.80	99%	1101492	0	0	29.069803
streptococcus_pneumoniae-large.S_prophasm.k_20.d_na.M_default	streptococcus_pneumoniae-large	prophasm	20	na	default	Command exited with non-zero status 120	1.841293	na	na	na	na	na	na
streptococcus_pneumoniae-large.S_prophasm.k_20.d_na.M_ones	streptococcus_pneumoniae-large	prophasm	20	na	ones	31.44	0.24	31.16	99%	1101496	0	0	31.450615
streptococcus_pneumoniae-large.S_prophasm.k_20.d_na.M_runs	streptococcus_pneumoniae-large	prophasm	20	na	runs	73.67	1.54	72.02	99%	7055276	0	0	73.67507
streptococcus_pneumoniae-large.S_prophasm.k_20.d_na.M_runsapprox	streptococcus_pneumoniae-large	prophasm	20	na	runsapprox	75.11	1.73	73.30	99%	7055276	0	0	75.12059
streptococcus_pneumoniae-large.S_prophasm.k_20.d_na.M_zeros	streptococcus_pneumoniae-large	prophasm	20	na	zeros	30.70	0.21	30.45	99%	1101496	0	0	30.710255
streptococcus_pneumoniae-large.S_eulertigs.k_21.d_na.M_default	streptococcus_pneumoniae-large	eulertigs	21	na	default	Command exited with non-zero status 120	1.547559	na	na	na	na	na	na
streptococcus_pneumoniae-large.S_eulertigs.k_21.d_na.M_ones	streptococcus_pneumoniae-large	eulertigs	21	na	ones	31.90	0.27	31.60	99%	1101496	0	0	31.908741
streptococcus_pneumoniae-large.S_eulertigs.k_21.d_na.M_runs	streptococcus_pneumoniae-large	eulertigs	21	na	runs	76.84	1.72	75.04	99%	7106156	0	0	76.847575
streptococcus_pneumoniae-large.S_eulertigs.k_21.d_na.M_runsapprox	streptococcus_pneumoniae-large	eulertigs	21	na	runsapprox	77.56	1.75	75.74	99%	7106004	0	0	77.571823
streptococcus_pneumoniae-large.S_eulertigs.k_21.d_na.M_zeros	streptococcus_pneumoniae-large	eulertigs	21	na	zeros	30.30	0.20	30.06	99%	1101496	0	0	30.311604
streptococcus_pneumoniae-large.S_greedytigs.k_21.d_na.M_default	streptococcus_pneumoniae-large	greedytigs	21	na	default	Command exited with non-zero status 120	1.379443	na	na	na	na	na	na
streptococcus_pneumoniae-large.S_greedytigs.k_21.d_na.M_ones	streptococcus_pneumoniae-large	greedytigs	21	na	ones	28.96	0.15	28.78	99%	1101496	0	0	28.973091
streptococcus_pneumoniae-large.S_greedytigs.k_21.d_na.M_runs	streptococcus_pneumoniae-large	greedytigs	21	na	runs	71.93	1.64	70.19	99%	7215212	0	0	71.94056
streptococcus_pneumoniae-large.S_greedytigs.k_21.d_na.M_runsapprox	streptococcus_pneumoniae-large	greedytigs	21	na	runsapprox	70.84	1.67	69.09	99%	7215212	0	0	70.853275
streptococcus_pneumoniae-large.S_greedytigs.k_21.d_na.M_zeros	streptococcus_pneumoniae-large	greedytigs	21	na	zeros	30.35	0.23	30.09	99%	1101492	0	0	30.354289
