genome	S_alg	k	d	M_alg	M_compr_alg	kmer_count	l	o	z	r	tigs_ns	tigs_cl	enc0_xz_bytes	S_xz_bytes	M_compr_bytes	enc1_compr_bytes	enc2_xz_bytes	pref
yeast	matchtigs	18	na	zeros	EliasFano	11456651	11549699	11456651	93048	20483	2653	11549699	2992496	2988292	52232	3040524	3036164	yeast.S_matchtigs.k_18.d_na.M_zeros.C_EliasFano
yeast	matchtigs	18	na	zeros	bzip	11456651	11549699	11456651	93048	20483	2653	11549699	2992496	2988292	38526	3026818	3036164	yeast.S_matchtigs.k_18.d_na.M_zeros.C_bzip
yeast	matchtigs	18	na	zeros	rrr	11456651	11549699	11456651	93048	20483	2653	11549699	2992496	2988292	108683	3096975	3036164	yeast.S_matchtigs.k_18.d_na.M_zeros.C_rrr
yeast	matchtigs	18	na	zeros	xz	11456651	11549699	11456651	93048	20483	2653	11549699	2992496	2988292	63708	3052000	3036164	yeast.S_matchtigs.k_18.d_na.M_zeros.C_xz
yeast	prophasm	18	na	default	EliasFano	11456651	11769808	11456651	313157	18421	18421	11769808	3064348	3042252	47672	3089924	3094064	yeast.S_prophasm.k_18.d_na.M_default.C_EliasFano
yeast	prophasm	18	na	default	bzip	11456651	11769808	11456651	313157	18421	18421	11769808	3064348	3042252	25062	3067314	3094064	yeast.S_prophasm.k_18.d_na.M_default.C_bzip
yeast	prophasm	18	na	default	rrr	11456651	11769808	11456651	313157	18421	18421	11769808	3064348	3042252	206283	3248535	3094064	yeast.S_prophasm.k_18.d_na.M_default.C_rrr
yeast	prophasm	18	na	default	xz	11456651	11769808	11456651	313157	18421	18421	11769808	3064348	3042252	50448	3092700	3094064	yeast.S_prophasm.k_18.d_na.M_default.C_xz
yeast	prophasm	18	na	ones	EliasFano	11456651	11769808	11490398	279410	22089	18421	11769808	3064348	3042252	55984	3098236	3098868	yeast.S_prophasm.k_18.d_na.M_ones.C_EliasFano
yeast	prophasm	18	na	ones	bzip	11456651	11769808	11490398	279410	22089	18421	11769808	3064348	3042252	38375	3080627	3098868	yeast.S_prophasm.k_18.d_na.M_ones.C_bzip
yeast	prophasm	18	na	ones	rrr	11456651	11769808	11490398	279410	22089	18421	11769808	3064348	3042252	195307	3237559	3098868	yeast.S_prophasm.k_18.d_na.M_ones.C_rrr
yeast	prophasm	18	na	ones	xz	11456651	11769808	11490398	279410	22089	18421	11769808	3064348	3042252	61444	3103696	3098868	yeast.S_prophasm.k_18.d_na.M_ones.C_xz
yeast	prophasm	18	na	runs	EliasFano	11456651	11769808	11481842	287966	18134	18421	11769808	3064348	3042252	47024	3089276	3093840	yeast.S_prophasm.k_18.d_na.M_runs.C_EliasFano
yeast	prophasm	18	na	runs	bzip	11456651	11769808	11481842	287966	18134	18421	11769808	3064348	3042252	32366	3074618	3093840	yeast.S_prophasm.k_18.d_na.M_runs.C_bzip
yeast	prophasm	18	na	runs	rrr	11456651	11769808	11481842	287966	18134	18421	11769808	3064348	3042252	197931	3240183	3093840	yeast.S_prophasm.k_18.d_na.M_runs.C_rrr
yeast	prophasm	18	na	runs	xz	11456651	11769808	11481842	287966	18134	18421	11769808	3064348	3042252	55932	3098184	3093840	yeast.S_prophasm.k_18.d_na.M_runs.C_xz
yeast	prophasm	18	na	runsapprox	EliasFano	11456651	11769808	11490398	279410	22089	18421	11769808	3064348	3042252	55984	3098236	3098868	yeast.S_prophasm.k_18.d_na.M_runsapprox.C_EliasFano
yeast	prophasm	18	na	runsapprox	bzip	11456651	11769808	11490398	279410	22089	18421	11769808	3064348	3042252	38375	3080627	3098868	yeast.S_prophasm.k_18.d_na.M_runsapprox.C_bzip
yeast	prophasm	18	na	runsapprox	rrr	11456651	11769808	11490398	279410	22089	18421	11769808	3064348	3042252	195307	3237559	3098868	yeast.S_prophasm.k_18.d_na.M_runsapprox.C_rrr
yeast	prophasm	18	na	runsapprox	xz	11456651	11769808	11490398	279410	22089	18421	11769808	3064348	3042252	61444	3103696	3098868	yeast.S_prophasm.k_18.d_na.M_runsapprox.C_xz
yeast	prophasm	18	na	zeros	EliasFano	11456651	11769808	11456651	313157	21484	18421	11769808	3064348	3042252	54616	3096868	3098640	yeast.S_prophasm.k_18.d_na.M_zeros.C_EliasFano
yeast	prophasm	18	na	zeros	bzip	11456651	11769808	11456651	313157	21484	18421	11769808	3064348	3042252	33265	3075517	3098640	yeast.S_prophasm.k_18.d_na.M_zeros.C_bzip
yeast	prophasm	18	na	zeros	rrr	11456651	11769808	11456651	313157	21484	18421	11769808	3064348	3042252	206251	3248503	3098640	yeast.S_prophasm.k_18.d_na.M_zeros.C_rrr
yeast	prophasm	18	na	zeros	xz	11456651	11769808	11456651	313157	21484	18421	11769808	3064348	3042252	58468	3100720	3098640	yeast.S_prophasm.k_18.d_na.M_zeros.C_xz
yeast	eulertigs	19	na	default	EliasFano	11479729	11691607	11479729	211878	11771	11771	11691607	3042268	3024608	32568	3057176	3067584	yeast.S_eulertigs.k_19.d_na.M_default.C_EliasFano
yeast	eulertigs	19	na	default	bzip	11479729	11691607	11479729	211878	11771	11771	11691607	3042268	3024608	17436	3042044	3067584	yeast.S_eulertigs.k_19.d_na.M_default.C_bzip
yeast	eulertigs	19	na	default	rrr	11479729	11691607	11479729	211878	11771	11771	11691607	3042268	3024608	159619	3184227	3067584	yeast.S_eulertigs.k_19.d_na.M_default.C_rrr
yeast	eulertigs	19	na	default	xz	11479729	11691607	11479729	211878	11771	11771	11691607	3042268	3024608	35912	3060520	3067584	yeast.S_eulertigs.k_19.d_na.M_default.C_xz
yeast	eulertigs	19	na	ones	EliasFano	11479729	11691607	11495986	195621	13273	11771	11691607	3042268	3024608	35976	3060584	3068972	yeast.S_eulertigs.k_19.d_na.M_ones.C_EliasFano
yeast	eulertigs	19	na	ones	bzip	11479729	11691607	11495986	195621	13273	11771	11691607	3042268	3024608	24235	3048843	3068972	yeast.S_eulertigs.k_19.d_na.M_ones.C_bzip
yeast	eulertigs	19	na	ones	rrr	11479729	11691607	11495986	195621	13273	11771	11691607	3042268	3024608	153955	3178563	3068972	yeast.S_eulertigs.k_19.d_na.M_ones.C_rrr
yeast	eulertigs	19	na	ones	xz	11479729	11691607	11495986	195621	13273	11771	11691607	3042268	3024608	41928	3066536	3068972	yeast.S_eulertigs.k_19.d_na.M_ones.C_xz
yeast	eulertigs	19	na	runs	EliasFano	11479729	11691607	11492759	198848	11695	11771	11691607	3042268	3024608	32400	3057008	3067612	yeast.S_eulertigs.k_19.d_na.M_runs.C_EliasFano
yeast	eulertigs	19	na	runs	bzip	11479729	11691607	11492759	198848	11695	11771	11691607	3042268	3024608	21426	3046034	3067612	yeast.S_eulertigs.k_19.d_na.M_runs.C_bzip
yeast	eulertigs	19	na	runs	rrr	11479729	11691607	11492759	198848	11695	11771	11691607	3042268	3024608	155147	3179755	3067612	yeast.S_eulertigs.k_19.d_na.M_runs.C_rrr
yeast	eulertigs	19	na	runs	xz	11479729	11691607	11492759	198848	11695	11771	11691607	3042268	3024608	39132	3063740	3067612	yeast.S_eulertigs.k_19.d_na.M_runs.C_xz
yeast	eulertigs	19	na	runsapprox	EliasFano	11479729	11691607	11495986	195621	13273	11771	11691607	3042268	3024608	35976	3060584	3068972	yeast.S_eulertigs.k_19.d_na.M_runsapprox.C_EliasFano
yeast	eulertigs	19	na	runsapprox	bzip	11479729	11691607	11495986	195621	13273	11771	11691607	3042268	3024608	24235	3048843	3068972	yeast.S_eulertigs.k_19.d_na.M_runsapprox.C_bzip
yeast	eulertigs	19	na	runsapprox	rrr	11479729	11691607	11495986	195621	13273	11771	11691607	3042268	3024608	153955	3178563	3068972	yeast.S_eulertigs.k_19.d_na.M_runsapprox.C_rrr
yeast	eulertigs	19	na	runsapprox	xz	11479729	11691607	11495986	195621	13273	11771	11691607	3042268	3024608	41928	3066536	3068972	yeast.S_eulertigs.k_19.d_na.M_runsapprox.C_xz
yeast	eulertigs	19	na	zeros	EliasFano	11479729	11691607	11479729	211878	19149	11771	11691607	3042268	3024608	49280	3073888	3079072	yeast.S_eulertigs.k_19.d_na.M_zeros.C_EliasFano
yeast	eulertigs	19	na	zeros	bzip	11479729	11691607	11479729	211878	19149	11771	11691607	3042268	3024608	35298	3059906	3079072	yeast.S_eulertigs.k_19.d_na.M_zeros.C_bzip
yeast	eulertigs	19	na	zeros	rrr	11479729	11691607	11479729	211878	19149	11771	11691607	3042268	3024608	162731	3187339	3079072	yeast.S_eulertigs.k_19.d_na.M_zeros.C_rrr
yeast	eulertigs	19	na	zeros	xz	11479729	11691607	11479729	211878	19149	11771	11691607	3042268	3024608	56852	3081460	3079072	yeast.S_eulertigs.k_19.d_na.M_zeros.C_xz
yeast	greedytigs	19	na	default	EliasFano	11479729	11566223	11522231	43992	2444	2444	11566223	2992396	2988548	8096	2996644	3000556	yeast.S_greedytigs.k_19.d_na.M_default.C_EliasFano
yeast	greedytigs	19	na	default	bzip	11479729	11566223	11522231	43992	2444	2444	11566223	2992396	2988548	4432	2992980	3000556	yeast.S_greedytigs.k_19.d_na.M_default.C_bzip
yeast	greedytigs	19	na	default	rrr	11479729	11566223	11522231	43992	2444	2444	11566223	2992396	2988548	75347	3063895	3000556	yeast.S_greedytigs.k_19.d_na.M_default.C_rrr
yeast	greedytigs	19	na	default	xz	11479729	11566223	11522231	43992	2444	2444	11566223	2992396	2988548	9784	2998332	3000556	yeast.S_greedytigs.k_19.d_na.M_default.C_xz
yeast	greedytigs	19	na	ones	EliasFano	11479729	11566223	11524095	42128	2475	2444	11566223	2992396	2988548	8184	2996732	3000420	yeast.S_greedytigs.k_19.d_na.M_ones.C_EliasFano
yeast	greedytigs	19	na	ones	bzip	11479729	11566223	11524095	42128	2475	2444	11566223	2992396	2988548	5195	2993743	3000420	yeast.S_greedytigs.k_19.d_na.M_ones.C_bzip
yeast	greedytigs	19	na	ones	rrr	11479729	11566223	11524095	42128	2475	2444	11566223	2992396	2988548	74747	3063295	3000420	yeast.S_greedytigs.k_19.d_na.M_ones.C_rrr
yeast	greedytigs	19	na	ones	xz	11479729	11566223	11524095	42128	2475	2444	11566223	2992396	2988548	10604	2999152	3000420	yeast.S_greedytigs.k_19.d_na.M_ones.C_xz
yeast	greedytigs	19	na	runs	EliasFano	11479729	11566223	11524044	42179	2444	2444	11566223	2992396	2988548	8096	2996644	3000756	yeast.S_greedytigs.k_19.d_na.M_runs.C_EliasFano
yeast	greedytigs	19	na	runs	bzip	11479729	11566223	11524044	42179	2444	2444	11566223	2992396	2988548	5104	2993652	3000756	yeast.S_greedytigs.k_19.d_na.M_runs.C_bzip
yeast	greedytigs	19	na	runs	rrr	11479729	11566223	11524044	42179	2444	2444	11566223	2992396	2988548	74771	3063319	3000756	yeast.S_greedytigs.k_19.d_na.M_runs.C_rrr
yeast	greedytigs	19	na	runs	xz	11479729	11566223	11524044	42179	2444	2444	11566223	2992396	2988548	10512	2999060	3000756	yeast.S_greedytigs.k_19.d_na.M_runs.C_xz
yeast	greedytigs	19	na	runsapprox	EliasFano	11479729	11566223	11524044	42179	2444	2444	11566223	2992396	2988548	8096	2996644	3000756	yeast.S_greedytigs.k_19.d_na.M_runsapprox.C_EliasFano
yeast	greedytigs	19	na	runsapprox	bzip	11479729	11566223	11524044	42179	2444	2444	11566223	2992396	2988548	5104	2993652	3000756	yeast.S_greedytigs.k_19.d_na.M_runsapprox.C_bzip
yeast	greedytigs	19	na	runsapprox	rrr	11479729	11566223	11524044	42179	2444	2444	11566223	2992396	2988548	74771	3063319	3000756	yeast.S_greedytigs.k_19.d_na.M_runsapprox.C_rrr
yeast	greedytigs	19	na	runsapprox	xz	11479729	11566223	11524044	42179	2444	2444	11566223	2992396	2988548	10512	2999060	3000756	yeast.S_greedytigs.k_19.d_na.M_runsapprox.C_xz
yeast	greedytigs	19	na	zeros	EliasFano	11479729	11566223	11479729	86494	13511	2444	11566223	2992396	2988548	36448	3024996	3027420	yeast.S_greedytigs.k_19.d_na.M_zeros.C_EliasFano
yeast	greedytigs	19	na	zeros	bzip	11479729	11566223	11479729	86494	13511	2444	11566223	2992396	2988548	27094	3015642	3027420	yeast.S_greedytigs.k_19.d_na.M_zeros.C_bzip
yeast	greedytigs	19	na	zeros	rrr	11479729	11566223	11479729	86494	13511	2444	11566223	2992396	2988548	100331	3088879	3027420	yeast.S_greedytigs.k_19.d_na.M_zeros.C_rrr
yeast	greedytigs	19	na	zeros	xz	11479729	11566223	11479729	86494	13511	2444	11566223	2992396	2988548	43764	3032312	3027420	yeast.S_greedytigs.k_19.d_na.M_zeros.C_xz
yeast	matchtigs	19	na	default	EliasFano	11479729	11561377	11515999	45378	2521	2521	11561377	2992360	2987616	8328	2995944	3000404	yeast.S_matchtigs.k_19.d_na.M_default.C_EliasFano
yeast	matchtigs	19	na	default	bzip	11479729	11561377	11515999	45378	2521	2521	11561377	2992360	2987616	4479	2992095	3000404	yeast.S_matchtigs.k_19.d_na.M_default.C_bzip
yeast	matchtigs	19	na	default	rrr	11479729	11561377	11515999	45378	2521	2521	11561377	2992360	2987616	75579	3063195	3000404	yeast.S_matchtigs.k_19.d_na.M_default.C_rrr
yeast	matchtigs	19	na	default	xz	11479729	11561377	11515999	45378	2521	2521	11561377	2992360	2987616	9848	2997464	3000404	yeast.S_matchtigs.k_19.d_na.M_default.C_xz
yeast	matchtigs	19	na	ones	EliasFano	11479729	11561377	11517828	43549	2548	2521	11561377	2992360	2987616	8408	2996024	2999684	yeast.S_matchtigs.k_19.d_na.M_ones.C_EliasFano
yeast	matchtigs	19	na	ones	bzip	11479729	11561377	11517828	43549	2548	2521	11561377	2992360	2987616	5251	2992867	2999684	yeast.S_matchtigs.k_19.d_na.M_ones.C_bzip
yeast	matchtigs	19	na	ones	rrr	11479729	11561377	11517828	43549	2548	2521	11561377	2992360	2987616	75003	3062619	2999684	yeast.S_matchtigs.k_19.d_na.M_ones.C_rrr
yeast	matchtigs	19	na	ones	xz	11479729	11561377	11517828	43549	2548	2521	11561377	2992360	2987616	10624	2998240	2999684	yeast.S_matchtigs.k_19.d_na.M_ones.C_xz
yeast	matchtigs	19	na	runs	EliasFano	11479729	11561377	11517780	43597	2521	2521	11561377	2992360	2987616	8328	2995944	2999700	yeast.S_matchtigs.k_19.d_na.M_runs.C_EliasFano
yeast	matchtigs	19	na	runs	bzip	11479729	11561377	11517780	43597	2521	2521	11561377	2992360	2987616	5166	2992782	2999700	yeast.S_matchtigs.k_19.d_na.M_runs.C_bzip
yeast	matchtigs	19	na	runs	rrr	11479729	11561377	11517780	43597	2521	2521	11561377	2992360	2987616	75027	3062643	2999700	yeast.S_matchtigs.k_19.d_na.M_runs.C_rrr
yeast	matchtigs	19	na	runs	xz	11479729	11561377	11517780	43597	2521	2521	11561377	2992360	2987616	10544	2998160	2999700	yeast.S_matchtigs.k_19.d_na.M_runs.C_xz
yeast	matchtigs	19	na	runsapprox	EliasFano	11479729	11561377	11517780	43597	2521	2521	11561377	2992360	2987616	8328	2995944	2999700	yeast.S_matchtigs.k_19.d_na.M_runsapprox.C_EliasFano
yeast	matchtigs	19	na	runsapprox	bzip	11479729	11561377	11517780	43597	2521	2521	11561377	2992360	2987616	5166	2992782	2999700	yeast.S_matchtigs.k_19.d_na.M_runsapprox.C_bzip
yeast	matchtigs	19	na	runsapprox	rrr	11479729	11561377	11517780	43597	2521	2521	11561377	2992360	2987616	75027	3062643	2999700	yeast.S_matchtigs.k_19.d_na.M_runsapprox.C_rrr
yeast	matchtigs	19	na	runsapprox	xz	11479729	11561377	11517780	43597	2521	2521	11561377	2992360	2987616	10544	2998160	2999700	yeast.S_matchtigs.k_19.d_na.M_runsapprox.C_xz
yeast	matchtigs	19	na	zeros	EliasFano	11479729	11561377	11479729	81648	13494	2521	11561377	2992360	2987616	36408	3024024	3024460	yeast.S_matchtigs.k_19.d_na.M_zeros.C_EliasFano
yeast	matchtigs	19	na	zeros	bzip	11479729	11561377	11479729	81648	13494	2521	11561377	2992360	2987616	26636	3014252	3024460	yeast.S_matchtigs.k_19.d_na.M_zeros.C_bzip
yeast	matchtigs	19	na	zeros	rrr	11479729	11561377	11479729	81648	13494	2521	11561377	2992360	2987616	97995	3085611	3024460	yeast.S_matchtigs.k_19.d_na.M_zeros.C_rrr
yeast	matchtigs	19	na	zeros	xz	11479729	11561377	11479729	81648	13494	2521	11561377	2992360	2987616	43236	3030852	3024460	yeast.S_matchtigs.k_19.d_na.M_zeros.C_xz
yeast	prophasm	19	na	default	EliasFano	11479729	11691967	11479729	212238	11791	11791	11691967	3030048	3019340	32616	3051956	3054540	yeast.S_prophasm.k_19.d_na.M_default.C_EliasFano
yeast	prophasm	19	na	default	bzip	11479729	11691967	11479729	212238	11791	11791	11691967	3030048	3019340	16478	3035818	3054540	yeast.S_prophasm.k_19.d_na.M_default.C_bzip
yeast	prophasm	19	na	default	rrr	11479729	11691967	11479729	212238	11791	11791	11691967	3030048	3019340	148875	3168215	3054540	yeast.S_prophasm.k_19.d_na.M_default.C_rrr
yeast	prophasm	19	na	default	xz	11479729	11691967	11479729	212238	11791	11791	11691967	3030048	3019340	32308	3051648	3054540	yeast.S_prophasm.k_19.d_na.M_default.C_xz
yeast	prophasm	19	na	ones	EliasFano	11479729	11691967	11499762	192205	13725	11791	11691967	3030048	3019340	36992	3056332	3057480	yeast.S_prophasm.k_19.d_na.M_ones.C_EliasFano
yeast	prophasm	19	na	ones	bzip	11479729	11691967	11499762	192205	13725	11791	11691967	3030048	3019340	24450	3043790	3057480	yeast.S_prophasm.k_19.d_na.M_ones.C_bzip
yeast	prophasm	19	na	ones	rrr	11479729	11691967	11499762	192205	13725	11791	11691967	3030048	3019340	142787	3162127	3057480	yeast.S_prophasm.k_19.d_na.M_ones.C_rrr
yeast	prophasm	19	na	ones	xz	11479729	11691967	11499762	192205	13725	11791	11691967	3030048	3019340	39288	3058628	3057480	yeast.S_prophasm.k_19.d_na.M_ones.C_xz
yeast	prophasm	19	na	runs	EliasFano	11479729	11691967	11495031	196936	11625	11791	11691967	3030048	3019340	32240	3051580	3054052	yeast.S_prophasm.k_19.d_na.M_runs.C_EliasFano
yeast	prophasm	19	na	runs	bzip	11479729	11691967	11495031	196936	11625	11791	11691967	3030048	3019340	21064	3040404	3054052	yeast.S_prophasm.k_19.d_na.M_runs.C_bzip
yeast	prophasm	19	na	runs	rrr	11479729	11691967	11495031	196936	11625	11791	11691967	3030048	3019340	144251	3163591	3054052	yeast.S_prophasm.k_19.d_na.M_runs.C_rrr
yeast	prophasm	19	na	runs	xz	11479729	11691967	11495031	196936	11625	11791	11691967	3030048	3019340	35956	3055296	3054052	yeast.S_prophasm.k_19.d_na.M_runs.C_xz
yeast	prophasm	19	na	runsapprox	EliasFano	11479729	11691967	11499762	192205	13725	11791	11691967	3030048	3019340	36992	3056332	3057480	yeast.S_prophasm.k_19.d_na.M_runsapprox.C_EliasFano
yeast	prophasm	19	na	runsapprox	bzip	11479729	11691967	11499762	192205	13725	11791	11691967	3030048	3019340	24450	3043790	3057480	yeast.S_prophasm.k_19.d_na.M_runsapprox.C_bzip
yeast	prophasm	19	na	runsapprox	rrr	11479729	11691967	11499762	192205	13725	11791	11691967	3030048	3019340	142787	3162127	3057480	yeast.S_prophasm.k_19.d_na.M_runsapprox.C_rrr
yeast	prophasm	19	na	runsapprox	xz	11479729	11691967	11499762	192205	13725	11791	11691967	3030048	3019340	39288	3058628	3057480	yeast.S_prophasm.k_19.d_na.M_runsapprox.C_xz
yeast	prophasm	19	na	zeros	EliasFano	11479729	11691967	11479729	212238	13326	11791	11691967	3030048	3019340	36096	3055436	3058500	yeast.S_prophasm.k_19.d_na.M_zeros.C_EliasFano
yeast	prophasm	19	na	zeros	bzip	11479729	11691967	11479729	212238	13326	11791	11691967	3030048	3019340	20889	3040229	3058500	yeast.S_prophasm.k_19.d_na.M_zeros.C_bzip
yeast	prophasm	19	na	zeros	rrr	11479729	11691967	11479729	212238	13326	11791	11691967	3030048	3019340	148859	3168199	3058500	yeast.S_prophasm.k_19.d_na.M_zeros.C_rrr
yeast	prophasm	19	na	zeros	xz	11479729	11691967	11479729	212238	13326	11791	11691967	3030048	3019340	36664	3056004	3058500	yeast.S_prophasm.k_19.d_na.M_zeros.C_xz
yeast	eulertigs	20	na	default	EliasFano	11494358	11666061	11494358	171703	9037	9037	11666061	3030212	3016016	25672	3041688	3051596	yeast.S_eulertigs.k_20.d_na.M_default.C_EliasFano
yeast	eulertigs	20	na	default	bzip	11494358	11666061	11494358	171703	9037	9037	11666061	3030212	3016016	13455	3029471	3051596	yeast.S_eulertigs.k_20.d_na.M_default.C_bzip
yeast	eulertigs	20	na	default	rrr	11494358	11666061	11494358	171703	9037	9037	11666061	3030212	3016016	134835	3150851	3051596	yeast.S_eulertigs.k_20.d_na.M_default.C_rrr
yeast	eulertigs	20	na	default	xz	11494358	11666061	11494358	171703	9037	9037	11666061	3030212	3016016	27580	3043596	3051596	yeast.S_eulertigs.k_20.d_na.M_default.C_xz
yeast	eulertigs	20	na	ones	EliasFano	11494358	11666061	11505535	160526	9848	9037	11666061	3030212	3016016	27704	3043720	3052052	yeast.S_eulertigs.k_20.d_na.M_ones.C_EliasFano
yeast	eulertigs	20	na	ones	bzip	11494358	11666061	11505535	160526	9848	9037	11666061	3030212	3016016	17983	3033999	3052052	yeast.S_eulertigs.k_20.d_na.M_ones.C_bzip
yeast	eulertigs	20	na	ones	rrr	11494358	11666061	11505535	160526	9848	9037	11666061	3030212	3016016	131139	3147155	3052052	yeast.S_eulertigs.k_20.d_na.M_ones.C_rrr
yeast	eulertigs	20	na	ones	xz	11494358	11666061	11505535	160526	9848	9037	11666061	3030212	3016016	31892	3047908	3052052	yeast.S_eulertigs.k_20.d_na.M_ones.C_xz
yeast	eulertigs	20	na	runs	EliasFano	11494358	11666061	11503821	162240	9000	9037	11666061	3030212	3016016	25576	3041592	3051020	yeast.S_eulertigs.k_20.d_na.M_runs.C_EliasFano
yeast	eulertigs	20	na	runs	bzip	11494358	11666061	11503821	162240	9000	9037	11666061	3030212	3016016	16416	3032432	3051020	yeast.S_eulertigs.k_20.d_na.M_runs.C_bzip
yeast	eulertigs	20	na	runs	rrr	11494358	11666061	11503821	162240	9000	9037	11666061	3030212	3016016	131763	3147779	3051020	yeast.S_eulertigs.k_20.d_na.M_runs.C_rrr
yeast	eulertigs	20	na	runs	xz	11494358	11666061	11503821	162240	9000	9037	11666061	3030212	3016016	30300	3046316	3051020	yeast.S_eulertigs.k_20.d_na.M_runs.C_xz
yeast	eulertigs	20	na	runsapprox	EliasFano	11494358	11666061	11505535	160526	9848	9037	11666061	3030212	3016016	27704	3043720	3052052	yeast.S_eulertigs.k_20.d_na.M_runsapprox.C_EliasFano
yeast	eulertigs	20	na	runsapprox	bzip	11494358	11666061	11505535	160526	9848	9037	11666061	3030212	3016016	17983	3033999	3052052	yeast.S_eulertigs.k_20.d_na.M_runsapprox.C_bzip
yeast	eulertigs	20	na	runsapprox	rrr	11494358	11666061	11505535	160526	9848	9037	11666061	3030212	3016016	131139	3147155	3052052	yeast.S_eulertigs.k_20.d_na.M_runsapprox.C_rrr
yeast	eulertigs	20	na	runsapprox	xz	11494358	11666061	11505535	160526	9848	9037	11666061	3030212	3016016	31892	3047908	3052052	yeast.S_eulertigs.k_20.d_na.M_runsapprox.C_xz
yeast	eulertigs	20	na	zeros	EliasFano	11494358	11666061	11494358	171703	14104	9037	11666061	3030212	3016016	37840	3053856	3059640	yeast.S_eulertigs.k_20.d_na.M_zeros.C_EliasFano
yeast	eulertigs	20	na	zeros	bzip	11494358	11666061	11494358	171703	14104	9037	11666061	3030212	3016016	25805	3041821	3059640	yeast.S_eulertigs.k_20.d_na.M_zeros.C_bzip
