genome	k	S_alg	algorithm	camel_DS	d	M_alg	kmer_count	l	o	z	r	S_xz_bytes	M_xz_bytes	enc1_xz_bytes	enc2_xz_bytes	tigs_ns	tigs_cl	enc0_xz_bytes	camel_mem_bytes	camel_real_s	camel_usr_s	camel_sys_s	pref0	pref
spneumoniae-pangenome	14	greedy	glob-greedy	HT	na	default	6089164	7041096	6089164	951932	357572	1790916	461624	2252540	2271516	na	na	na	336220000	30.04	24.14	0.21	spneumoniae-pangenome.S_greedy.k_14.d_na	spneumoniae-pangenome.S_greedy.k_14.d_na.M_default
spneumoniae-pangenome	14	greedy	glob-greedy	HT	na	ones	6089164	7041096	6498417	542679	185911	1790916	308916	2099832	2083136	na	na	na	336220000	30.04	24.14	0.21	spneumoniae-pangenome.S_greedy.k_14.d_na	spneumoniae-pangenome.S_greedy.k_14.d_na.M_ones
spneumoniae-pangenome	14	greedy	glob-greedy	HT	na	runs	6089164	7041096	6480035	561061	172055	1790916	298476	2089392	2074424	na	na	na	336220000	30.04	24.14	0.21	spneumoniae-pangenome.S_greedy.k_14.d_na	spneumoniae-pangenome.S_greedy.k_14.d_na.M_runs
spneumoniae-pangenome	14	greedy	glob-greedy	HT	na	zeros	6089164	7041096	6089164	951932	427721	1790916	490260	2281176	2302840	na	na	na	336220000	30.04	24.14	0.21	spneumoniae-pangenome.S_greedy.k_14.d_na	spneumoniae-pangenome.S_greedy.k_14.d_na.M_zeros
spneumoniae-pangenome	14	greedyAC	glob-greedy	AC	na	default	6089164	7041068	6089164	951904	357563	1796052	461240	2257292	2271284	na	na	na	10088684000	144.93	134.49	4.18	spneumoniae-pangenome.S_greedyAC.k_14.d_na	spneumoniae-pangenome.S_greedyAC.k_14.d_na.M_default
spneumoniae-pangenome	14	greedyAC	glob-greedy	AC	na	ones	6089164	7041068	6495204	545864	187443	1796052	311080	2107132	2089172	na	na	na	10088684000	144.93	134.49	4.18	spneumoniae-pangenome.S_greedyAC.k_14.d_na	spneumoniae-pangenome.S_greedyAC.k_14.d_na.M_ones
spneumoniae-pangenome	14	greedyAC	glob-greedy	AC	na	runs	6089164	7041068	6477779	563289	174035	1796052	300976	2097028	2080184	na	na	na	10088684000	144.93	134.49	4.18	spneumoniae-pangenome.S_greedyAC.k_14.d_na	spneumoniae-pangenome.S_greedyAC.k_14.d_na.M_runs
spneumoniae-pangenome	14	greedyAC	glob-greedy	AC	na	zeros	6089164	7041068	6089164	951904	427605	1796052	490524	2286576	2303844	na	na	na	10088684000	144.93	134.49	4.18	spneumoniae-pangenome.S_greedyAC.k_14.d_na	spneumoniae-pangenome.S_greedyAC.k_14.d_na.M_zeros
spneumoniae-pangenome	14	greedytigs	greedytigs	na	na	default	6089164	8097799	7628161	469638	36126	2022884	93308	2116192	2119924	36126	8097799	2068632	na	na	na	na	spneumo-pangenome.r_1.S_greedytigs.k_14.d_na	spneumo-pangenome.r_1.S_greedytigs.k_14.d_na.M_default
spneumoniae-pangenome	14	greedytigs	greedytigs	na	na	ones	6089164	8097799	7676519	421280	50636	2022884	120252	2143136	2132288	36126	8097799	2068632	na	na	na	na	spneumo-pangenome.r_1.S_greedytigs.k_14.d_na	spneumo-pangenome.r_1.S_greedytigs.k_14.d_na.M_ones
spneumoniae-pangenome	14	greedytigs	greedytigs	na	na	runs	6089164	8097799	7655626	442173	36123	2022884	101216	2124100	2118016	36126	8097799	2068632	na	na	na	na	spneumo-pangenome.r_1.S_greedytigs.k_14.d_na	spneumo-pangenome.r_1.S_greedytigs.k_14.d_na.M_runs
spneumoniae-pangenome	14	greedytigs	greedytigs	na	na	zeros	6089164	8097799	6089164	2008635	492750	2022884	597264	2620148	2689132	36126	8097799	2068632	na	na	na	na	spneumo-pangenome.r_1.S_greedytigs.k_14.d_na	spneumo-pangenome.r_1.S_greedytigs.k_14.d_na.M_zeros
spneumoniae-pangenome	14	pseudosimplitigs	loc-greedy	HT	1	default	6089164	10737444	6089164	4648280	357560	2737580	327788	3065368	3261420	na	na	na	1190988000	47.72	39.27	0.69	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_1	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_1.M_default
spneumoniae-pangenome	14	pseudosimplitigs	loc-greedy	HT	1	ones	6089164	10737444	7035102	3702342	639716	2737580	706720	3444300	3512476	na	na	na	1190988000	47.72	39.27	0.69	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_1	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_1.M_ones
spneumoniae-pangenome	14	pseudosimplitigs	loc-greedy	HT	1	runs	6089164	10737444	6547848	4189596	351387	2737580	460304	3197884	3272740	na	na	na	1190988000	47.72	39.27	0.69	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_1	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_1.M_runs
spneumoniae-pangenome	14	pseudosimplitigs	loc-greedy	HT	1	zeros	6089164	10737444	6089164	4648280	485135	2737580	534676	3272256	3406152	na	na	na	1190988000	47.72	39.27	0.69	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_1	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_1.M_zeros
spneumoniae-pangenome	14	pseudosimplitigs	loc-greedy	HT	2	default	6089164	9138938	6089164	3049774	461326	2337900	438888	2776788	2895924	na	na	na	1190988000	48.09	40.22	0.77	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_2	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_2.M_default
spneumoniae-pangenome	14	pseudosimplitigs	loc-greedy	HT	2	ones	6089164	9138938	6738882	2400056	460523	2337900	534316	2872216	2903664	na	na	na	1190988000	48.09	40.22	0.77	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_2	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_2.M_ones
spneumoniae-pangenome	14	pseudosimplitigs	loc-greedy	HT	2	runs	6089164	9138938	6488489	2650449	306108	2337900	405032	2742932	2787656	na	na	na	1190988000	48.09	40.22	0.77	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_2	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_2.M_runs
spneumoniae-pangenome	14	pseudosimplitigs	loc-greedy	HT	2	zeros	6089164	9138938	6089164	3049774	492858	2337900	485412	2823312	2926388	na	na	na	1190988000	48.09	40.22	0.77	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_2	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_2.M_zeros
spneumoniae-pangenome	14	pseudosimplitigs	loc-greedy	HT	3	default	6089164	8643684	6089164	2554520	566188	2215248	508592	2723840	2817204	na	na	na	1190988000	50.16	42.7	0.61	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_3	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_3.M_default
spneumoniae-pangenome	14	pseudosimplitigs	loc-greedy	HT	3	ones	6089164	8643684	6659621	1984063	465792	2215248	514680	2729928	2754264	na	na	na	1190988000	50.16	42.7	0.61	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_3	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_3.M_ones
spneumoniae-pangenome	14	pseudosimplitigs	loc-greedy	HT	3	runs	6089164	8643684	6512107	2131577	371319	2215248	440460	2655708	2694572	na	na	na	1190988000	50.16	42.7	0.61	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_3	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_3.M_runs
spneumoniae-pangenome	14	pseudosimplitigs	loc-greedy	HT	3	zeros	6089164	8643684	6089164	2554520	572397	2215248	518572	2733820	2822204	na	na	na	1190988000	50.16	42.7	0.61	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_3	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_3.M_zeros
spneumoniae-pangenome	14	pseudosimplitigs	loc-greedy	HT	4	default	6089164	8372970	6089164	2283806	652891	2145608	557020	2702628	2769396	na	na	na	1190988000	49.82	43.08	0.64	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_4	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_4.M_default
spneumoniae-pangenome	14	pseudosimplitigs	loc-greedy	HT	4	ones	6089164	8372970	6630155	1742815	509735	2145608	523580	2669188	2688004	na	na	na	1190988000	49.82	43.08	0.64	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_4	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_4.M_ones
spneumoniae-pangenome	14	pseudosimplitigs	loc-greedy	HT	4	runs	6089164	8372970	6539378	1833592	448740	2145608	479604	2625212	2655568	na	na	na	1190988000	49.82	43.08	0.64	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_4	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_4.M_runs
spneumoniae-pangenome	14	pseudosimplitigs	loc-greedy	HT	4	zeros	6089164	8372970	6089164	2283806	653710	2145608	559084	2704692	2769692	na	na	na	1190988000	49.82	43.08	0.64	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_4	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_4.M_zeros
spneumoniae-pangenome	14	pseudosimplitigs	loc-greedy	HT	5	default	6089164	8156552	6089164	2067388	697348	2085772	582856	2668628	2708348	na	na	na	1190988000	56.24	48.32	0.65	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_5	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_5.M_default
spneumoniae-pangenome	14	pseudosimplitigs	loc-greedy	HT	5	ones	6089164	8156552	6619530	1537022	531829	2085772	521408	2607180	2621040	na	na	na	1190988000	56.24	48.32	0.65	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_5	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_5.M_ones
spneumoniae-pangenome	14	pseudosimplitigs	loc-greedy	HT	5	runs	6089164	8156552	6558465	1598087	488344	2085772	496240	2582012	2603024	na	na	na	1190988000	56.24	48.32	0.65	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_5	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_5.M_runs
spneumoniae-pangenome	14	pseudosimplitigs	loc-greedy	HT	5	zeros	6089164	8156552	6089164	2067388	697632	2085772	583300	2669072	2708832	na	na	na	1190988000	56.24	48.32	0.65	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_5	spneumoniae-pangenome.S_pseudosimplitigs.k_14.d_5.M_zeros
spneumoniae-pangenome	14	pseudosimplitigsAC	loc-greedy	AC	1	default	6089164	10737457	6089164	4648293	357561	2736736	323264	3060000	3269860	na	na	na	17280596000	210.8	198.06	8.3	spneumoniae-pangenome.S_pseudosimplitigsAC.k_14.d_1	spneumoniae-pangenome.S_pseudosimplitigsAC.k_14.d_1.M_default
spneumoniae-pangenome	14	pseudosimplitigsAC	loc-greedy	AC	1	ones	6089164	10737457	7034432	3703025	638326	2736736	699572	3436308	3512208	na	na	na	17280596000	210.8	198.06	8.3	spneumoniae-pangenome.S_pseudosimplitigsAC.k_14.d_1	spneumoniae-pangenome.S_pseudosimplitigsAC.k_14.d_1.M_ones
spneumoniae-pangenome	14	pseudosimplitigsAC	loc-greedy	AC	1	runs	6089164	10737457	6543758	4193699	350324	2736736	455496	3192232	3280496	na	na	na	17280596000	210.8	198.06	8.3	spneumoniae-pangenome.S_pseudosimplitigsAC.k_14.d_1	spneumoniae-pangenome.S_pseudosimplitigsAC.k_14.d_1.M_runs
spneumoniae-pangenome	14	pseudosimplitigsAC	loc-greedy	AC	1	zeros	6089164	10737457	6089164	4648293	485721	2736736	530376	3267112	3409848	na	na	na	17280596000	210.8	198.06	8.3	spneumoniae-pangenome.S_pseudosimplitigsAC.k_14.d_1	spneumoniae-pangenome.S_pseudosimplitigsAC.k_14.d_1.M_zeros
spneumoniae-pangenome	14	pseudosimplitigsAC	loc-greedy	AC	2	default	6089164	9121024	6089164	3031860	458136	2334608	429056	2763664	2895444	na	na	na	17280604000	209.58	198.15	9.47	spneumoniae-pangenome.S_pseudosimplitigsAC.k_14.d_2	spneumoniae-pangenome.S_pseudosimplitigsAC.k_14.d_2.M_default
spneumoniae-pangenome	14	pseudosimplitigsAC	loc-greedy	AC	2	ones	6089164	9121024	6739619	2381405	454108	2334608	522080	2856688	2896348	na	na	na	17280604000	209.58	198.15	9.47	spneumoniae-pangenome.S_pseudosimplitigsAC.k_14.d_2	spneumoniae-pangenome.S_pseudosimplitigsAC.k_14.d_2.M_ones
spneumoniae-pangenome	14	pseudosimplitigsAC	loc-greedy	AC	2	runs	6089164	9121024	6490339	2630685	300990	2334608	394640	2729248	2784556	na	na	na	17280604000	209.58	198.15	9.47	spneumoniae-pangenome.S_pseudosimplitigsAC.k_14.d_2	spneumoniae-pangenome.S_pseudosimplitigsAC.k_14.d_2.M_runs
spneumoniae-pangenome	14	pseudosimplitigsAC	loc-greedy	AC	2	zeros	6089164	9121024	6089164	3031860	488903	2334608	475396	2810004	2924284	na	na	na	17280604000	209.58	198.15	9.47	spneumoniae-pangenome.S_pseudosimplitigsAC.k_14.d_2	spneumoniae-pangenome.S_pseudosimplitigsAC.k_14.d_2.M_zeros
spneumoniae-pangenome	14	pseudosimplitigsAC	loc-greedy	AC	3	default	6089164	8623196	6089164	2534032	560478	2216076	496404	2712480	2815380	na	na	na	17280656000	209.6	196.35	8.98	spneumoniae-pangenome.S_pseudosimplitigsAC.k_14.d_3	spneumoniae-pangenome.S_pseudosimplitigsAC.k_14.d_3.M_default
spneumoniae-pangenome	14	pseudosimplitigsAC	loc-greedy	AC	3	ones	6089164	8623196	6663329	1959867	457849	2216076	501920	2717996	2747816	na	na	na	17280656000	209.6	196.35	8.98	spneumoniae-pangenome.S_pseudosimplitigsAC.k_14.d_3	spneumoniae-pangenome.S_pseudosimplitigsAC.k_14.d_3.M_ones
spneumoniae-pangenome	14	pseudosimplitigsAC	loc-greedy	AC	3	runs	6089164	8623196	6515902	2107294	363530	2216076	429016	2645092	2687976	na	na	na	17280656000	209.6	196.35	8.98	spneumoniae-pangenome.S_pseudosimplitigsAC.k_14.d_3	spneumoniae-pangenome.S_pseudosimplitigsAC.k_14.d_3.M_runs
spneumoniae-pangenome	14	pseudosimplitigsAC	loc-greedy	AC	3	zeros	6089164	8623196	6089164	2534032	566398	2216076	506388	2722464	2820048	na	na	na	17280656000	209.6	196.35	8.98	spneumoniae-pangenome.S_pseudosimplitigsAC.k_14.d_3	spneumoniae-pangenome.S_pseudosimplitigsAC.k_14.d_3.M_zeros
spneumoniae-pangenome	14	pseudosimplitigsAC	loc-greedy	AC	4	default	6089164	8347243	6089164	2258079	645901	2143752	544716	2688468	2764552	na	na	na	17281112000	208.91	193.22	8.6	spneumoniae-pangenome.S_pseudosimplitigsAC.k_14.d_4	spneumoniae-pangenome.S_pseudosimplitigsAC.k_14.d_4.M_default
spneumoniae-pangenome	14	pseudosimplitigsAC	loc-greedy	AC	4	ones	6089164	8347243	6630752	1716491	499008	2143752	508844	2652596	2680108	na	na	na	17281112000	208.91	193.22	8.6	spneumoniae-pangenome.S_pseudosimplitigsAC.k_14.d_4	spneumoniae-pangenome.S_pseudosimplitigsAC.k_14.d_4.M_ones
spneumoniae-pangenome	14	pseudosimplitigsAC	loc-greedy	AC	4	runs	6089164	8347243	6541941	1805302	439473	2143752	465964	2609716	2650744	na	na	na	17281112000	208.91	193.22	8.6	spneumoniae-pangenome.S_pseudosimplitigsAC.k_14.d_4	spneumoniae-pangenome.S_pseudosimplitigsAC.k_14.d_4.M_runs
spneumoniae-pangenome	14	pseudosimplitigsAC	loc-greedy	AC	4	zeros	6089164	8347243	6089164	2258079	646625	2143752	548520	2692272	2764528	na	na	na	17281112000	208.91	193.22	8.6	spneumoniae-pangenome.S_pseudosimplitigsAC.k_14.d_4	spneumoniae-pangenome.S_pseudosimplitigsAC.k_14.d_4.M_zeros
spneumoniae-pangenome	14	pseudosimplitigsAC	loc-greedy	AC	5	default	6089164	8141089	6089164	2051925	691631	2086644	568552	2655196	2707900	na	na	na	17282324000	207.96	193.17	8.72	spneumoniae-pangenome.S_pseudosimplitigsAC.k_14.d_5	spneumoniae-pangenome.S_pseudosimplitigsAC.k_14.d_5.M_default
spneumoniae-pangenome	14	pseudosimplitigsAC	loc-greedy	AC	5	ones	6089164	8141089	6617844	1523245	526402	2086644	510056	2596700	2621824	na	na	na	17282324000	207.96	193.17	8.72	spneumoniae-pangenome.S_pseudosimplitigsAC.k_14.d_5	spneumoniae-pangenome.S_pseudosimplitigsAC.k_14.d_5.M_ones
spneumoniae-pangenome	14	pseudosimplitigsAC	loc-greedy	AC	5	runs	6089164	8141089	6557618	1583471	483627	2086644	485808	2572452	2603280	na	na	na	17282324000	207.96	193.17	8.72	spneumoniae-pangenome.S_pseudosimplitigsAC.k_14.d_5	spneumoniae-pangenome.S_pseudosimplitigsAC.k_14.d_5.M_runs
spneumoniae-pangenome	14	pseudosimplitigsAC	loc-greedy	AC	5	zeros	6089164	8141089	6089164	2051925	692484	2086644	572432	2659076	2709228	na	na	na	17282324000	207.96	193.17	8.72	spneumoniae-pangenome.S_pseudosimplitigsAC.k_14.d_5	spneumoniae-pangenome.S_pseudosimplitigsAC.k_14.d_5.M_zeros
spneumoniae-pangenome	14	prophasm	prophasm	na	na	default	6089164	10737418	6089164	4648254	357558	2734480	335248	3069728	3259616	357558	10737418	2994756	na	na	na	na	spneumo-pangenome.r_1.S_prophasm.k_14.d_na	spneumo-pangenome.r_1.S_prophasm.k_14.d_na.M_default
spneumoniae-pangenome	14	prophasm	prophasm	na	na	ones	6089164	10737418	7036109	3701309	640145	2734480	713216	3447696	3515652	357558	10737418	2994756	na	na	na	na	spneumo-pangenome.r_1.S_prophasm.k_14.d_na	spneumo-pangenome.r_1.S_prophasm.k_14.d_na.M_ones
spneumoniae-pangenome	14	prophasm	prophasm	na	na	runs	6089164	10737418	6546189	4191229	351305	2734480	466184	3200664	3272924	357558	10737418	2994756	na	na	na	na	spneumo-pangenome.r_1.S_prophasm.k_14.d_na	spneumo-pangenome.r_1.S_prophasm.k_14.d_na.M_runs
spneumoniae-pangenome	14	prophasm	prophasm	na	na	zeros	6089164	10737418	6089164	4648254	495678	2734480	551060	3285540	3415880	357558	10737418	2994756	na	na	na	na	spneumo-pangenome.r_1.S_prophasm.k_14.d_na	spneumo-pangenome.r_1.S_prophasm.k_14.d_na.M_zeros
spneumoniae-pangenome	15	eulertigs	eulertigs	na	na	default	6634628	10112774	6634628	3478146	248439	2532176	308396	2840572	3019240	248439	10112774	2748776	na	na	na	na	spneumo-pangenome.r_1.S_eulertigs.k_15.d_na	spneumo-pangenome.r_1.S_eulertigs.k_15.d_na.M_default
spneumoniae-pangenome	15	eulertigs	eulertigs	na	na	ones	6634628	10112774	7014560	3098214	339926	2532176	494104	3026280	3124768	248439	10112774	2748776	na	na	na	na	spneumo-pangenome.r_1.S_eulertigs.k_15.d_na	spneumo-pangenome.r_1.S_eulertigs.k_15.d_na.M_ones
spneumoniae-pangenome	15	eulertigs	eulertigs	na	na	runs	6634628	10112774	6874676	3238098	247438	2532176	377988	2910164	3019876	248439	10112774	2748776	na	na	na	na	spneumo-pangenome.r_1.S_eulertigs.k_15.d_na	spneumo-pangenome.r_1.S_eulertigs.k_15.d_na.M_runs
spneumoniae-pangenome	15	eulertigs	eulertigs	na	na	zeros	6634628	10112774	6634628	3478146	424834	2532176	568488	3100664	3217688	248439	10112774	2748776	na	na	na	na	spneumo-pangenome.r_1.S_eulertigs.k_15.d_na	spneumo-pangenome.r_1.S_eulertigs.k_15.d_na.M_zeros
spneumoniae-pangenome	15	greedy	glob-greedy	HT	na	default	6634628	7535652	6634628	901024	248496	1851048	386420	2237468	2279044	na	na	na	382700000	32.51	25.85	0.29	spneumoniae-pangenome.S_greedy.k_15.d_na	spneumoniae-pangenome.S_greedy.k_15.d_na.M_default
spneumoniae-pangenome	15	greedy	glob-greedy	HT	na	ones	6634628	7535652	6931322	604330	144427	1851048	273728	2124776	2132956	na	na	na	382700000	32.51	25.85	0.29	spneumoniae-pangenome.S_greedy.k_15.d_na	spneumoniae-pangenome.S_greedy.k_15.d_na.M_ones
spneumoniae-pangenome	15	greedy	glob-greedy	HT	na	runs	6634628	7535652	6922452	613200	137400	1851048	266368	2117416	2127576	na	na	na	382700000	32.51	25.85	0.29	spneumoniae-pangenome.S_greedy.k_15.d_na	spneumoniae-pangenome.S_greedy.k_15.d_na.M_runs
spneumoniae-pangenome	15	greedy	glob-greedy	HT	na	zeros	6634628	7535652	6634628	901024	296254	1851048	418076	2269124	2308412	na	na	na	382700000	32.51	25.85	0.29	spneumoniae-pangenome.S_greedy.k_15.d_na	spneumoniae-pangenome.S_greedy.k_15.d_na.M_zeros
spneumoniae-pangenome	15	greedyAC	glob-greedy	AC	na	default	6634628	7535608	6634628	900980	248481	1857556	387256	2244812	2281488	na	na	na	12237064000	165.82	153.54	5.5	spneumoniae-pangenome.S_greedyAC.k_15.d_na	spneumoniae-pangenome.S_greedyAC.k_15.d_na.M_default
spneumoniae-pangenome	15	greedyAC	glob-greedy	AC	na	ones	6634628	7535608	6930273	605335	144872	1857556	275652	2133208	2139148	na	na	na	12237064000	165.82	153.54	5.5	spneumoniae-pangenome.S_greedyAC.k_15.d_na	spneumoniae-pangenome.S_greedyAC.k_15.d_na.M_ones
spneumoniae-pangenome	15	greedyAC	glob-greedy	AC	na	runs	6634628	7535608	6921691	613917	138020	1857556	268500	2126056	2133520	na	na	na	12237064000	165.82	153.54	5.5	spneumoniae-pangenome.S_greedyAC.k_15.d_na	spneumoniae-pangenome.S_greedyAC.k_15.d_na.M_runs
spneumoniae-pangenome	15	greedyAC	glob-greedy	AC	na	zeros	6634628	7535608	6634628	900980	296128	1857556	418800	2276356	2310852	na	na	na	12237064000	165.82	153.54	5.5	spneumoniae-pangenome.S_greedyAC.k_15.d_na	spneumoniae-pangenome.S_greedyAC.k_15.d_na.M_zeros
spneumoniae-pangenome	15	greedytigs	greedytigs	na	na	default	6634628	8597758	7712440	885318	63237	2071164	138292	2209456	2254148	63237	8597758	2145672	na	na	na	na	spneumo-pangenome.r_1.S_greedytigs.k_15.d_na	spneumo-pangenome.r_1.S_greedytigs.k_15.d_na.M_default
spneumoniae-pangenome	15	greedytigs	greedytigs	na	na	ones	6634628	8597758	7779371	818387	76795	2071164	173860	2245024	2269560	63237	8597758	2145672	na	na	na	na	spneumo-pangenome.r_1.S_greedytigs.k_15.d_na	spneumo-pangenome.r_1.S_greedytigs.k_15.d_na.M_ones
spneumoniae-pangenome	15	greedytigs	greedytigs	na	na	runs	6634628	8597758	7760318	837440	63229	2071164	152968	2224132	2253804	63237	8597758	2145672	na	na	na	na	spneumo-pangenome.r_1.S_greedytigs.k_15.d_na	spneumo-pangenome.r_1.S_greedytigs.k_15.d_na.M_runs
spneumoniae-pangenome	15	greedytigs	greedytigs	na	na	zeros	6634628	8597758	6634628	1963130	336256	2071164	497536	2568700	2677972	63237	8597758	2145672	na	na	na	na	spneumo-pangenome.r_1.S_greedytigs.k_15.d_na	spneumo-pangenome.r_1.S_greedytigs.k_15.d_na.M_zeros
spneumoniae-pangenome	15	pseudosimplitigs	loc-greedy	HT	1	default	6634628	10113096	6634628	3478468	248462	2505872	272136	2778008	2963672	na	na	na	1271376000	44.73	39.13	0.66	spneumoniae-pangenome.S_pseudosimplitigs.k_15.d_1	spneumoniae-pangenome.S_pseudosimplitigs.k_15.d_1.M_default
spneumoniae-pangenome	15	pseudosimplitigs	loc-greedy	HT	1	ones	6634628	10113096	7020465	3092631	340422	2505872	457756	2963628	3066336	na	na	na	1271376000	44.73	39.13	0.66	spneumoniae-pangenome.S_pseudosimplitigs.k_15.d_1	spneumoniae-pangenome.S_pseudosimplitigs.k_15.d_1.M_ones
spneumoniae-pangenome	15	pseudosimplitigs	loc-greedy	HT	1	runs	6634628	10113096	6877150	3235946	246690	2505872	347224	2853096	2969424	na	na	na	1271376000	44.73	39.13	0.66	spneumoniae-pangenome.S_pseudosimplitigs.k_15.d_1	spneumoniae-pangenome.S_pseudosimplitigs.k_15.d_1.M_runs
spneumoniae-pangenome	15	pseudosimplitigs	loc-greedy	HT	1	zeros	6634628	10113096	6634628	3478468	294845	2505872	362380	2868252	3025304	na	na	na	1271376000	44.73	39.13	0.66	spneumoniae-pangenome.S_pseudosimplitigs.k_15.d_1	spneumoniae-pangenome.S_pseudosimplitigs.k_15.d_1.M_zeros
spneumoniae-pangenome	15	pseudosimplitigs	loc-greedy	HT	2	default	6634628	9265771	6634628	2631143	285735	2299128	334344	2633472	2772780	na	na	na	1271376000	48.99	41.39	0.62	spneumoniae-pangenome.S_pseudosimplitigs.k_15.d_2	spneumoniae-pangenome.S_pseudosimplitigs.k_15.d_2.M_default
spneumoniae-pangenome	15	pseudosimplitigs	loc-greedy	HT	2	ones	6634628	9265771	6953601	2312170	267211	2299128	377736	2676864	2753316	na	na	na	1271376000	48.99	41.39	0.62	spneumoniae-pangenome.S_pseudosimplitigs.k_15.d_2	spneumoniae-pangenome.S_pseudosimplitigs.k_15.d_2.M_ones
spneumoniae-pangenome	15	pseudosimplitigs	loc-greedy	HT	2	runs	6634628	9265771	6869032	2396739	210041	2299128	309968	2609096	2695112	na	na	na	1271376000	48.99	41.39	0.62	spneumoniae-pangenome.S_pseudosimplitigs.k_15.d_2	spneumoniae-pangenome.S_pseudosimplitigs.k_15.d_2.M_runs
spneumoniae-pangenome	15	pseudosimplitigs	loc-greedy	HT	2	zeros	6634628	9265771	6634628	2631143	301871	2299128	361580	2660708	2792008	na	na	na	1271376000	48.99	41.39	0.62	spneumoniae-pangenome.S_pseudosimplitigs.k_15.d_2	spneumoniae-pangenome.S_pseudosimplitigs.k_15.d_2.M_zeros
