genome	rate	S_alg	k	d	M_alg	M_compr_alg	kmer_count	l	o	z	r	S_xz_bytes	M_compr_bytes	enc1_compr_bytes	enc2_xz_bytes	pref
sars-cov-2_pangenome_k32	0.3	local	23	1	runsapprox	xz	2408694	39041884	2583461	36458423	1812171	8456252	892320	9348572	9902580	sars-cov-2_pangenome_k32.r_0.3.S_local.k_23.d_1.M_runsapprox.C_xz
sars-cov-2_pangenome_k32	0.4	local	23	1	default	xz	3211592	45161390	3211592	41949798	1906809	9685248	797680	10482928	11322220	sars-cov-2_pangenome_k32.r_0.4.S_local.k_23.d_1.M_default.C_xz
sars-cov-2_pangenome_k32	0.4	local	23	1	ones	xz	3211592	45161390	3482980	41678410	2119946	9685248	1212552	10897800	11505900	sars-cov-2_pangenome_k32.r_0.4.S_local.k_23.d_1.M_ones.C_xz
sars-cov-2_pangenome_k32	0.4	local	23	1	runs	xz	3211592	45161390	3234885	41926505	1906320	9685248	1064312	10749560	11381884	sars-cov-2_pangenome_k32.r_0.4.S_local.k_23.d_1.M_runs.C_xz
sars-cov-2_pangenome_k32	0.4	local	23	1	runsapprox	xz	3211592	45161390	3482980	41678410	2119946	9685248	1212552	10897800	11505900	sars-cov-2_pangenome_k32.r_0.4.S_local.k_23.d_1.M_runsapprox.C_xz
sars-cov-2_pangenome_k32	0.5	local	23	1	default	xz	4014491	48004921	4014491	43990430	1999565	10177112	975044	11152156	12074792	sars-cov-2_pangenome_k32.r_0.5.S_local.k_23.d_1.M_default.C_xz
sars-cov-2_pangenome_k32	0.5	local	23	1	ones	xz	4014491	48004921	4383743	43621178	2268456	10177112	1455128	11632240	12313416	sars-cov-2_pangenome_k32.r_0.5.S_local.k_23.d_1.M_ones.C_xz
sars-cov-2_pangenome_k32	0.5	local	23	1	runs	xz	4014491	48004921	4057208	43947713	1998694	10177112	1260704	11437816	12142972	sars-cov-2_pangenome_k32.r_0.5.S_local.k_23.d_1.M_runs.C_xz
sars-cov-2_pangenome_k32	0.5	local	23	1	runsapprox	xz	4014491	48004921	4383743	43621178	2268456	10177112	1455128	11632240	12313416	sars-cov-2_pangenome_k32.r_0.5.S_local.k_23.d_1.M_runsapprox.C_xz
sars-cov-2_pangenome_k32	0.6	local	23	1	default	xz	4817389	47646175	4817389	42828786	1946763	10034524	1080228	11114752	12042892	sars-cov-2_pangenome_k32.r_0.6.S_local.k_23.d_1.M_default.C_xz
sars-cov-2_pangenome_k32	0.6	local	23	1	ones	xz	4817389	47646175	5271007	42375168	2247146	10034524	1590240	11624764	12326464	sars-cov-2_pangenome_k32.r_0.6.S_local.k_23.d_1.M_ones.C_xz
sars-cov-2_pangenome_k32	0.6	local	23	1	runs	xz	4817389	47646175	4889200	42756975	1945250	10034524	1360856	11395380	12117932	sars-cov-2_pangenome_k32.r_0.6.S_local.k_23.d_1.M_runs.C_xz
sars-cov-2_pangenome_k32	0.6	local	23	1	runsapprox	xz	4817389	47646175	5271007	42375168	2247146	10034524	1590240	11624764	12326464	sars-cov-2_pangenome_k32.r_0.6.S_local.k_23.d_1.M_runsapprox.C_xz
sars-cov-2_pangenome_k32	0.7	local	23	1	default	xz	5620287	44120155	5620287	38499868	1749994	9230128	1095184	10325312	11208088	sars-cov-2_pangenome_k32.r_0.7.S_local.k_23.d_1.M_default.C_xz
sars-cov-2_pangenome_k32	0.7	local	23	1	ones	xz	5620287	44120155	6136503	37983652	2052811	9230128	1600184	10830312	11513468	sars-cov-2_pangenome_k32.r_0.7.S_local.k_23.d_1.M_ones.C_xz
sars-cov-2_pangenome_k32	0.7	local	23	1	runs	xz	5620287	44120155	5732604	38387551	1747775	9230128	1352788	10582916	11277356	sars-cov-2_pangenome_k32.r_0.7.S_local.k_23.d_1.M_runs.C_xz
sars-cov-2_pangenome_k32	0.7	local	23	1	runsapprox	xz	5620287	44120155	6136503	37983652	2052811	9230128	1600184	10830312	11513468	sars-cov-2_pangenome_k32.r_0.7.S_local.k_23.d_1.M_runsapprox.C_xz
sars-cov-2_pangenome_k32	0.8	local	23	1	default	xz	6423185	37496799	6423185	31073614	1412437	7755516	1007432	8762948	9527588	sars-cov-2_pangenome_k32.r_0.8.S_local.k_23.d_1.M_default.C_xz
sars-cov-2_pangenome_k32	0.8	local	23	1	ones	xz	6423185	37496799	6967846	30528953	1683141	7755516	1465084	9220600	9827528	sars-cov-2_pangenome_k32.r_0.8.S_local.k_23.d_1.M_ones.C_xz
sars-cov-2_pangenome_k32	0.8	local	23	1	runs	xz	6423185	37496799	6588162	30908637	1409833	7755516	1225900	8981416	9588712	sars-cov-2_pangenome_k32.r_0.8.S_local.k_23.d_1.M_runs.C_xz
sars-cov-2_pangenome_k32	0.8	local	23	1	runsapprox	xz	6423185	37496799	6967846	30528953	1683141	7755516	1465084	9220600	9827528	sars-cov-2_pangenome_k32.r_0.8.S_local.k_23.d_1.M_runsapprox.C_xz
sars-cov-2_pangenome_k32	0.9	local	23	1	default	xz	7226083	27777603	7226083	20551520	934160	5578432	794428	6372860	6927112	sars-cov-2_pangenome_k32.r_0.9.S_local.k_23.d_1.M_default.C_xz
sars-cov-2_pangenome_k32	0.9	local	23	1	ones	xz	7226083	27777603	7752448	20025155	1132975	5578432	1150344	6728776	7174532	sars-cov-2_pangenome_k32.r_0.9.S_local.k_23.d_1.M_ones.C_xz
sars-cov-2_pangenome_k32	0.9	local	23	1	runs	xz	7226083	27777603	7459515	20318088	931829	5578432	958604	6537036	6973256	sars-cov-2_pangenome_k32.r_0.9.S_local.k_23.d_1.M_runs.C_xz
sars-cov-2_pangenome_k32	0.9	local	23	1	runsapprox	xz	7226083	27777603	7752448	20025155	1132975	5578432	1150344	6728776	7174532	sars-cov-2_pangenome_k32.r_0.9.S_local.k_23.d_1.M_runsapprox.C_xz
sars-cov-2_pangenome_k32	1.0	local	23	1	default	xz	8028982	14982764	8028982	6953782	316081	2524496	378220	2902716	3052880	sars-cov-2_pangenome_k32.r_1.0.S_local.k_23.d_1.M_default.C_xz
sars-cov-2_pangenome_k32	1.0	local	23	1	ones	xz	8028982	14982764	8479074	6503690	403295	2524496	561240	3085736	3207556	sars-cov-2_pangenome_k32.r_1.0.S_local.k_23.d_1.M_ones.C_xz
sars-cov-2_pangenome_k32	1.0	local	23	1	runs	xz	8028982	14982764	8344355	6638409	315241	2524496	469008	2993504	3110740	sars-cov-2_pangenome_k32.r_1.0.S_local.k_23.d_1.M_runs.C_xz
sars-cov-2_pangenome_k32	1.0	local	23	1	runsapprox	xz	8028982	14982764	8479074	6503690	403295	2524496	561240	3085736	3207556	sars-cov-2_pangenome_k32.r_1.0.S_local.k_23.d_1.M_runsapprox.C_xz
sars-cov-2_pangenome_k32	0.000000001	local	23	2	default	xz	1	23	1	22	1	88	76	164	88	sars-cov-2_pangenome_k32.r_0.000000001.S_local.k_23.d_2.M_default.C_xz
sars-cov-2_pangenome_k32	0.000000001	local	23	2	ones	xz	1	23	1	22	1	88	76	164	88	sars-cov-2_pangenome_k32.r_0.000000001.S_local.k_23.d_2.M_ones.C_xz
sars-cov-2_pangenome_k32	0.000000001	local	23	2	runs	xz	1	23	1	22	1	88	76	164	88	sars-cov-2_pangenome_k32.r_0.000000001.S_local.k_23.d_2.M_runs.C_xz
sars-cov-2_pangenome_k32	0.000000001	local	23	2	runsapprox	xz	1	23	1	22	1	88	76	164	88	sars-cov-2_pangenome_k32.r_0.000000001.S_local.k_23.d_2.M_runsapprox.C_xz
sars-cov-2_pangenome_k32	0.0001	local	23	2	default	xz	802	18446	802	17644	802	5360	136	5496	6100	sars-cov-2_pangenome_k32.r_0.0001.S_local.k_23.d_2.M_default.C_xz
sars-cov-2_pangenome_k32	0.0001	local	23	2	ones	xz	802	18446	802	17644	802	5360	136	5496	6100	sars-cov-2_pangenome_k32.r_0.0001.S_local.k_23.d_2.M_ones.C_xz
sars-cov-2_pangenome_k32	0.0001	local	23	2	runs	xz	802	18446	802	17644	802	5360	136	5496	6100	sars-cov-2_pangenome_k32.r_0.0001.S_local.k_23.d_2.M_runs.C_xz
sars-cov-2_pangenome_k32	0.0001	local	23	2	runsapprox	xz	802	18446	802	17644	802	5360	136	5496	6100	sars-cov-2_pangenome_k32.r_0.0001.S_local.k_23.d_2.M_runsapprox.C_xz
sars-cov-2_pangenome_k32	0.001	local	23	2	default	xz	8028	184234	8028	176206	8017	48572	252	48824	54808	sars-cov-2_pangenome_k32.r_0.001.S_local.k_23.d_2.M_default.C_xz
sars-cov-2_pangenome_k32	0.001	local	23	2	ones	xz	8028	184234	8029	176205	8018	48572	256	48828	54808	sars-cov-2_pangenome_k32.r_0.001.S_local.k_23.d_2.M_ones.C_xz
sars-cov-2_pangenome_k32	0.001	local	23	2	runs	xz	8028	184234	8028	176206	8017	48572	264	48836	54804	sars-cov-2_pangenome_k32.r_0.001.S_local.k_23.d_2.M_runs.C_xz
sars-cov-2_pangenome_k32	0.001	local	23	2	runsapprox	xz	8028	184234	8029	176205	8018	48572	256	48828	54808	sars-cov-2_pangenome_k32.r_0.001.S_local.k_23.d_2.M_runsapprox.C_xz
sars-cov-2_pangenome_k32	0.01	local	23	2	default	xz	80289	1803843	80289	1723554	79422	435276	5660	440936	491224	sars-cov-2_pangenome_k32.r_0.01.S_local.k_23.d_2.M_default.C_xz
sars-cov-2_pangenome_k32	0.01	local	23	2	ones	xz	80289	1803843	80408	1723435	79539	435276	6212	441488	491228	sars-cov-2_pangenome_k32.r_0.01.S_local.k_23.d_2.M_ones.C_xz
sars-cov-2_pangenome_k32	0.01	local	23	2	runs	xz	80289	1803843	80289	1723554	79420	435276	6088	441364	491316	sars-cov-2_pangenome_k32.r_0.01.S_local.k_23.d_2.M_runs.C_xz
sars-cov-2_pangenome_k32	0.01	local	23	2	runsapprox	xz	80289	1803843	80408	1723435	79539	435276	6212	441488	491228	sars-cov-2_pangenome_k32.r_0.01.S_local.k_23.d_2.M_runsapprox.C_xz
sars-cov-2_pangenome_k32	0.05	local	23	2	default	xz	401449	8256516	401449	7855067	380012	1919648	74488	1994136	2172024	sars-cov-2_pangenome_k32.r_0.05.S_local.k_23.d_2.M_default.C_xz
sars-cov-2_pangenome_k32	0.05	local	23	2	ones	xz	401449	8256516	404117	7852399	382507	1919648	83616	2003264	2173996	sars-cov-2_pangenome_k32.r_0.05.S_local.k_23.d_2.M_ones.C_xz
sars-cov-2_pangenome_k32	0.05	local	23	2	runs	xz	401449	8256516	401508	7855008	379936	1919648	81932	2001580	2172024	sars-cov-2_pangenome_k32.r_0.05.S_local.k_23.d_2.M_runs.C_xz
sars-cov-2_pangenome_k32	0.05	local	23	2	runsapprox	xz	401449	8256516	404117	7852399	382507	1919648	83616	2003264	2173996	sars-cov-2_pangenome_k32.r_0.05.S_local.k_23.d_2.M_runsapprox.C_xz
sars-cov-2_pangenome_k32	0.1	local	23	2	default	xz	802898	14831592	802898	14028694	718957	3393504	206572	3600076	3888284	sars-cov-2_pangenome_k32.r_0.1.S_local.k_23.d_2.M_default.C_xz
sars-cov-2_pangenome_k32	0.1	local	23	2	ones	xz	802898	14831592	812801	14018791	727766	3393504	234288	3627792	3893816	sars-cov-2_pangenome_k32.r_0.1.S_local.k_23.d_2.M_ones.C_xz
sars-cov-2_pangenome_k32	0.1	local	23	2	runs	xz	802898	14831592	803311	14028281	718615	3393504	226820	3620324	3889536	sars-cov-2_pangenome_k32.r_0.1.S_local.k_23.d_2.M_runs.C_xz
sars-cov-2_pangenome_k32	0.1	local	23	2	runsapprox	xz	802898	14831592	812801	14018791	727766	3393504	234288	3627792	3893816	sars-cov-2_pangenome_k32.r_0.1.S_local.k_23.d_2.M_runsapprox.C_xz
sars-cov-2_pangenome_k32	0.2	local	23	2	default	xz	1605796	23827354	1605796	22221558	1277208	5349072	508232	5857304	6297220	sars-cov-2_pangenome_k32.r_0.2.S_local.k_23.d_2.M_default.C_xz
sars-cov-2_pangenome_k32	0.2	local	23	2	ones	xz	1605796	23827354	1638673	22188681	1303511	5349072	576316	5925388	6321392	sars-cov-2_pangenome_k32.r_0.2.S_local.k_23.d_2.M_ones.C_xz
sars-cov-2_pangenome_k32	0.2	local	23	2	runs	xz	1605796	23827354	1608606	22218748	1275602	5349072	550424	5899496	6306660	sars-cov-2_pangenome_k32.r_0.2.S_local.k_23.d_2.M_runs.C_xz
sars-cov-2_pangenome_k32	0.2	local	23	2	runsapprox	xz	1605796	23827354	1638673	22188681	1303511	5349072	576316	5925388	6321392	sars-cov-2_pangenome_k32.r_0.2.S_local.k_23.d_2.M_runsapprox.C_xz
sars-cov-2_pangenome_k32	0.3	local	23	2	default	xz	2408694	28348138	2408694	25939444	1681672	6273776	779936	7053712	7607640	sars-cov-2_pangenome_k32.r_0.3.S_local.k_23.d_2.M_default.C_xz
sars-cov-2_pangenome_k32	0.3	local	23	2	ones	xz	2408694	28348138	2472510	25875628	1727146	6273776	883332	7157108	7648324	sars-cov-2_pangenome_k32.r_0.3.S_local.k_23.d_2.M_ones.C_xz
sars-cov-2_pangenome_k32	0.3	local	23	2	runs	xz	2408694	28348138	2417196	25930942	1677706	6273776	839252	7113028	7621192	sars-cov-2_pangenome_k32.r_0.3.S_local.k_23.d_2.M_runs.C_xz
sars-cov-2_pangenome_k32	0.3	local	23	2	runsapprox	xz	2408694	28348138	2472510	25875628	1727146	6273776	883332	7157108	7648324	sars-cov-2_pangenome_k32.r_0.3.S_local.k_23.d_2.M_runsapprox.C_xz
sars-cov-2_pangenome_k32	0.4	local	23	2	default	xz	3211592	29473469	3211592	26261877	1934427	6433256	984952	7418208	8070892	sars-cov-2_pangenome_k32.r_0.4.S_local.k_23.d_2.M_default.C_xz
sars-cov-2_pangenome_k32	0.4	local	23	2	ones	xz	3211592	29473469	3310123	26163346	1994966	6433256	1114964	7548220	8128272	sars-cov-2_pangenome_k32.r_0.4.S_local.k_23.d_2.M_ones.C_xz
sars-cov-2_pangenome_k32	0.4	local	23	2	runs	xz	3211592	29473469	3230909	26242560	1927285	6433256	1055048	7488304	8089628	sars-cov-2_pangenome_k32.r_0.4.S_local.k_23.d_2.M_runs.C_xz
sars-cov-2_pangenome_k32	0.4	local	23	2	runsapprox	xz	3211592	29473469	3310123	26163346	1994966	6433256	1114964	7548220	8128272	sars-cov-2_pangenome_k32.r_0.4.S_local.k_23.d_2.M_runsapprox.C_xz
sars-cov-2_pangenome_k32	0.5	local	23	2	default	xz	4014491	28111007	4014491	24096516	2039061	6034740	1113052	7147792	7897364	sars-cov-2_pangenome_k32.r_0.5.S_local.k_23.d_2.M_default.C_xz
sars-cov-2_pangenome_k32	0.5	local	23	2	ones	xz	4014491	28111007	4149481	23961526	2108746	6034740	1262136	7296876	7964376	sars-cov-2_pangenome_k32.r_0.5.S_local.k_23.d_2.M_ones.C_xz
sars-cov-2_pangenome_k32	0.5	local	23	2	runs	xz	4014491	28111007	4050016	24060991	2027759	6034740	1190696	7225436	7916100	sars-cov-2_pangenome_k32.r_0.5.S_local.k_23.d_2.M_runs.C_xz
sars-cov-2_pangenome_k32	0.5	local	23	2	runsapprox	xz	4014491	28111007	4149481	23961526	2108746	6034740	1262136	7296876	7964376	sars-cov-2_pangenome_k32.r_0.5.S_local.k_23.d_2.M_runsapprox.C_xz
sars-cov-2_pangenome_k32	0.6	local	23	2	default	xz	4817389	25161514	4817389	20344125	1996488	5278408	1168872	6447280	7239784	sars-cov-2_pangenome_k32.r_0.6.S_local.k_23.d_2.M_default.C_xz
sars-cov-2_pangenome_k32	0.6	local	23	2	ones	xz	4817389	25161514	4989116	20172398	2067178	5278408	1327216	6605624	7315344	sars-cov-2_pangenome_k32.r_0.6.S_local.k_23.d_2.M_ones.C_xz
sars-cov-2_pangenome_k32	0.6	local	23	2	runs	xz	4817389	25161514	4877152	20284362	1980266	5278408	1248068	6526476	7260752	sars-cov-2_pangenome_k32.r_0.6.S_local.k_23.d_2.M_runs.C_xz
sars-cov-2_pangenome_k32	0.6	local	23	2	runsapprox	xz	4817389	25161514	4989116	20172398	2067178	5278408	1327216	6605624	7315344	sars-cov-2_pangenome_k32.r_0.6.S_local.k_23.d_2.M_runsapprox.C_xz
sars-cov-2_pangenome_k32	0.7	local	23	2	default	xz	5620287	21413190	5620287	15792903	1806798	4334012	1150072	5484084	6265568	sars-cov-2_pangenome_k32.r_0.7.S_local.k_23.d_2.M_default.C_xz
sars-cov-2_pangenome_k32	0.7	local	23	2	ones	xz	5620287	21413190	5828877	15584313	1870194	4334012	1294968	5628980	6342152	sars-cov-2_pangenome_k32.r_0.7.S_local.k_23.d_2.M_ones.C_xz
sars-cov-2_pangenome_k32	0.7	local	23	2	runs	xz	5620287	21413190	5713198	15699992	1784944	4334012	1221724	5555736	6284676	sars-cov-2_pangenome_k32.r_0.7.S_local.k_23.d_2.M_runs.C_xz
sars-cov-2_pangenome_k32	0.7	local	23	2	runsapprox	xz	5620287	21413190	5828877	15584313	1870194	4334012	1294968	5628980	6342152	sars-cov-2_pangenome_k32.r_0.7.S_local.k_23.d_2.M_runsapprox.C_xz
sars-cov-2_pangenome_k32	0.8	local	23	2	default	xz	6423185	17741910	6423185	11318725	1469095	3391628	1035220	4426848	5146064	sars-cov-2_pangenome_k32.r_0.8.S_local.k_23.d_2.M_default.C_xz
sars-cov-2_pangenome_k32	0.8	local	23	2	ones	xz	6423185	17741910	6668677	11073233	1518027	3391628	1160128	4551756	5216236	sars-cov-2_pangenome_k32.r_0.8.S_local.k_23.d_2.M_ones.C_xz
sars-cov-2_pangenome_k32	0.8	local	23	2	runs	xz	6423185	17741910	6559001	11182909	1441257	3391628	1098140	4489768	5161932	sars-cov-2_pangenome_k32.r_0.8.S_local.k_23.d_2.M_runs.C_xz
sars-cov-2_pangenome_k32	0.8	local	23	2	runsapprox	xz	6423185	17741910	6668677	11073233	1518027	3391628	1160128	4551756	5216236	sars-cov-2_pangenome_k32.r_0.8.S_local.k_23.d_2.M_runsapprox.C_xz
sars-cov-2_pangenome_k32	0.9	local	23	2	default	xz	7226083	14901628	7226083	7675545	981585	2642588	822536	3465124	3997776	sars-cov-2_pangenome_k32.r_0.9.S_local.k_23.d_2.M_default.C_xz
sars-cov-2_pangenome_k32	0.9	local	23	2	ones	xz	7226083	14901628	7512151	7389477	1010494	2642588	930632	3573220	4056692	sars-cov-2_pangenome_k32.r_0.9.S_local.k_23.d_2.M_ones.C_xz
sars-cov-2_pangenome_k32	0.9	local	23	2	runs	xz	7226083	14901628	7417844	7483784	947457	2642588	874804	3517392	4003692	sars-cov-2_pangenome_k32.r_0.9.S_local.k_23.d_2.M_runs.C_xz
sars-cov-2_pangenome_k32	0.9	local	23	2	runsapprox	xz	7226083	14901628	7512151	7389477	1010494	2642588	930632	3573220	4056692	sars-cov-2_pangenome_k32.r_0.9.S_local.k_23.d_2.M_runsapprox.C_xz
sars-cov-2_pangenome_k32	1.0	local	23	2	default	xz	8028982	13701865	8028982	5672883	343209	2310576	420052	2730628	2860476	sars-cov-2_pangenome_k32.r_1.0.S_local.k_23.d_2.M_default.C_xz
sars-cov-2_pangenome_k32	1.0	local	23	2	ones	xz	8028982	13701865	8358951	5342914	349018	2310576	503432	2814008	2905816	sars-cov-2_pangenome_k32.r_1.0.S_local.k_23.d_2.M_ones.C_xz
sars-cov-2_pangenome_k32	1.0	local	23	2	runs	xz	8028982	13701865	8290311	5411554	303209	2310576	449220	2759796	2853788	sars-cov-2_pangenome_k32.r_1.0.S_local.k_23.d_2.M_runs.C_xz
sars-cov-2_pangenome_k32	1.0	local	23	2	runsapprox	xz	8028982	13701865	8358951	5342914	349018	2310576	503432	2814008	2905816	sars-cov-2_pangenome_k32.r_1.0.S_local.k_23.d_2.M_runsapprox.C_xz
sars-cov-2_pangenome_k32	0.000000001	local	23	3	default	xz	1	23	1	22	1	88	76	164	88	sars-cov-2_pangenome_k32.r_0.000000001.S_local.k_23.d_3.M_default.C_xz
sars-cov-2_pangenome_k32	0.000000001	local	23	3	ones	xz	1	23	1	22	1	88	76	164	88	sars-cov-2_pangenome_k32.r_0.000000001.S_local.k_23.d_3.M_ones.C_xz
sars-cov-2_pangenome_k32	0.000000001	local	23	3	runs	xz	1	23	1	22	1	88	76	164	88	sars-cov-2_pangenome_k32.r_0.000000001.S_local.k_23.d_3.M_runs.C_xz
sars-cov-2_pangenome_k32	0.000000001	local	23	3	runsapprox	xz	1	23	1	22	1	88	76	164	88	sars-cov-2_pangenome_k32.r_0.000000001.S_local.k_23.d_3.M_runsapprox.C_xz
sars-cov-2_pangenome_k32	0.0001	local	23	3	default	xz	802	18446	802	17644	802	5360	136	5496	6100	sars-cov-2_pangenome_k32.r_0.0001.S_local.k_23.d_3.M_default.C_xz
sars-cov-2_pangenome_k32	0.0001	local	23	3	ones	xz	802	18446	802	17644	802	5360	136	5496	6100	sars-cov-2_pangenome_k32.r_0.0001.S_local.k_23.d_3.M_ones.C_xz
sars-cov-2_pangenome_k32	0.0001	local	23	3	runs	xz	802	18446	802	17644	802	5360	136	5496	6100	sars-cov-2_pangenome_k32.r_0.0001.S_local.k_23.d_3.M_runs.C_xz
sars-cov-2_pangenome_k32	0.0001	local	23	3	runsapprox	xz	802	18446	802	17644	802	5360	136	5496	6100	sars-cov-2_pangenome_k32.r_0.0001.S_local.k_23.d_3.M_runsapprox.C_xz
sars-cov-2_pangenome_k32	0.001	local	23	3	default	xz	8028	184054	8028	176026	8017	48524	296	48820	54816	sars-cov-2_pangenome_k32.r_0.001.S_local.k_23.d_3.M_default.C_xz
sars-cov-2_pangenome_k32	0.001	local	23	3	ones	xz	8028	184054	8029	176025	8018	48524	304	48828	54804	sars-cov-2_pangenome_k32.r_0.001.S_local.k_23.d_3.M_ones.C_xz
sars-cov-2_pangenome_k32	0.001	local	23	3	runs	xz	8028	184054	8028	176026	8017	48524	308	48832	54812	sars-cov-2_pangenome_k32.r_0.001.S_local.k_23.d_3.M_runs.C_xz
sars-cov-2_pangenome_k32	0.001	local	23	3	runsapprox	xz	8028	184054	8029	176025	8018	48524	304	48828	54804	sars-cov-2_pangenome_k32.r_0.001.S_local.k_23.d_3.M_runsapprox.C_xz
sars-cov-2_pangenome_k32	0.01	local	23	3	default	xz	80289	1772992	80289	1692703	79428	429348	8836	438184	485524	sars-cov-2_pangenome_k32.r_0.01.S_local.k_23.d_3.M_default.C_xz
sars-cov-2_pangenome_k32	0.01	local	23	3	ones	xz	80289	1772992	80346	1692646	79480	429348	9096	438444	485592	sars-cov-2_pangenome_k32.r_0.01.S_local.k_23.d_3.M_ones.C_xz
sars-cov-2_pangenome_k32	0.01	local	23	3	runs	xz	80289	1772992	80289	1692703	79423	429348	8996	438344	485520	sars-cov-2_pangenome_k32.r_0.01.S_local.k_23.d_3.M_runs.C_xz
sars-cov-2_pangenome_k32	0.01	local	23	3	runsapprox	xz	80289	1772992	80346	1692646	79480	429348	9096	438444	485592	sars-cov-2_pangenome_k32.r_0.01.S_local.k_23.d_3.M_runsapprox.C_xz
sars-cov-2_pangenome_k32	0.05	local	23	3	default	xz	401449	7744699	401449	7343250	380297	1813996	103572	1917568	2074540	sars-cov-2_pangenome_k32.r_0.05.S_local.k_23.d_3.M_default.C_xz
sars-cov-2_pangenome_k32	0.05	local	23	3	ones	xz	401449	7744699	402830	7341869	381456	1813996	108032	1922028	2075728	sars-cov-2_pangenome_k32.r_0.05.S_local.k_23.d_3.M_ones.C_xz
sars-cov-2_pangenome_k32	0.05	local	23	3	runs	xz	401449	7744699	401502	7343197	380149	1813996	106356	1920352	2074888	sars-cov-2_pangenome_k32.r_0.05.S_local.k_23.d_3.M_runs.C_xz
sars-cov-2_pangenome_k32	0.05	local	23	3	runsapprox	xz	401449	7744699	402830	7341869	381456	1813996	108032	1922028	2075728	sars-cov-2_pangenome_k32.r_0.05.S_local.k_23.d_3.M_runsapprox.C_xz
sars-cov-2_pangenome_k32	0.1	local	23	3	default	xz	802898	13274494	802898	12471596	720347	3065992	266604	3332596	3575648	sars-cov-2_pangenome_k32.r_0.1.S_local.k_23.d_3.M_default.C_xz
sars-cov-2_pangenome_k32	0.1	local	23	3	ones	xz	802898	13274494	808085	12466409	724357	3065992	279740	3345732	3579120	sars-cov-2_pangenome_k32.r_0.1.S_local.k_23.d_3.M_ones.C_xz
sars-cov-2_pangenome_k32	0.1	local	23	3	runs	xz	802898	13274494	803332	12471162	719765	3065992	274176	3340168	3577552	sars-cov-2_pangenome_k32.r_0.1.S_local.k_23.d_3.M_runs.C_xz
sars-cov-2_pangenome_k32	0.1	local	23	3	runsapprox	xz	802898	13274494	808085	12466409	724357	3065992	279740	3345732	3579120	sars-cov-2_pangenome_k32.r_0.1.S_local.k_23.d_3.M_runsapprox.C_xz
sars-cov-2_pangenome_k32	0.2	local	23	3	default	xz	1605796	19595064	1605796	17989268	1282533	4434488	597304	5031792	5416028	sars-cov-2_pangenome_k32.r_0.2.S_local.k_23.d_3.M_default.C_xz
sars-cov-2_pangenome_k32	0.2	local	23	3	ones	xz	1605796	19595064	1624068	17970996	1294166	4434488	629944	5064432	5426916	sars-cov-2_pangenome_k32.r_0.2.S_local.k_23.d_3.M_ones.C_xz
sars-cov-2_pangenome_k32	0.2	local	23	3	runs	xz	1605796	19595064	1608902	17986162	1280046	4434488	613880	5048368	5419584	sars-cov-2_pangenome_k32.r_0.2.S_local.k_23.d_3.M_runs.C_xz
sars-cov-2_pangenome_k32	0.2	local	23	3	runsapprox	xz	1605796	19595064	1624068	17970996	1294166	4434488	629944	5064432	5426916	sars-cov-2_pangenome_k32.r_0.2.S_local.k_23.d_3.M_runsapprox.C_xz
sars-cov-2_pangenome_k32	0.3	local	23	3	default	xz	2408694	21589041	2408694	19180347	1692424	4785192	866192	5651384	6180212	sars-cov-2_pangenome_k32.r_0.3.S_local.k_23.d_3.M_default.C_xz
sars-cov-2_pangenome_k32	0.3	local	23	3	ones	xz	2408694	21589041	2447086	19141955	1712505	4785192	917300	5702492	6198016	sars-cov-2_pangenome_k32.r_0.3.S_local.k_23.d_3.M_ones.C_xz
sars-cov-2_pangenome_k32	0.3	local	23	3	runs	xz	2408694	21589041	2418250	19170791	1686626	4785192	893104	5678296	6188292	sars-cov-2_pangenome_k32.r_0.3.S_local.k_23.d_3.M_runs.C_xz
sars-cov-2_pangenome_k32	0.3	local	23	3	runsapprox	xz	2408694	21589041	2447086	19141955	1712505	4785192	917300	5702492	6198016	sars-cov-2_pangenome_k32.r_0.3.S_local.k_23.d_3.M_runsapprox.C_xz
sars-cov-2_pangenome_k32	0.4	local	23	3	default	xz	3211592	21012039	3211592	17800447	1951212	4536248	1055252	5591500	6246880	sars-cov-2_pangenome_k32.r_0.4.S_local.k_23.d_3.M_default.C_xz
sars-cov-2_pangenome_k32	0.4	local	23	3	ones	xz	3211592	21012039	3275860	17736179	1977483	4536248	1119460	5655708	6274164	sars-cov-2_pangenome_k32.r_0.4.S_local.k_23.d_3.M_ones.C_xz
