pref	genome	rate	S_alg	k	d	M_alg	real(s)	sys(s)	user(s)	percent_CPU	max_RAM(kb)	FS_inputs	FS_outputs	elapsed_time_alt(s)
spneumo_pangenome_k32.r_0.01.S_local.k_19.d_5.M_default	spneumo_pangenome_k32	0.01	local	19	5	default	0.01	0.00	0.01	94%	1616	0	0	0.026214
spneumo_pangenome_k32.r_0.01.S_local.k_19.d_5.M_ones	spneumo_pangenome_k32	0.01	local	19	5	ones	0.19	0.00	0.19	99%	5224	0	0	0.199903
spneumo_pangenome_k32.r_0.01.S_local.k_19.d_5.M_runs	spneumo_pangenome_k32	0.01	local	19	5	runs	0.35	0.01	0.28	84%	12844	2672	0	0.357301
spneumo_pangenome_k32.r_0.01.S_local.k_19.d_5.M_runsapprox	spneumo_pangenome_k32	0.01	local	19	5	runsapprox	0.37	0.00	0.37	99%	12844	0	0	0.381753
spneumo_pangenome_k32.r_0.05.S_local.k_19.d_5.M_default	spneumo_pangenome_k32	0.05	local	19	5	default	0.05	0.00	0.04	100%	1616	0	0	0.065012
spneumo_pangenome_k32.r_0.05.S_local.k_19.d_5.M_ones	spneumo_pangenome_k32	0.05	local	19	5	ones	0.84	0.00	0.83	99%	8416	0	0	0.851372
spneumo_pangenome_k32.r_0.05.S_local.k_19.d_5.M_runs	spneumo_pangenome_k32	0.05	local	19	5	runs	1.69	0.04	1.62	98%	43296	11088	0	1.701888
spneumo_pangenome_k32.r_0.05.S_local.k_19.d_5.M_runsapprox	spneumo_pangenome_k32	0.05	local	19	5	runsapprox	1.37	0.06	1.31	99%	43296	0	0	1.382458
spneumo_pangenome_k32.r_0.1.S_local.k_19.d_5.M_default	spneumo_pangenome_k32	0.1	local	19	5	default	0.09	0.00	0.09	98%	1616	0	0	0.114703
spneumo_pangenome_k32.r_0.1.S_local.k_19.d_5.M_ones	spneumo_pangenome_k32	0.1	local	19	5	ones	1.82	0.02	1.79	99%	12640	0	0	1.826298
spneumo_pangenome_k32.r_0.1.S_local.k_19.d_5.M_runs	spneumo_pangenome_k32	0.1	local	19	5	runs	3.06	0.04	3.00	99%	81876	17736	0	3.06798
spneumo_pangenome_k32.r_0.1.S_local.k_19.d_5.M_runsapprox	spneumo_pangenome_k32	0.1	local	19	5	runsapprox	2.79	0.08	2.71	99%	81608	0	0	2.800381
spneumo_pangenome_k32.r_0.2.S_local.k_19.d_5.M_default	spneumo_pangenome_k32	0.2	local	19	5	default	0.13	0.00	0.12	98%	1616	0	0	0.159808
spneumo_pangenome_k32.r_0.2.S_local.k_19.d_5.M_ones	spneumo_pangenome_k32	0.2	local	19	5	ones	3.78	0.01	3.77	99%	21088	0	0	3.791855
spneumo_pangenome_k32.r_0.2.S_local.k_19.d_5.M_runs	spneumo_pangenome_k32	0.2	local	19	5	runs	6.93	0.11	6.79	99%	158572	23312	0	6.941628
spneumo_pangenome_k32.r_0.2.S_local.k_19.d_5.M_runsapprox	spneumo_pangenome_k32	0.2	local	19	5	runsapprox	6.04	0.09	5.94	99%	158088	0	0	6.050912
spneumo_pangenome_k32.r_0.3.S_local.k_19.d_5.M_default	spneumo_pangenome_k32	0.3	local	19	5	default	0.13	0.00	0.12	98%	1616	0	0	0.156397
spneumo_pangenome_k32.r_0.3.S_local.k_19.d_5.M_ones	spneumo_pangenome_k32	0.3	local	19	5	ones	3.77	0.03	3.73	99%	38132	0	0	3.780537
spneumo_pangenome_k32.r_0.3.S_local.k_19.d_5.M_runs	spneumo_pangenome_k32	0.3	local	19	5	runs	7.92	0.13	7.76	99%	269148	23792	0	7.933898
spneumo_pangenome_k32.r_0.3.S_local.k_19.d_5.M_runsapprox	spneumo_pangenome_k32	0.3	local	19	5	runsapprox	6.71	0.27	6.43	99%	268220	0	0	6.718868
spneumo_pangenome_k32.r_0.4.S_local.k_19.d_5.M_default	spneumo_pangenome_k32	0.4	local	19	5	default	0.10	0.00	0.09	99%	1616	0	0	0.126615
spneumo_pangenome_k32.r_0.4.S_local.k_19.d_5.M_ones	spneumo_pangenome_k32	0.4	local	19	5	ones	4.47	0.03	4.42	99%	37988	0	0	4.475812
spneumo_pangenome_k32.r_0.4.S_local.k_19.d_5.M_runs	spneumo_pangenome_k32	0.4	local	19	5	runs	8.80	0.13	8.62	99%	309912	22520	0	8.803793
spneumo_pangenome_k32.r_0.4.S_local.k_19.d_5.M_runsapprox	spneumo_pangenome_k32	0.4	local	19	5	runsapprox	8.65	0.21	8.42	99%	310116	0	0	8.654364
spneumo_pangenome_k32.r_0.5.S_local.k_19.d_5.M_default	spneumo_pangenome_k32	0.5	local	19	5	default	0.11	0.00	0.11	98%	1616	0	0	0.137433
spneumo_pangenome_k32.r_0.5.S_local.k_19.d_5.M_ones	spneumo_pangenome_k32	0.5	local	19	5	ones	3.39	0.03	3.35	99%	72260	0	0	3.400505
spneumo_pangenome_k32.r_0.5.S_local.k_19.d_5.M_runs	spneumo_pangenome_k32	0.5	local	19	5	runs	9.19	0.18	8.98	99%	457340	21104	0	9.195284
spneumo_pangenome_k32.r_0.5.S_local.k_19.d_5.M_runsapprox	spneumo_pangenome_k32	0.5	local	19	5	runsapprox	6.43	0.16	6.25	99%	457384	0	0	6.436748
spneumo_pangenome_k32.r_0.6.S_local.k_19.d_5.M_default	spneumo_pangenome_k32	0.6	local	19	5	default	0.11	0.00	0.11	99%	1616	0	0	0.131567
spneumo_pangenome_k32.r_0.6.S_local.k_19.d_5.M_ones	spneumo_pangenome_k32	0.6	local	19	5	ones	3.51	0.04	3.45	99%	72480	0	0	3.514461
spneumo_pangenome_k32.r_0.6.S_local.k_19.d_5.M_runs	spneumo_pangenome_k32	0.6	local	19	5	runs	9.22	0.20	8.99	99%	534624	20136	0	9.231777
spneumo_pangenome_k32.r_0.6.S_local.k_19.d_5.M_runsapprox	spneumo_pangenome_k32	0.6	local	19	5	runsapprox	7.88	0.40	7.47	99%	534624	0	0	7.89412
spneumo_pangenome_k32.r_0.7.S_local.k_19.d_5.M_default	spneumo_pangenome_k32	0.7	local	19	5	default	0.09	0.00	0.08	98%	1616	0	0	0.113862
spneumo_pangenome_k32.r_0.7.S_local.k_19.d_5.M_ones	spneumo_pangenome_k32	0.7	local	19	5	ones	4.32	0.07	4.25	99%	72488	0	0	4.331649
spneumo_pangenome_k32.r_0.7.S_local.k_19.d_5.M_runs	spneumo_pangenome_k32	0.7	local	19	5	runs	10.10	0.30	9.76	99%	553232	19656	0	10.110134
spneumo_pangenome_k32.r_0.7.S_local.k_19.d_5.M_runsapprox	spneumo_pangenome_k32	0.7	local	19	5	runsapprox	10.29	0.47	9.80	99%	550992	0	0	10.294028
spneumo_pangenome_k32.r_0.8.S_local.k_19.d_5.M_default	spneumo_pangenome_k32	0.8	local	19	5	default	0.10	0.00	0.10	99%	1616	0	0	0.126462
spneumo_pangenome_k32.r_0.8.S_local.k_19.d_5.M_ones	spneumo_pangenome_k32	0.8	local	19	5	ones	4.87	0.11	4.75	99%	72488	0	0	4.877625
spneumo_pangenome_k32.r_0.8.S_local.k_19.d_5.M_runs	spneumo_pangenome_k32	0.8	local	19	5	runs	10.56	0.44	10.10	99%	596584	19520	0	10.570124
spneumo_pangenome_k32.r_0.8.S_local.k_19.d_5.M_runsapprox	spneumo_pangenome_k32	0.8	local	19	5	runsapprox	10.71	0.53	10.16	99%	596780	0	0	10.715329
spneumo_pangenome_k32.r_0.9.S_local.k_19.d_5.M_default	spneumo_pangenome_k32	0.9	local	19	5	default	0.11	0.00	0.10	99%	1616	0	0	0.133501
spneumo_pangenome_k32.r_0.9.S_local.k_19.d_5.M_ones	spneumo_pangenome_k32	0.9	local	19	5	ones	3.61	0.02	3.58	99%	141068	0	0	3.61722
spneumo_pangenome_k32.r_0.9.S_local.k_19.d_5.M_runs	spneumo_pangenome_k32	0.9	local	19	5	runs	7.77	0.21	7.53	99%	842232	19536	0	7.775917
spneumo_pangenome_k32.r_0.9.S_local.k_19.d_5.M_runsapprox	spneumo_pangenome_k32	0.9	local	19	5	runsapprox	10.54	0.71	9.81	99%	842108	0	0	10.547527
spneumo_pangenome_k32.r_1.0.S_local.k_19.d_5.M_default	spneumo_pangenome_k32	1.0	local	19	5	default	0.09	0.00	0.09	98%	1616	0	0	0.108782
spneumo_pangenome_k32.r_1.0.S_local.k_19.d_5.M_ones	spneumo_pangenome_k32	1.0	local	19	5	ones	3.78	0.10	3.67	99%	141064	0	0	3.790044
spneumo_pangenome_k32.r_1.0.S_local.k_19.d_5.M_runs	spneumo_pangenome_k32	1.0	local	19	5	runs	10.67	0.27	10.36	99%	885888	19584	0	10.682162
spneumo_pangenome_k32.r_1.0.S_local.k_19.d_5.M_runsapprox	spneumo_pangenome_k32	1.0	local	19	5	runsapprox	11.15	0.74	10.39	99%	885904	0	0	11.155511
spneumo_pangenome_k32.r_0.000000001.S_global.k_21.d_na.M_default	spneumo_pangenome_k32	0.000000001	global	21	na	default	0.00	0.00	0.00	100%	1332	0	0	0.008097
spneumo_pangenome_k32.r_0.000000001.S_global.k_21.d_na.M_ones	spneumo_pangenome_k32	0.000000001	global	21	na	ones	0.00	0.00	0.00	75%	4056	0	0	0.009077
spneumo_pangenome_k32.r_0.000000001.S_global.k_21.d_na.M_runs	spneumo_pangenome_k32	0.000000001	global	21	na	runs	0.00	0.00	0.00	66%	4232	0	0	0.00646
spneumo_pangenome_k32.r_0.000000001.S_global.k_21.d_na.M_runsapprox	spneumo_pangenome_k32	0.000000001	global	21	na	runsapprox	0.00	0.00	0.00	100%	4232	0	0	0.00609
spneumo_pangenome_k32.r_0.0001.S_global.k_21.d_na.M_default	spneumo_pangenome_k32	0.0001	global	21	na	default	0.00	0.00	0.00	100%	1348	0	0	0.006622
spneumo_pangenome_k32.r_0.0001.S_global.k_21.d_na.M_ones	spneumo_pangenome_k32	0.0001	global	21	na	ones	0.00	0.00	0.00	83%	4076	0	0	0.009952
spneumo_pangenome_k32.r_0.0001.S_global.k_21.d_na.M_runs	spneumo_pangenome_k32	0.0001	global	21	na	runs	0.00	0.00	0.00	87%	4352	0	0	0.011948
spneumo_pangenome_k32.r_0.0001.S_global.k_21.d_na.M_runsapprox	spneumo_pangenome_k32	0.0001	global	21	na	runsapprox	0.00	0.00	0.00	100%	4352	0	0	0.008726
spneumo_pangenome_k32.r_0.001.S_global.k_21.d_na.M_default	spneumo_pangenome_k32	0.001	global	21	na	default	0.00	0.00	0.00	100%	1400	0	0	0.010845
spneumo_pangenome_k32.r_0.001.S_global.k_21.d_na.M_ones	spneumo_pangenome_k32	0.001	global	21	na	ones	0.02	0.00	0.02	100%	4220	0	0	0.028609
spneumo_pangenome_k32.r_0.001.S_global.k_21.d_na.M_runs	spneumo_pangenome_k32	0.001	global	21	na	runs	0.06	0.00	0.03	45%	5024	224	0	0.070619
spneumo_pangenome_k32.r_0.001.S_global.k_21.d_na.M_runsapprox	spneumo_pangenome_k32	0.001	global	21	na	runsapprox	0.02	0.00	0.02	96%	5024	0	0	0.030066
spneumo_pangenome_k32.r_0.01.S_global.k_21.d_na.M_default	spneumo_pangenome_k32	0.01	global	21	na	default	0.01	0.00	0.01	100%	1612	0	0	0.019559
spneumo_pangenome_k32.r_0.01.S_global.k_21.d_na.M_ones	spneumo_pangenome_k32	0.01	global	21	na	ones	0.11	0.00	0.11	99%	5224	0	0	0.122707
spneumo_pangenome_k32.r_0.01.S_global.k_21.d_na.M_runs	spneumo_pangenome_k32	0.01	global	21	na	runs	0.23	0.01	0.19	86%	13032	1824	0	0.238787
spneumo_pangenome_k32.r_0.01.S_global.k_21.d_na.M_runsapprox	spneumo_pangenome_k32	0.01	global	21	na	runsapprox	0.23	0.01	0.21	99%	13032	0	0	0.235239
spneumo_pangenome_k32.r_0.05.S_global.k_21.d_na.M_default	spneumo_pangenome_k32	0.05	global	21	na	default	0.04	0.00	0.04	100%	1616	0	0	0.051524
spneumo_pangenome_k32.r_0.05.S_global.k_21.d_na.M_ones	spneumo_pangenome_k32	0.05	global	21	na	ones	0.51	0.00	0.50	99%	8416	0	0	0.516228
spneumo_pangenome_k32.r_0.05.S_global.k_21.d_na.M_runs	spneumo_pangenome_k32	0.05	global	21	na	runs	1.16	0.03	1.10	97%	44076	6848	0	1.167432
spneumo_pangenome_k32.r_0.05.S_global.k_21.d_na.M_runsapprox	spneumo_pangenome_k32	0.05	global	21	na	runsapprox	0.92	0.01	0.90	99%	43880	0	0	0.928264
spneumo_pangenome_k32.r_0.1.S_global.k_21.d_na.M_default	spneumo_pangenome_k32	0.1	global	21	na	default	0.06	0.00	0.05	96%	1612	0	0	0.077341
spneumo_pangenome_k32.r_0.1.S_global.k_21.d_na.M_ones	spneumo_pangenome_k32	0.1	global	21	na	ones	0.86	0.00	0.85	99%	12640	0	0	0.870237
spneumo_pangenome_k32.r_0.1.S_global.k_21.d_na.M_runs	spneumo_pangenome_k32	0.1	global	21	na	runs	2.52	0.08	2.41	98%	85472	10744	0	2.532415
spneumo_pangenome_k32.r_0.1.S_global.k_21.d_na.M_runsapprox	spneumo_pangenome_k32	0.1	global	21	na	runsapprox	1.80	0.07	1.72	99%	85424	0	0	1.810979
spneumo_pangenome_k32.r_0.2.S_global.k_21.d_na.M_default	spneumo_pangenome_k32	0.2	global	21	na	default	0.07	0.00	0.07	98%	1616	0	0	0.090014
spneumo_pangenome_k32.r_0.2.S_global.k_21.d_na.M_ones	spneumo_pangenome_k32	0.2	global	21	na	ones	1.50	0.00	1.49	99%	21088	0	0	1.509167
spneumo_pangenome_k32.r_0.2.S_global.k_21.d_na.M_runs	spneumo_pangenome_k32	0.2	global	21	na	runs	3.47	0.06	3.38	99%	164112	14672	0	3.482853
spneumo_pangenome_k32.r_0.2.S_global.k_21.d_na.M_runsapprox	spneumo_pangenome_k32	0.2	global	21	na	runsapprox	3.77	0.12	3.64	99%	162872	0	0	3.779954
spneumo_pangenome_k32.r_0.3.S_global.k_21.d_na.M_default	spneumo_pangenome_k32	0.3	global	21	na	default	0.09	0.00	0.08	100%	1616	0	0	0.10965
spneumo_pangenome_k32.r_0.3.S_global.k_21.d_na.M_ones	spneumo_pangenome_k32	0.3	global	21	na	ones	2.58	0.01	2.55	99%	38124	0	0	2.585754
spneumo_pangenome_k32.r_0.3.S_global.k_21.d_na.M_runs	spneumo_pangenome_k32	0.3	global	21	na	runs	9.50	0.23	9.22	99%	269416	16280	0	9.507329
spneumo_pangenome_k32.r_0.3.S_global.k_21.d_na.M_runsapprox	spneumo_pangenome_k32	0.3	global	21	na	runsapprox	4.62	0.25	4.36	99%	268496	0	0	4.631789
spneumo_pangenome_k32.r_0.4.S_global.k_21.d_na.M_default	spneumo_pangenome_k32	0.4	global	21	na	default	0.08	0.00	0.07	98%	1616	0	0	0.102842
spneumo_pangenome_k32.r_0.4.S_global.k_21.d_na.M_ones	spneumo_pangenome_k32	0.4	global	21	na	ones	3.05	0.03	3.02	99%	38200	0	0	3.061148
spneumo_pangenome_k32.r_0.4.S_global.k_21.d_na.M_runs	spneumo_pangenome_k32	0.4	global	21	na	runs	22.68	0.21	22.44	99%	324256	17024	0	22.693611
spneumo_pangenome_k32.r_0.4.S_global.k_21.d_na.M_runsapprox	spneumo_pangenome_k32	0.4	global	21	na	runsapprox	7.85	0.35	7.48	99%	319096	0	0	7.857539
spneumo_pangenome_k32.r_0.5.S_global.k_21.d_na.M_default	spneumo_pangenome_k32	0.5	global	21	na	default	0.09	0.00	0.09	100%	1616	0	0	0.11412
spneumo_pangenome_k32.r_0.5.S_global.k_21.d_na.M_ones	spneumo_pangenome_k32	0.5	global	21	na	ones	2.41	0.05	2.35	99%	72404	0	0	2.416982
spneumo_pangenome_k32.r_0.5.S_global.k_21.d_na.M_runs	spneumo_pangenome_k32	0.5	global	21	na	runs	35.66	0.15	35.46	99%	481788	17432	0	35.673251
spneumo_pangenome_k32.r_0.5.S_global.k_21.d_na.M_runsapprox	spneumo_pangenome_k32	0.5	global	21	na	runsapprox	7.48	0.35	7.12	99%	470352	0	0	7.488107
spneumo_pangenome_k32.r_0.6.S_global.k_21.d_na.M_default	spneumo_pangenome_k32	0.6	global	21	na	default	0.09	0.00	0.09	98%	1612	0	0	0.116385
spneumo_pangenome_k32.r_0.6.S_global.k_21.d_na.M_ones	spneumo_pangenome_k32	0.6	global	21	na	ones	3.33	0.09	3.24	99%	72472	0	0	3.34128
spneumo_pangenome_k32.r_0.6.S_global.k_21.d_na.M_runs	spneumo_pangenome_k32	0.6	global	21	na	runs	37.06	0.30	36.69	99%	536148	17688	0	37.065575
spneumo_pangenome_k32.r_0.6.S_global.k_21.d_na.M_runsapprox	spneumo_pangenome_k32	0.6	global	21	na	runsapprox	8.66	0.45	8.20	99%	536028	0	0	8.670044
spneumo_pangenome_k32.r_0.7.S_global.k_21.d_na.M_default	spneumo_pangenome_k32	0.7	global	21	na	default	0.08	0.00	0.08	100%	1616	0	0	0.107663
spneumo_pangenome_k32.r_0.7.S_global.k_21.d_na.M_ones	spneumo_pangenome_k32	0.7	global	21	na	ones	3.72	0.12	3.59	99%	72484	0	0	3.729667
spneumo_pangenome_k32.r_0.7.S_global.k_21.d_na.M_runs	spneumo_pangenome_k32	0.7	global	21	na	runs	32.82	0.54	32.22	99%	575256	17880	0	32.832057
spneumo_pangenome_k32.r_0.7.S_global.k_21.d_na.M_runsapprox	spneumo_pangenome_k32	0.7	global	21	na	runsapprox	8.80	0.33	8.45	99%	569548	0	0	8.808225
spneumo_pangenome_k32.r_0.8.S_global.k_21.d_na.M_default	spneumo_pangenome_k32	0.8	global	21	na	default	0.10	0.00	0.09	100%	1616	0	0	0.119414
spneumo_pangenome_k32.r_0.8.S_global.k_21.d_na.M_ones	spneumo_pangenome_k32	0.8	global	21	na	ones	4.35	0.06	4.27	99%	72488	0	0	4.355556
spneumo_pangenome_k32.r_0.8.S_global.k_21.d_na.M_runs	spneumo_pangenome_k32	0.8	global	21	na	runs	21.39	0.43	20.92	99%	619276	18024	0	21.401753
spneumo_pangenome_k32.r_0.8.S_global.k_21.d_na.M_runsapprox	spneumo_pangenome_k32	0.8	global	21	na	runsapprox	11.84	0.69	11.14	99%	617428	0	0	11.850649
spneumo_pangenome_k32.r_0.9.S_global.k_21.d_na.M_default	spneumo_pangenome_k32	0.9	global	21	na	default	0.11	0.01	0.10	99%	1616	0	0	0.132382
spneumo_pangenome_k32.r_0.9.S_global.k_21.d_na.M_ones	spneumo_pangenome_k32	0.9	global	21	na	ones	4.27	0.13	4.14	99%	141064	0	0	4.28371
spneumo_pangenome_k32.r_0.9.S_global.k_21.d_na.M_runs	spneumo_pangenome_k32	0.9	global	21	na	runs	9.15	0.24	8.88	99%	866940	18144	0	9.156822
spneumo_pangenome_k32.r_0.9.S_global.k_21.d_na.M_runsapprox	spneumo_pangenome_k32	0.9	global	21	na	runsapprox	9.93	0.53	9.39	99%	866724	0	0	9.939317
spneumo_pangenome_k32.r_1.0.S_global.k_21.d_na.M_default	spneumo_pangenome_k32	1.0	global	21	na	default	0.09	0.00	0.09	100%	1616	0	0	0.110509
spneumo_pangenome_k32.r_1.0.S_global.k_21.d_na.M_ones	spneumo_pangenome_k32	1.0	global	21	na	ones	4.67	0.12	4.54	99%	141116	0	0	4.682542
spneumo_pangenome_k32.r_1.0.S_global.k_21.d_na.M_runs	spneumo_pangenome_k32	1.0	global	21	na	runs	9.78	0.37	9.38	99%	912548	18240	0	9.787168
spneumo_pangenome_k32.r_1.0.S_global.k_21.d_na.M_runsapprox	spneumo_pangenome_k32	1.0	global	21	na	runsapprox	12.05	0.70	11.33	99%	912444	0	0	12.054547
spneumo_pangenome_k32.r_0.000000001.S_local.k_21.d_1.M_default	spneumo_pangenome_k32	0.000000001	local	21	1	default	0.00	0.00	0.00	100%	1332	0	0	0.007681
spneumo_pangenome_k32.r_0.000000001.S_local.k_21.d_1.M_ones	spneumo_pangenome_k32	0.000000001	local	21	1	ones	0.00	0.00	0.00	100%	4056	0	0	0.006867
spneumo_pangenome_k32.r_0.000000001.S_local.k_21.d_1.M_runs	spneumo_pangenome_k32	0.000000001	local	21	1	runs	0.00	0.00	0.00	60%	4232	0	0	0.009164
spneumo_pangenome_k32.r_0.000000001.S_local.k_21.d_1.M_runsapprox	spneumo_pangenome_k32	0.000000001	local	21	1	runsapprox	0.00	0.00	0.00	75%	4232	0	0	0.007426
spneumo_pangenome_k32.r_0.0001.S_local.k_21.d_1.M_default	spneumo_pangenome_k32	0.0001	local	21	1	default	0.00	0.00	0.00	66%	1352	0	0	0.009173
spneumo_pangenome_k32.r_0.0001.S_local.k_21.d_1.M_ones	spneumo_pangenome_k32	0.0001	local	21	1	ones	0.00	0.00	0.00	80%	4076	0	0	0.008348
spneumo_pangenome_k32.r_0.0001.S_local.k_21.d_1.M_runs	spneumo_pangenome_k32	0.0001	local	21	1	runs	0.01	0.00	0.01	90%	4352	0	0	0.014682
spneumo_pangenome_k32.r_0.0001.S_local.k_21.d_1.M_runsapprox	spneumo_pangenome_k32	0.0001	local	21	1	runsapprox	0.00	0.00	0.00	88%	4352	0	0	0.012168
spneumo_pangenome_k32.r_0.001.S_local.k_21.d_1.M_default	spneumo_pangenome_k32	0.001	local	21	1	default	0.00	0.00	0.00	75%	1420	0	0	0.009592
spneumo_pangenome_k32.r_0.001.S_local.k_21.d_1.M_ones	spneumo_pangenome_k32	0.001	local	21	1	ones	0.02	0.00	0.01	100%	4220	0	0	0.029132
spneumo_pangenome_k32.r_0.001.S_local.k_21.d_1.M_runs	spneumo_pangenome_k32	0.001	local	21	1	runs	0.07	0.01	0.03	52%	5348	328	0	0.082493
spneumo_pangenome_k32.r_0.001.S_local.k_21.d_1.M_runsapprox	spneumo_pangenome_k32	0.001	local	21	1	runsapprox	0.04	0.00	0.03	93%	5024	0	0	0.048942
spneumo_pangenome_k32.r_0.01.S_local.k_21.d_1.M_default	spneumo_pangenome_k32	0.01	local	21	1	default	0.01	0.00	0.01	100%	1616	0	0	0.026055
spneumo_pangenome_k32.r_0.01.S_local.k_21.d_1.M_ones	spneumo_pangenome_k32	0.01	local	21	1	ones	0.22	0.00	0.22	99%	5220	0	0	0.229776
spneumo_pangenome_k32.r_0.01.S_local.k_21.d_1.M_runs	spneumo_pangenome_k32	0.01	local	21	1	runs	0.39	0.00	0.35	90%	13032	3216	0	0.3973
spneumo_pangenome_k32.r_0.01.S_local.k_21.d_1.M_runsapprox	spneumo_pangenome_k32	0.01	local	21	1	runsapprox	0.34	0.01	0.33	99%	13032	0	0	0.354206
spneumo_pangenome_k32.r_0.05.S_local.k_21.d_1.M_default	spneumo_pangenome_k32	0.05	local	21	1	default	0.08	0.00	0.08	100%	1616	0	0	0.100567
spneumo_pangenome_k32.r_0.05.S_local.k_21.d_1.M_ones	spneumo_pangenome_k32	0.05	local	21	1	ones	1.16	0.01	1.14	99%	8412	0	0	1.163543
spneumo_pangenome_k32.r_0.05.S_local.k_21.d_1.M_runs	spneumo_pangenome_k32	0.05	local	21	1	runs	2.34	0.03	2.27	98%	46476	15432	0	2.351818
spneumo_pangenome_k32.r_0.05.S_local.k_21.d_1.M_runsapprox	spneumo_pangenome_k32	0.05	local	21	1	runsapprox	2.18	0.04	2.14	99%	44396	0	0	2.192728
spneumo_pangenome_k32.r_0.1.S_local.k_21.d_1.M_default	spneumo_pangenome_k32	0.1	local	21	1	default	0.15	0.00	0.15	100%	1612	0	0	0.182846
spneumo_pangenome_k32.r_0.1.S_local.k_21.d_1.M_ones	spneumo_pangenome_k32	0.1	local	21	1	ones	2.78	0.03	2.74	99%	12640	0	0	2.790668
spneumo_pangenome_k32.r_0.1.S_local.k_21.d_1.M_runs	spneumo_pangenome_k32	0.1	local	21	1	runs	9.63	0.06	9.54	99%	96152	29288	0	9.637203
spneumo_pangenome_k32.r_0.1.S_local.k_21.d_1.M_runsapprox	spneumo_pangenome_k32	0.1	local	21	1	runsapprox	4.47	0.09	4.37	99%	86428	0	0	4.481598
spneumo_pangenome_k32.r_0.2.S_local.k_21.d_1.M_default	spneumo_pangenome_k32	0.2	local	21	1	default	0.27	0.01	0.26	99%	1616	0	0	0.316341
spneumo_pangenome_k32.r_0.2.S_local.k_21.d_1.M_ones	spneumo_pangenome_k32	0.2	local	21	1	ones	5.32	0.03	5.28	99%	21088	0	0	5.332468
spneumo_pangenome_k32.r_0.2.S_local.k_21.d_1.M_runs	spneumo_pangenome_k32	0.2	local	21	1	runs	87.23	0.16	86.97	99%	203508	52344	0	87.237086
spneumo_pangenome_k32.r_0.2.S_local.k_21.d_1.M_runsapprox	spneumo_pangenome_k32	0.2	local	21	1	runsapprox	9.19	0.12	9.05	99%	165352	0	0	9.197526
spneumo_pangenome_k32.r_0.3.S_local.k_21.d_1.M_default	spneumo_pangenome_k32	0.3	local	21	1	default	0.30	0.00	0.29	99%	1616	0	0	0.353397
spneumo_pangenome_k32.r_0.3.S_local.k_21.d_1.M_ones	spneumo_pangenome_k32	0.3	local	21	1	ones	7.88	0.03	7.83	99%	37988	0	0	7.886295
spneumo_pangenome_k32.r_0.3.S_local.k_21.d_1.M_runs	spneumo_pangenome_k32	0.3	local	21	1	runs	229.73	0.25	229.11	99%	342380	69224	0	229.740376
spneumo_pangenome_k32.r_0.3.S_local.k_21.d_1.M_runsapprox	spneumo_pangenome_k32	0.3	local	21	1	runsapprox	16.23	0.23	15.98	99%	271264	0	0	16.238435
spneumo_pangenome_k32.r_0.4.S_local.k_21.d_1.M_default	spneumo_pangenome_k32	0.4	local	21	1	default	0.36	0.00	0.35	100%	1616	0	0	0.415387
spneumo_pangenome_k32.r_0.4.S_local.k_21.d_1.M_ones	spneumo_pangenome_k32	0.4	local	21	1	ones	20.33	0.03	20.27	99%	37988	0	0	20.342572
spneumo_pangenome_k32.r_0.4.S_local.k_21.d_1.M_runs	spneumo_pangenome_k32	0.4	local	21	1	runs	426.74	0.27	425.75	99%	424168	80056	0	426.748071
spneumo_pangenome_k32.r_0.4.S_local.k_21.d_1.M_runsapprox	spneumo_pangenome_k32	0.4	local	21	1	runsapprox	32.25	0.24	31.97	99%	323612	0	0	32.26109
spneumo_pangenome_k32.r_0.5.S_local.k_21.d_1.M_default	spneumo_pangenome_k32	0.5	local	21	1	default	0.43	0.00	0.42	99%	1616	0	0	0.491765
spneumo_pangenome_k32.r_0.5.S_local.k_21.d_1.M_ones	spneumo_pangenome_k32	0.5	local	21	1	ones	14.63	0.07	14.54	99%	72260	0	0	14.639856
spneumo_pangenome_k32.r_0.5.S_local.k_21.d_1.M_runs	spneumo_pangenome_k32	0.5	local	21	1	runs	616.30	0.28	615.24	99%	588240	84904	0	616.306551
spneumo_pangenome_k32.r_0.5.S_local.k_21.d_1.M_runsapprox	spneumo_pangenome_k32	0.5	local	21	1	runsapprox	22.80	0.27	22.50	99%	475872	0	0	22.805968
spneumo_pangenome_k32.r_0.6.S_local.k_21.d_1.M_default	spneumo_pangenome_k32	0.6	local	21	1	default	0.37	0.01	0.35	99%	1616	0	0	0.426368
spneumo_pangenome_k32.r_0.6.S_local.k_21.d_1.M_ones	spneumo_pangenome_k32	0.6	local	21	1	ones	17.05	0.07	16.95	99%	72260	0	0	17.056909
spneumo_pangenome_k32.r_0.6.S_local.k_21.d_1.M_runs	spneumo_pangenome_k32	0.6	local	21	1	runs	593.25	0.40	592.08	99%	634440	83832	0	593.260942
spneumo_pangenome_k32.r_0.6.S_local.k_21.d_1.M_runsapprox	spneumo_pangenome_k32	0.6	local	21	1	runsapprox	33.80	0.50	33.26	99%	537208	0	0	33.811756
spneumo_pangenome_k32.r_0.7.S_local.k_21.d_1.M_default	spneumo_pangenome_k32	0.7	local	21	1	default	0.39	0.01	0.38	99%	1616	0	0	0.448707
